Treat 0,Treat 1
0.034567857142857136,0.5008531746031747
0.1297301587301588,0.9911166666666666
0.27271865079365076,0.9763857142857144
0.1528428571428572,0.5044305555555556
0.046902380952380945,1.0
0.48503607503607477,0.9613083333333333
0.04977500000000002,0.4695946969696972
0.04317063492063491,0.15442182539682536
0.2812837301587303,0.8943055555555557
0.06308373015873013,0.9956666666666667
0.09526309523809523,0.9938666666666667
0.0937246031746032,0.6289337301587303
0.34134065656565665,0.9944928571428573
0.011292857142857146,0.9654000000000003
0.04227142857142858,0.9420499999999997
0.015033333333333333,0.9214389971139972
0.1546857142857143,0.9406690476190478
0.16779648962148955,0.9567750000000002
0.14086818181818192,0.6546496031746032
0.8909083333333337,0.9966000000000002
0.09400634920634926,0.6058439754689757
0.16266269841269845,0.9033257936507935
0.023595238095238103,0.8972873015873017
0.16821468253968272,0.8883658730158733
0.01380833333333334,0.7211637806637807
0.051756349206349174,0.4588099206349205
0.490125,1.0
0.2616384920634922,0.715827380952381
0.10251713564213571,0.890015873015873
0.16774087301587298,0.9896619047619049
0.04879365079365081,0.7920752164502166
0.03207380952380953,0.9361059523809527
0.6763757936507936,0.8077448412698413
0.07582857142857143,0.9860488095238092
0.03874408369408369,1.0
0.12631706349206356,0.996675
0.6031614496614498,0.8808111111111111
0.052104761904761945,0.9983333333333334
0.08309642857142865,0.7702400793650795
0.011934126984126983,0.8734158730158731
0.023628968253968267,0.9641333333333333
