,year,"Mortality rate, infant (per 1,000 live births)",country
1133,1964,..,STP
1134,1964,..,SAU
1135,1964,123.6,SEN
1136,1964,..,SRB
1137,1964,66,SYC
1138,1964,160.6,SLE
1139,1964,28.2,SGP
1140,1964,..,SXM
1141,1964,26.5,SVK
1142,1964,..,SVN
1143,1964,99.8,SLB
1144,1964,..,SOM
1145,1964,..,ZAF
1146,1964,187.7,SSD
1147,1964,38.9,ESP
1148,1964,53.6,LKA
1149,1964,..,KNA
1150,1964,76.1,LCA
1151,1964,..,MAF
1152,1964,..,VCT
1153,1964,90.3,SDN
1154,1964,..,SUR
1155,1964,14.4,SWE
1156,1964,19.3,CHE
1157,1964,93.9,SYR
1158,1964,..,TJK
1159,1964,120.2,TZA
1160,1964,98.9,THA
1161,1964,..,TLS
1162,1964,130.1,TGO
1163,1964,58.4,TON
1164,1964,54.8,TTO
1165,1964,146.7,TUN
1166,1964,161.7,TUR
1167,1964,..,TKM
1168,1964,..,TCA
1169,1964,115.7,TUV
1170,1964,117,UGA
1171,1964,..,UKR
1172,1964,116.7,ARE
1173,1964,20.8,GBR
1174,1964,23.9,USA
1175,1964,52.4,URY
1176,1964,..,UZB
1177,1964,99.6,VUT
1178,1964,54.2,VEN
1179,1964,55.2,VNM
1180,1964,..,VIR
1181,1964,..,PSE
1182,1964,261.1,YEM
1183,1964,95,ZMB
1184,1964,73.3,ZWE
1185,1964,..,Africa Eastern and Southern
1186,1964,..,Africa Western and Central
1187,1964,..,Arab World
1188,1964,..,Caribbean small states
1189,1964,..,Central Europe and the Baltics
1190,1964,..,Early-demographic dividend
1191,1964,..,East Asia & Pacific
1192,1964,..,East Asia & Pacific (
1193,1964,..,East Asia & Pacific (IDA & IBRD countries)
1194,1964,..,Euro area
1195,1964,..,Europe & Central Asia
1196,1964,..,Europe & Central Asia (
1197,1964,..,Europe & Central Asia (IDA & IBRD countries)
1198,1964,..,European Union
1199,1964,..,Fragile and conflict affected situations
1200,1964,..,Heavily indebted poor countries (HIPC)
1201,1964,..,High income
1202,1964,..,IBRD only
1203,1964,..,IDA & IBRD total
1204,1964,..,IDA blend
1210,1965,236.9,AFG
1211,1965,..,ALB
1212,1965,162.8,DZA
1213,1965,..,ASM
1214,1965,..,AND
1215,1965,..,AGO
1216,1965,41.7,ATG
1217,1965,..,ARG
1218,1965,..,ARM
1219,1965,..,ABW
1220,1965,18.5,AUS
1221,1965,28.4,AUT
1222,1965,..,AZE
1223,1965,..,BHS
1224,1965,104.9,BHR
1225,1965,155.9,BGD
1226,1965,51.4,BRB
1227,1965,23.5,BLR
1228,1965,24.1,BEL
1229,1965,..,BLZ
1230,1965,149.5,BEN
1231,1965,..,BMU
1232,1965,..,BTN
1233,1965,172.7,BOL
1234,1965,..,BIH
1235,1965,106.1,BWA
1236,1965,112.7,BRA
1237,1965,51.7,VGB
1238,1965,42.9,BRN
1239,1965,31.5,BGR
1240,1965,165.4,BFA
1241,1965,114,BDI
1242,1965,102.2,CPV
1243,1965,..,KHM
1244,1965,154.3,CMR
1245,1965,23.1,CAN
1246,1965,..,CYM
1247,1965,145.6,CAF
1248,1965,140,TCD
1249,1965,..,Channel Islands
1250,1965,96.1,CHL
1251,1965,..,CHN
1252,1965,83.7,COL
1253,1965,..,COM
1254,1965,..,COD
1255,1965,83.6,COG
1256,1965,68.8,CRI
1257,1965,183.6,CIV
1258,1965,..,HRV
1259,1965,36.4,CUB
1260,1965,..,CUW
1261,1965,..,CYP
1262,1965,21.2,CZE
1263,1965,17.9,DNK
1264,1965,..,DJI
1265,1965,54.8,DMA
1266,1965,97.9,DOM
1267,1965,112.7,ECU
1268,1965,151.1,EGY
1269,1965,117,SLV
1270,1965,..,GNQ
1271,1965,..,ERI
1272,1965,..,EST
1273,1965,127.6,SWZ
1274,1965,..,ETH
1275,1965,..,FRO
1276,1965,49.1,FJI
1277,1965,16.6,FIN
1278,1965,18.6,FRA
1279,1965,..,PYF
1280,1965,101.3,GAB
1281,1965,151,GMB
1282,1965,..,GEO
1283,1965,..,DEU
1284,1965,117.9,GHA
1285,1965,..,GIB
1286,1965,34.3,GRC
1287,1965,..,GRL
1288,1965,43,GRD
1289,1965,..,GUM
1290,1965,139.3,GTM
1291,1965,186.5,GIN
1292,1965,..,GNB
1293,1965,61.6,GUY
1294,1965,181.1,HTI
1295,1965,123,HND
1296,1965,..,HKG
1297,1965,39.9,HUN
1298,1965,15.5,ISL
1299,1965,142.6,IND
1300,1965,141.2,IDN
1301,1965,..,IRN
1302,1965,106.5,IRQ
1303,1965,24.8,IRL
1304,1965,..,IMN
1305,1965,30.7,ISR
1306,1965,35.8,ITA
1307,1965,53.8,JAM
1308,1965,19.1,JPN
1309,1965,87,JOR
1310,1965,..,KAZ
1311,1965,95.6,KEN
1312,1965,125.1,KIR
1313,1965,68.7,PRK
1314,1965,61.5,KOR
1315,1965,..,XKX
1316,1965,82.2,KWT
1317,1965,..,KGZ
1318,1965,..,LAO
1319,1965,..,LVA
1320,1965,56.4,LBN
1321,1965,143.2,LSO
1322,1965,199.8,LBR
1323,1965,140.4,LBY
1324,1965,..,LIE
1325,1965,..,LTU
1326,1965,24.6,LUX
1327,1965,..,MAC
1328,1965,..,MDG
1329,1965,164.6,MWI
1330,1965,50.5,MYS
1331,1965,224.9,MDV
1332,1965,..,MLI
1333,1965,30.7,MLT
1334,1965,71.1,MHL
1335,1965,117.4,MRT
1336,1965,60.6,MUS
1337,1965,92.4,MEX
1338,1965,80.1,FSM
1339,1965,..,MDA
1340,1965,..,MCO
1341,1965,..,MNG
1342,1965,..,MNE
1343,1965,138.6,MAR
1344,1965,144.4,MOZ
1345,1965,..,MMR
1346,1965,..,NAM
1347,1965,..,NRU
1348,1965,200.7,NPL
1349,1965,14.5,NLD
1350,1965,..,NCL
1351,1965,18.8,NZL
1352,1965,131.2,NIC
1353,1965,..,NER
1354,1965,169.5,NGA
1355,1965,..,MKD
1356,1965,..,MNP
1357,1965,16,NOR
1358,1965,201.6,OMN
1359,1965,145.9,PAK
1360,1965,79.9,PLW
1361,1965,58.7,PAN
1362,1965,125.1,PNG
1363,1965,61.6,PRY
1364,1965,130.8,PER
1365,1965,55.5,PHL
1366,1965,40.7,POL
1367,1965,66.4,PRT
1368,1965,..,PRI
1369,1965,..,QAT
1370,1965,46.3,ROU
1371,1965,26.8,RUS
1372,1965,113.5,RWA
1373,1965,65.8,WSM
1374,1965,..,SMR
1375,1965,55.5,STP
1376,1965,..,SAU
1377,1965,123.4,SEN
1378,1965,..,SRB
1379,1965,64.1,SYC
1380,1965,159.3,SLE
1381,1965,27.3,SGP
1382,1965,..,SXM
1383,1965,26.1,SVK
1384,1965,..,SVN
1385,1965,95.3,SLB
1386,1965,..,SOM
1387,1965,..,ZAF
1388,1965,185.5,SSD
1389,1965,37.2,ESP
1390,1965,52.9,LKA
1391,1965,..,KNA
1392,1965,72.2,LCA
1393,1965,..,MAF
1394,1965,..,VCT
1395,1965,90.1,SDN
1396,1965,..,SUR
1397,1965,13.7,SWE
1398,1965,18.5,CHE
1399,1965,91.4,SYR
1400,1965,..,TJK
1401,1965,119.6,TZA
1402,1965,95.6,THA
1403,1965,..,TLS
1404,1965,128.8,TGO
1405,1965,54.8,TON
1406,1965,53.3,TTO
1407,1965,140.5,TUN
1408,1965,157.7,TUR
1409,1965,..,TKM
1410,1965,..,TCA
1411,1965,110.9,TUV
1412,1965,115.2,UGA
1413,1965,..,UKR
1414,1965,109.1,ARE
1415,1965,20.2,GBR
1416,1965,23.4,USA
1417,1965,51.9,URY
1418,1965,..,UZB
1419,1965,96.4,VUT
1420,1965,53.5,VEN
1421,1965,60.1,VNM
1422,1965,..,VIR
1423,1965,..,PSE
1424,1965,256.6,YEM
1425,1965,94.5,ZMB
1426,1965,71.8,ZWE
1427,1965,..,Africa Eastern and Southern
1428,1965,..,Africa Western and Central
1429,1965,..,Arab World
1430,1965,..,Caribbean small states
1431,1965,..,Central Europe and the Baltics
1432,1965,..,Early-demographic dividend
1433,1965,..,East Asia & Pacific
1434,1965,..,East Asia & Pacific (
1435,1965,..,East Asia & Pacific (IDA & IBRD countries)
1436,1965,..,Euro area
1437,1965,..,Europe & Central Asia
1438,1965,..,Europe & Central Asia (
1439,1965,..,Europe & Central Asia (IDA & IBRD countries)
1440,1965,..,European Union
1441,1965,..,Fragile and conflict affected situations
1442,1965,..,Heavily indebted poor countries (HIPC)
1443,1965,..,High income
1444,1965,..,IBRD only
1445,1965,..,IDA & IBRD total
1446,1965,..,IDA blend
1452,1966,234.2,AFG
1453,1966,..,ALB
1454,1966,163.2,DZA
1455,1966,..,ASM
1456,1966,..,AND
1457,1966,..,AGO
1458,1966,37.7,ATG
1459,1966,..,ARG
1460,1966,..,ARM
1461,1966,..,ABW
1462,1966,18.4,AUS
1463,1966,27.3,AUT
1464,1966,..,AZE
1465,1966,..,BHS
1466,1966,95.9,BHR
1467,1966,153.1,BGD
1468,1966,49,BRB
1469,1966,22.1,BLR
1470,1966,23.3,BEL
1471,1966,..,BLZ
1472,1966,147,BEN
1473,1966,..,BMU
1474,1966,..,BTN
1475,1966,169.6,BOL
1476,1966,..,BIH
1477,1966,103.9,BWA
1478,1966,110.5,BRA
1479,1966,48.6,VGB
1480,1966,40.8,BRN
1481,1966,31.2,BGR
1482,1966,164.4,BFA
1483,1966,115.3,BDI
1484,1966,99.4,CPV
1485,1966,..,KHM
1486,1966,149.6,CMR
1487,1966,22.1,CAN
1488,1966,..,CYM
1489,1966,142.9,CAF
1490,1966,139.4,TCD
1491,1966,..,Channel Islands
1492,1966,86.5,CHL
1493,1966,..,CHN
1494,1966,81.6,COL
1495,1966,..,COM
1496,1966,..,COD
1497,1966,81.6,COG
1498,1966,67.6,CRI
1499,1966,178.9,CIV
1500,1966,..,HRV
1501,1966,35.8,CUB
1502,1966,..,CUW
1503,1966,..,CYP
1504,1966,21.3,CZE
1505,1966,17,DNK
1506,1966,..,DJI
1507,1966,50.6,DMA
1508,1966,96.3,DOM
1509,1966,110.3,ECU
1510,1966,149.2,EGY
1511,1966,115.3,SLV
1512,1966,..,GNQ
1513,1966,..,ERI
1514,1966,..,EST
1515,1966,125.7,SWZ
1516,1966,158,ETH
1517,1966,..,FRO
1518,1966,47.5,FJI
1519,1966,15.8,FIN
1520,1966,17.8,FRA
1521,1966,..,PYF
1522,1966,99.2,GAB
1523,1966,149.8,GMB
1524,1966,..,GEO
1525,1966,..,DEU
1526,1966,117.5,GHA
1527,1966,..,GIB
1528,1966,33.5,GRC
1529,1966,..,GRL
1530,1966,40.5,GRD
1531,1966,..,GUM
1532,1966,136,GTM
1533,1966,185.3,GIN
1534,1966,..,GNB
1535,1966,60.9,GUY
1536,1966,178.4,HTI
1537,1966,119.5,HND
1538,1966,..,HKG
1539,1966,38.9,HUN
1540,1966,15,ISL
1541,1966,141.3,IND
1542,1966,124.1,IDN
1543,1966,..,IRN
1544,1966,101.7,IRQ
1545,1966,23.4,IRL
1546,1966,..,IMN
1547,1966,29.4,ISR
1548,1966,34.4,ITA
1549,1966,52.5,JAM
1550,1966,17.6,JPN
1551,1966,83.3,JOR
1552,1966,..,KAZ
1553,1966,93.7,KEN
1554,1966,120.6,KIR
1555,1966,65.6,PRK
1556,1966,58.5,KOR
1557,1966,..,XKX
1558,1966,76.5,KWT
1559,1966,..,KGZ
1560,1966,..,LAO
1561,1966,..,LVA
1562,1966,55.3,LBN
1563,1966,144,LSO
1564,1966,198.4,LBR
1565,1966,131,LBY
1566,1966,..,LIE
1567,1966,..,LTU
1568,1966,23.4,LUX
1569,1966,..,MAC
1570,1966,..,MDG
1571,1966,165.1,MWI
1572,1966,48.2,MYS
1573,1966,219.7,MDV
1574,1966,202.1,MLI
1575,1966,29.6,MLT
1576,1966,68.3,MHL
1577,1966,114.5,MRT
1578,1966,65.2,MUS
1579,1966,90.2,MEX
1580,1966,77.2,FSM
1581,1966,..,MDA
1582,1966,..,MCO
1583,1966,..,MNG
1584,1966,..,MNE
1585,1966,136.1,MAR
1586,1966,145.5,MOZ
1587,1966,..,MMR
1588,1966,..,NAM
1589,1966,..,NRU
1590,1966,196.4,NPL
1591,1966,14.1,NLD
1592,1966,..,NCL
1593,1966,18.3,NZL
1594,1966,130.2,NIC
1595,1966,..,NER
1596,1966,165.3,NGA
1597,1966,..,MKD
1598,1966,..,MNP
1599,1966,15.4,NOR
1600,1966,194.5,OMN
1601,1966,143.1,PAK
1602,1966,77.3,PLW
1603,1966,57.4,PAN
1604,1966,121.1,PNG
1605,1966,61.6,PRY
1606,1966,126.4,PER
1607,1966,54.7,PHL
1608,1966,38.1,POL
1609,1966,63.6,PRT
1610,1966,..,PRI
1611,1966,..,QAT
1612,1966,49.6,ROU
1613,1966,25.7,RUS
1614,1966,113.2,RWA
1615,1966,63.5,WSM
1616,1966,..,SMR
1617,1966,53.9,STP
1618,1966,..,SAU
1619,1966,123.1,SEN
1620,1966,..,SRB
1621,1966,62,SYC
1622,1966,157.8,SLE
1623,1966,26.3,SGP
1624,1966,..,SXM
1625,1966,25.8,SVK
1626,1966,..,SVN
1627,1966,90.8,SLB
1628,1966,..,SOM
1629,1966,..,ZAF
1630,1966,183,SSD
1631,1966,35.4,ESP
1632,1966,51.8,LKA
1633,1966,..,KNA
1634,1966,68.2,LCA
1635,1966,..,MAF
1636,1966,..,VCT
1637,1966,89.9,SDN
1638,1966,..,SUR
1639,1966,13.1,SWE
1640,1966,17.7,CHE
1641,1966,88.7,SYR
1642,1966,..,TJK
1643,1966,118.8,TZA
1644,1966,92.3,THA
1645,1966,..,TLS
1646,1966,127.2,TGO
1647,1966,51.3,TON
1648,1966,51.9,TTO
1649,1966,134.4,TUN
1650,1966,153.9,TUR
1651,1966,..,TKM
1652,1966,75.6,TCA
1653,1966,106.1,TUV
1654,1966,113.4,UGA
1655,1966,..,UKR
1656,1966,101.7,ARE
1657,1966,19.6,GBR
1658,1966,22.7,USA
1659,1966,51.6,URY
1660,1966,..,UZB
1661,1966,93.2,VUT
1662,1966,52.9,VEN
1663,1966,60.4,VNM
1664,1966,..,VIR
1665,1966,..,PSE
1666,1966,251.4,YEM
1667,1966,94.2,ZMB
1668,1966,70.3,ZWE
1669,1966,..,Africa Eastern and Southern
1670,1966,..,Africa Western and Central
1671,1966,..,Arab World
1672,1966,..,Caribbean small states
1673,1966,..,Central Europe and the Baltics
1674,1966,..,Early-demographic dividend
1675,1966,..,East Asia & Pacific
1676,1966,..,East Asia & Pacific (
1677,1966,..,East Asia & Pacific (IDA & IBRD countries)
1678,1966,..,Euro area
1679,1966,..,Europe & Central Asia
1680,1966,..,Europe & Central Asia (
1681,1966,..,Europe & Central Asia (IDA & IBRD countries)
1682,1966,..,European Union
1683,1966,..,Fragile and conflict affected situations
1684,1966,..,Heavily indebted poor countries (HIPC)
1685,1966,..,High income
1686,1966,..,IBRD only
1687,1966,..,IDA & IBRD total
1688,1966,..,IDA blend
1694,1967,231.4,AFG
1695,1967,..,ALB
1696,1967,163.2,DZA
1697,1967,..,ASM
1698,1967,..,AND
1699,1967,..,AGO
1700,1967,33.9,ATG
1701,1967,..,ARG
1702,1967,..,ARM
1703,1967,..,ABW
1704,1967,18.3,AUS
1705,1967,26.5,AUT
1706,1967,..,AZE
1707,1967,..,BHS
1708,1967,87.5,BHR
1709,1967,151,BGD
1710,1967,46.9,BRB
1711,1967,20.9,BLR
1712,1967,22.6,BEL
1713,1967,82.4,BLZ
1714,1967,144.6,BEN
1715,1967,..,BMU
1716,1967,..,BTN
1717,1967,166.4,BOL
1718,1967,..,BIH
1719,1967,101.7,BWA
1720,1967,108.4,BRA
1721,1967,45.7,VGB
1722,1967,39.1,BRN
1723,1967,30.8,BGR
1724,1967,163.5,BFA
1725,1967,116.7,BDI
1726,1967,96.6,CPV
1727,1967,..,KHM
1728,1967,144.3,CMR
1729,1967,21.2,CAN
1730,1967,..,CYM
1731,1967,140,CAF
1732,1967,138.9,TCD
1733,1967,..,Channel Islands
1734,1967,78.6,CHL
1735,1967,..,CHN
1736,1967,79.4,COL
1737,1967,..,COM
1738,1967,..,COD
1739,1967,79.7,COG
1740,1967,65.9,CRI
1741,1967,174.3,CIV
1742,1967,..,HRV
1743,1967,35.1,CUB
1744,1967,..,CUW
1745,1967,..,CYP
1746,1967,21.4,CZE
1747,1967,16.1,DNK
1748,1967,..,DJI
1749,1967,46.8,DMA
1750,1967,94.6,DOM
1751,1967,108.3,ECU
1752,1967,147.8,EGY
1753,1967,113.7,SLV
1754,1967,..,GNQ
1755,1967,..,ERI
1756,1967,..,EST
1757,1967,123.6,SWZ
1758,1967,142.2,ETH
1759,1967,..,FRO
1760,1967,46.1,FJI
1761,1967,15.1,FIN
1762,1967,17.1,FRA
1763,1967,..,PYF
1764,1967,97.1,GAB
1765,1967,148.7,GMB
1766,1967,..,GEO
1767,1967,..,DEU
1768,1967,117.1,GHA
1769,1967,..,GIB
1770,1967,32.5,GRC
1771,1967,..,GRL
1772,1967,38.4,GRD
1773,1967,..,GUM
1774,1967,132.7,GTM
1775,1967,184.2,GIN
1776,1967,..,GNB
1777,1967,60.3,GUY
1778,1967,175.6,HTI
1779,1967,115.7,HND
1780,1967,..,HKG
1781,1967,37.8,HUN
1782,1967,14.5,ISL
1783,1967,140,IND
1784,1967,120.8,IDN
1785,1967,..,IRN
1786,1967,97.3,IRQ
1787,1967,22,IRL
1788,1967,..,IMN
1789,1967,28.2,ISR
1790,1967,33.1,ITA
1791,1967,51.2,JAM
1792,1967,16.2,JPN
1793,1967,79.8,JOR
1794,1967,..,KAZ
1795,1967,92.2,KEN
1796,1967,116.1,KIR
1797,1967,62.3,PRK
1798,1967,55.3,KOR
1799,1967,..,XKX
1800,1967,71.5,KWT
1801,1967,..,KGZ
1802,1967,..,LAO
1803,1967,..,LVA
1804,1967,54.4,LBN
1805,1967,144,LSO
1806,1967,196.2,LBR
1807,1967,122.1,LBY
1808,1967,..,LIE
1809,1967,20.9,LTU
1810,1967,22.3,LUX
1811,1967,..,MAC
1812,1967,..,MDG
1813,1967,165.5,MWI
1814,1967,46.2,MYS
1815,1967,214.1,MDV
1816,1967,199.1,MLI
1817,1967,28.5,MLT
1818,1967,65.7,MHL
1819,1967,111.5,MRT
1820,1967,67.9,MUS
1821,1967,88.1,MEX
1822,1967,74.3,FSM
1823,1967,..,MDA
1824,1967,..,MCO
1825,1967,..,MNG
1826,1967,..,MNE
1827,1967,133.5,MAR
1828,1967,146.6,MOZ
1829,1967,..,MMR
1830,1967,57.4,NAM
1831,1967,..,NRU
1832,1967,192.1,NPL
1833,1967,13.8,NLD
1834,1967,..,NCL
1835,1967,17.9,NZL
1836,1967,129,NIC
1837,1967,..,NER
1838,1967,161.2,NGA
1839,1967,..,MKD
1840,1967,..,MNP
1841,1967,14.7,NOR
1842,1967,186.9,OMN
1843,1967,140.8,PAK
1844,1967,74.8,PLW
1845,1967,56.1,PAN
1846,1967,117.2,PNG
1847,1967,61.6,PRY
1848,1967,122.4,PER
1849,1967,54,PHL
1850,1967,36.1,POL
1851,1967,61.6,PRT
1852,1967,..,PRI
1853,1967,..,QAT
1854,1967,53.2,ROU
1855,1967,24.7,RUS
1856,1967,113.7,RWA
1857,1967,61.1,WSM
1858,1967,..,SMR
1859,1967,52.5,STP
1860,1967,..,SAU
1861,1967,122.8,SEN
1862,1967,..,SRB
1863,1967,59.7,SYC
1864,1967,156.3,SLE
1865,1967,25.1,SGP
1866,1967,..,SXM
1867,1967,25.7,SVK
1868,1967,..,SVN
1869,1967,86.2,SLB
1870,1967,..,SOM
1871,1967,..,ZAF
1872,1967,180.8,SSD
1873,1967,33.7,ESP
1874,1967,50.7,LKA
1875,1967,..,KNA
1876,1967,64.1,LCA
1877,1967,..,MAF
1878,1967,..,VCT
1879,1967,89.8,SDN
1880,1967,..,SUR
1881,1967,12.6,SWE
1882,1967,16.9,CHE
1883,1967,85.8,SYR
1884,1967,..,TJK
1885,1967,117.9,TZA
1886,1967,89,THA
1887,1967,..,TLS
1888,1967,125.7,TGO
1889,1967,48,TON
1890,1967,50.7,TTO
1891,1967,128.3,TUN
1892,1967,150.4,TUR
1893,1967,..,TKM
1894,1967,70.4,TCA
1895,1967,101.5,TUV
1896,1967,111.7,UGA
1897,1967,..,UKR
1898,1967,94.1,ARE
1899,1967,19.1,GBR
1900,1967,22.1,USA
1901,1967,51.3,URY
1902,1967,..,UZB
1903,1967,89.9,VUT
1904,1967,52.2,VEN
1905,1967,60.8,VNM
1906,1967,..,VIR
1907,1967,..,PSE
1908,1967,244.9,YEM
1909,1967,93.9,ZMB
1910,1967,69,ZWE
1911,1967,..,Africa Eastern and Southern
1912,1967,..,Africa Western and Central
1913,1967,..,Arab World
1914,1967,..,Caribbean small states
1915,1967,..,Central Europe and the Baltics
1916,1967,..,Early-demographic dividend
1917,1967,..,East Asia & Pacific
1918,1967,..,East Asia & Pacific (
1919,1967,..,East Asia & Pacific (IDA & IBRD countries)
1920,1967,..,Euro area
1921,1967,..,Europe & Central Asia
1922,1967,..,Europe & Central Asia (
1923,1967,..,Europe & Central Asia (IDA & IBRD countries)
1924,1967,..,European Union
1925,1967,..,Fragile and conflict affected situations
1926,1967,..,Heavily indebted poor countries (HIPC)
1927,1967,..,High income
1928,1967,..,IBRD only
1929,1967,..,IDA & IBRD total
1930,1967,..,IDA blend
1936,1968,228.6,AFG
1937,1968,..,ALB
1938,1968,162.7,DZA
1939,1968,..,ASM
1940,1968,..,AND
1941,1968,..,AGO
1942,1968,30.7,ATG
1943,1968,..,ARG
1944,1968,..,ARM
1945,1968,..,ABW
1946,1968,18.2,AUS
1947,1968,25.9,AUT
1948,1968,..,AZE
1949,1968,25.3,BHS
1950,1968,79.8,BHR
1951,1968,149.7,BGD
1952,1968,44.9,BRB
1953,1968,20,BLR
1954,1968,21.9,BEL
1955,1968,79.3,BLZ
1956,1968,142.4,BEN
1957,1968,..,BMU
1958,1968,190.9,BTN
1959,1968,163,BOL
1960,1968,..,BIH
1961,1968,99.5,BWA
1962,1968,106.4,BRA
1963,1968,43,VGB
1964,1968,37.4,BRN
1965,1968,30,BGR
1966,1968,162.8,BFA
1967,1968,117.9,BDI
1968,1968,93.3,CPV
1969,1968,..,KHM
1970,1968,138.6,CMR
1971,1968,20.3,CAN
1972,1968,..,CYM
1973,1968,137.2,CAF
1974,1968,138.3,TCD
1975,1968,..,Channel Islands
1976,1968,73.2,CHL
1977,1968,..,CHN
1978,1968,77.4,COL
1979,1968,..,COM
1980,1968,..,COD
1981,1968,78,COG
1982,1968,64,CRI
1983,1968,169.7,CIV
1984,1968,..,HRV
1985,1968,34.1,CUB
1986,1968,..,CUW
1987,1968,..,CYP
1988,1968,21.4,CZE
1989,1968,15.3,DNK
1990,1968,..,DJI
1991,1968,43.3,DMA
1992,1968,93,DOM
1993,1968,106.4,ECU
1994,1968,147.2,EGY
1995,1968,112,SLV
1996,1968,..,GNQ
1997,1968,..,ERI
1998,1968,..,EST
1999,1968,121.4,SWZ
2000,1968,142.8,ETH
2001,1968,..,FRO
2002,1968,45.1,FJI
2003,1968,14.4,FIN
2004,1968,16.5,FRA
2005,1968,..,PYF
2006,1968,95,GAB
2007,1968,147.4,GMB
2008,1968,..,GEO
2009,1968,23.5,DEU
2010,1968,116.6,GHA
2011,1968,..,GIB
2012,1968,31,GRC
2013,1968,..,GRL
2014,1968,36.7,GRD
2015,1968,..,GUM
2016,1968,129.3,GTM
2017,1968,182.9,GIN
2018,1968,..,GNB
2019,1968,60,GUY
2020,1968,172.8,HTI
2021,1968,112.2,HND
2022,1968,..,HKG
2023,1968,36.8,HUN
2024,1968,14,ISL
2025,1968,138.8,IND
2026,1968,117.4,IDN
2027,1968,..,IRN
2028,1968,93.1,IRQ
2029,1968,20.7,IRL
2030,1968,..,IMN
2031,1968,27.2,ISR
2032,1968,32,ITA
2033,1968,49.7,JAM
2034,1968,15.1,JPN
2035,1968,76.5,JOR
2036,1968,..,KAZ
2037,1968,90.7,KEN
2038,1968,112,KIR
2039,1968,58.9,PRK
2040,1968,52,KOR
2041,1968,..,XKX
2042,1968,66.8,KWT
2043,1968,..,KGZ
2044,1968,..,LAO
2045,1968,..,LVA
2046,1968,53.7,LBN
2047,1968,143.2,LSO
2048,1968,193.4,LBR
2049,1968,113.7,LBY
2050,1968,..,LIE
2051,1968,20.9,LTU
2052,1968,21.1,LUX
2053,1968,..,MAC
2054,1968,..,MDG
2055,1968,165.8,MWI
2056,1968,44.5,MYS
2057,1968,208.3,MDV
2058,1968,196.6,MLI
2059,1968,27.3,MLT
2060,1968,63.2,MHL
2061,1968,108.5,MRT
2062,1968,66.2,MUS
2063,1968,85.8,MEX
2064,1968,71.6,FSM
2065,1968,..,MDA
2066,1968,..,MCO
2067,1968,..,MNG
2068,1968,..,MNE
2069,1968,131.1,MAR
2070,1968,147.5,MOZ
2071,1968,126.4,MMR
2072,1968,58,NAM
2073,1968,..,NRU
2074,1968,188,NPL
2075,1968,13.4,NLD
2076,1968,..,NCL
2077,1968,17.6,NZL
2078,1968,127.4,NIC
2079,1968,..,NER
2080,1968,157.2,NGA
2081,1968,..,MKD
2082,1968,..,MNP
2083,1968,14.2,NOR
2084,1968,179.6,OMN
2085,1968,139,PAK
2086,1968,72.3,PLW
2087,1968,54.6,PAN
2088,1968,113.4,PNG
2089,1968,61.5,PRY
2090,1968,118.7,PER
2091,1968,53.3,PHL
2092,1968,34.6,POL
2093,1968,60.1,PRT
2094,1968,..,PRI
2095,1968,..,QAT
2096,1968,54.5,ROU
2097,1968,23.9,RUS
2098,1968,114.4,RWA
2099,1968,58.7,WSM
2100,1968,..,SMR
2101,1968,51.3,STP
2102,1968,..,SAU
2103,1968,122.4,SEN
2104,1968,..,SRB
2105,1968,57,SYC
2106,1968,154.9,SLE
2107,1968,24,SGP
2108,1968,..,SXM
2109,1968,25.5,SVK
2110,1968,..,SVN
2111,1968,81.4,SLB
2112,1968,..,SOM
2113,1968,..,ZAF
2114,1968,178.7,SSD
2115,1968,31.8,ESP
2116,1968,49.6,LKA
2117,1968,..,KNA
2118,1968,60.1,LCA
2119,1968,..,MAF
2120,1968,..,VCT
2121,1968,89.8,SDN
2122,1968,..,SUR
2123,1968,12.1,SWE
2124,1968,16.3,CHE
2125,1968,82.7,SYR
2126,1968,..,TJK
2127,1968,117,TZA
2128,1968,85.5,THA
2129,1968,..,TLS
2130,1968,124.1,TGO
2131,1968,44.9,TON
2132,1968,49.5,TTO
2133,1968,122.3,TUN
2134,1968,147.1,TUR
2135,1968,..,TKM
2136,1968,65.6,TCA
2137,1968,96.9,TUV
2138,1968,110.1,UGA
2139,1968,..,UKR
2140,1968,86.6,ARE
2141,1968,18.8,GBR
2142,1968,21.4,USA
2143,1968,50.8,URY
2144,1968,..,UZB
2145,1968,86.7,VUT
2146,1968,51.4,VEN
2147,1968,67,VNM
2148,1968,..,VIR
2149,1968,..,PSE
2150,1968,238.1,YEM
2151,1968,93.4,ZMB
2152,1968,68.1,ZWE
2153,1968,..,Africa Eastern and Southern
2154,1968,..,Africa Western and Central
2155,1968,..,Arab World
2156,1968,..,Caribbean small states
2157,1968,..,Central Europe and the Baltics
2158,1968,..,Early-demographic dividend
2159,1968,..,East Asia & Pacific
2160,1968,..,East Asia & Pacific (
2161,1968,..,East Asia & Pacific (IDA & IBRD countries)
2162,1968,..,Euro area
2163,1968,..,Europe & Central Asia
2164,1968,..,Europe & Central Asia (
2165,1968,..,Europe & Central Asia (IDA & IBRD countries)
2166,1968,..,European Union
2167,1968,..,Fragile and conflict affected situations
2168,1968,..,Heavily indebted poor countries (HIPC)
2169,1968,..,High income
2170,1968,..,IBRD only
2171,1968,..,IDA & IBRD total
2172,1968,..,IDA blend
2178,1969,225.8,AFG
