,country,year,rtfpna
1038,BFA,2008,1.048290133476257
1039,BFA,2009,1.0501341819763184
1040,BFA,2010,1.0800373554229736
1041,BFA,2011,1.0808265209197998
1042,BFA,2012,1.073239803314209
1043,BFA,2013,1.0537147521972656
1044,BFA,2014,1.027610182762146
1045,BFA,2015,1.0060054063796997
1046,BFA,2016,1.0025088787078855
1047,BFA,2017,1.0
1048,BFA,2018,0.9886098504066468
1049,BFA,2019,0.9728418588638306
1050,BGD,1950,
1051,BGD,1951,
1052,BGD,1952,
1053,BGD,1953,
1054,BGD,1954,
1055,BGD,1955,
1056,BGD,1956,
1057,BGD,1957,
1058,BGD,1958,
1059,BGD,1959,
1060,BGD,1960,
1061,BGD,1961,
1062,BGD,1962,
1063,BGD,1963,
1064,BGD,1964,
1065,BGD,1965,
1066,BGD,1966,
1067,BGD,1967,
1068,BGD,1968,
1069,BGD,1969,
1070,BGD,1970,
1071,BGD,1971,
1072,BGD,1972,
1073,BGD,1973,
1074,BGD,1974,
1075,BGD,1975,
1076,BGD,1976,
1077,BGD,1977,
1078,BGD,1978,
1079,BGD,1979,
1080,BGD,1980,
1081,BGD,1981,
1082,BGD,1982,
1083,BGD,1983,
1084,BGD,1984,
1085,BGD,1985,
1086,BGD,1986,
1087,BGD,1987,
1088,BGD,1988,
1089,BGD,1989,
1090,BGD,1990,
1091,BGD,1991,
1092,BGD,1992,
1093,BGD,1993,
1094,BGD,1994,
1095,BGD,1995,
1096,BGD,1996,
1097,BGD,1997,
1098,BGD,1998,
1099,BGD,1999,
1100,BGD,2000,
1101,BGD,2001,
1102,BGD,2002,
1103,BGD,2003,
1104,BGD,2004,
1105,BGD,2005,
1106,BGD,2006,
1107,BGD,2007,
1108,BGD,2008,
1109,BGD,2009,
1110,BGD,2010,
1111,BGD,2011,
1112,BGD,2012,
1113,BGD,2013,
1114,BGD,2014,
1115,BGD,2015,
1116,BGD,2016,
1117,BGD,2017,
1118,BGD,2018,
1119,BGD,2019,
1120,BGR,1950,
1121,BGR,1951,
1122,BGR,1952,
1123,BGR,1953,
1124,BGR,1954,
1125,BGR,1955,
1126,BGR,1956,
1127,BGR,1957,
1128,BGR,1958,
1129,BGR,1959,
1130,BGR,1960,
1131,BGR,1961,
1132,BGR,1962,
1133,BGR,1963,
1134,BGR,1964,
1135,BGR,1965,
1136,BGR,1966,
1137,BGR,1967,
1138,BGR,1968,
1139,BGR,1969,
1140,BGR,1970,
1141,BGR,1971,
1142,BGR,1972,
1143,BGR,1973,
1144,BGR,1974,1.122653245925903
1145,BGR,1975,1.162710189819336
1146,BGR,1976,1.1784807443618774
1147,BGR,1977,1.1926820278167725
1148,BGR,1978,1.1971501111984253
1149,BGR,1979,1.2236183881759644
1150,BGR,1980,1.2383408546447754
1151,BGR,1981,1.2471972703933716
1152,BGR,1982,1.23093581199646
1153,BGR,1983,1.2275770902633667
1154,BGR,1984,1.2294857501983645
1155,BGR,1985,1.223905086517334
1156,BGR,1986,1.2395997047424316
1157,BGR,1987,1.2698944807052612
1158,BGR,1988,1.3557958602905271
1159,BGR,1989,1.275496482849121
1160,BGR,1990,1.1895489692687988
1161,BGR,1991,1.1608850955963137
1162,BGR,1992,1.1256338357925415
1163,BGR,1993,1.1219857931137085
1164,BGR,1994,1.1515834331512451
1165,BGR,1995,1.188550353050232
1166,BGR,1996,1.2800430059432983
1167,BGR,1997,1.0905628204345703
1168,BGR,1998,1.1287753582000732
1169,BGR,1999,1.0053622722625732
1170,BGR,2000,1.0323171615600586
1171,BGR,2001,1.0387781858444214
1172,BGR,2002,1.0423957109451294
1173,BGR,2003,1.0369079113006592
1174,BGR,2004,1.0340265035629272
1175,BGR,2005,1.0455492734909058
1176,BGR,2006,1.038481831550598
1177,BGR,2007,1.0208674669265747
1178,BGR,2008,0.9932122230529784
1179,BGR,2009,0.958190619945526
1180,BGR,2010,0.9705155491828918
1181,BGR,2011,0.9917587041854858
1182,BGR,2012,0.9825496077537536
1183,BGR,2013,0.9690477252006532
1184,BGR,2014,0.9626756310462952
1185,BGR,2015,0.9750105142593384
1186,BGR,2016,1.0022521018981934
1187,BGR,2017,1.0
1188,BGR,2018,1.0140873193740845
1189,BGR,2019,1.018590807914734
1190,BHR,1950,
1191,BHR,1951,
1192,BHR,1952,
1193,BHR,1953,
1194,BHR,1954,
1195,BHR,1955,
1196,BHR,1956,
1197,BHR,1957,
1198,BHR,1958,
1199,BHR,1959,
1200,BHR,1960,
1201,BHR,1961,
1202,BHR,1962,
1203,BHR,1963,
1204,BHR,1964,
1205,BHR,1965,
1206,BHR,1966,
1207,BHR,1967,
1208,BHR,1968,
1209,BHR,1969,
1210,BHR,1970,
1211,BHR,1971,
1212,BHR,1972,
1213,BHR,1973,
1214,BHR,1974,2.5541038513183594
1215,BHR,1975,2.2007641792297363
1216,BHR,1976,2.50732421875
1217,BHR,1977,2.4796249866485596
1218,BHR,1978,2.341596841812134
1219,BHR,1979,2.178210735321045
1220,BHR,1980,2.0392112731933594
1221,BHR,1981,1.7726891040802002
1222,BHR,1982,1.529250979423523
1223,BHR,1983,1.506542682647705
1224,BHR,1984,1.4415863752365112
1225,BHR,1985,1.1643821001052856
1226,BHR,1986,1.142902135848999
1227,BHR,1987,1.1268956661224363
1228,BHR,1988,1.180061936378479
1229,BHR,1989,1.153415560722351
1230,BHR,1990,1.160486102104187
1231,BHR,1991,1.1590750217437744
1232,BHR,1992,1.198774337768555
1233,BHR,1993,1.2899304628372192
1234,BHR,1994,1.211843967437744
1235,BHR,1995,1.200026273727417
1236,BHR,1996,1.207949995994568
1237,BHR,1997,1.1980352401733398
1238,BHR,1998,1.217911958694458
1239,BHR,1999,1.2266196012496948
1240,BHR,2000,1.252119779586792
1241,BHR,2001,1.236646294593811
1242,BHR,2002,1.216383695602417
1243,BHR,2003,1.2170904874801636
1244,BHR,2004,1.2282054424285889
1245,BHR,2005,1.212207317352295
1246,BHR,2006,1.1974165439605713
1247,BHR,2007,1.174341082572937
1248,BHR,2008,1.125842571258545
1249,BHR,2009,1.0853086709976196
1250,BHR,2010,1.0842721462249756
1251,BHR,2011,1.072770595550537
1252,BHR,2012,1.0603169202804563
1253,BHR,2013,1.0521973371505735
1254,BHR,2014,1.042227268218994
1255,BHR,2015,1.0210617780685425
1256,BHR,2016,1.0012167692184448
1257,BHR,2017,1.0
1258,BHR,2018,0.9741629362106324
1259,BHR,2019,0.9616106748580932
1260,BHS,1950,
1261,BHS,1951,
1262,BHS,1952,
1263,BHS,1953,
1264,BHS,1954,
1265,BHS,1955,
1266,BHS,1956,
1267,BHS,1957,
1268,BHS,1958,
1269,BHS,1959,
1270,BHS,1960,
1271,BHS,1961,
1272,BHS,1962,
1273,BHS,1963,
1274,BHS,1964,
1275,BHS,1965,
1276,BHS,1966,
1277,BHS,1967,
1278,BHS,1968,
1279,BHS,1969,
1280,BHS,1970,
1281,BHS,1971,
1282,BHS,1972,
1283,BHS,1973,
1284,BHS,1974,
1285,BHS,1975,
1286,BHS,1976,
1287,BHS,1977,
1288,BHS,1978,
1289,BHS,1979,
1290,BHS,1980,
1291,BHS,1981,
1292,BHS,1982,
1293,BHS,1983,
1294,BHS,1984,
1295,BHS,1985,
1296,BHS,1986,
1297,BHS,1987,
1298,BHS,1988,
1299,BHS,1989,
1300,BHS,1990,
1301,BHS,1991,
1302,BHS,1992,
1303,BHS,1993,
1304,BHS,1994,
1305,BHS,1995,
1306,BHS,1996,
1307,BHS,1997,
1308,BHS,1998,
1309,BHS,1999,
1310,BHS,2000,
1311,BHS,2001,
1312,BHS,2002,
1313,BHS,2003,
1314,BHS,2004,
1315,BHS,2005,
1316,BHS,2006,
1317,BHS,2007,
1318,BHS,2008,
1319,BHS,2009,
1320,BHS,2010,
1321,BHS,2011,
1322,BHS,2012,
1323,BHS,2013,
1324,BHS,2014,
1325,BHS,2015,
1326,BHS,2016,
1327,BHS,2017,
1328,BHS,2018,
1329,BHS,2019,
1330,BIH,1950,
1331,BIH,1951,
1332,BIH,1952,
1333,BIH,1953,
1334,BIH,1954,
1335,BIH,1955,
1336,BIH,1956,
1337,BIH,1957,
1338,BIH,1958,
1339,BIH,1959,
1340,BIH,1960,
1341,BIH,1961,
1342,BIH,1962,
1343,BIH,1963,
1344,BIH,1964,
1345,BIH,1965,
1346,BIH,1966,
1347,BIH,1967,
1348,BIH,1968,
1349,BIH,1969,
1350,BIH,1970,
1351,BIH,1971,
1352,BIH,1972,
1353,BIH,1973,
1354,BIH,1974,
1355,BIH,1975,
1356,BIH,1976,
1357,BIH,1977,
1358,BIH,1978,
1359,BIH,1979,
1360,BIH,1980,
1361,BIH,1981,
1362,BIH,1982,
1363,BIH,1983,
1364,BIH,1984,
1365,BIH,1985,
1366,BIH,1986,
1367,BIH,1987,
1368,BIH,1988,
1369,BIH,1989,
1370,BIH,1990,
1371,BIH,1991,
1372,BIH,1992,
1373,BIH,1993,
1374,BIH,1994,
1375,BIH,1995,
1376,BIH,1996,
1377,BIH,1997,
1378,BIH,1998,
1379,BIH,1999,
1380,BIH,2000,
1381,BIH,2001,
1382,BIH,2002,
1383,BIH,2003,
1384,BIH,2004,
1385,BIH,2005,
1386,BIH,2006,
1387,BIH,2007,
1388,BIH,2008,
1389,BIH,2009,
1390,BIH,2010,
1391,BIH,2011,
1392,BIH,2012,
1393,BIH,2013,
1394,BIH,2014,
1395,BIH,2015,
1396,BIH,2016,
1397,BIH,2017,
1398,BIH,2018,
1399,BIH,2019,
1400,BLR,1950,
1401,BLR,1951,
1402,BLR,1952,
1403,BLR,1953,
1404,BLR,1954,
1405,BLR,1955,
1406,BLR,1956,
1407,BLR,1957,
1408,BLR,1958,
1409,BLR,1959,
1410,BLR,1960,
1411,BLR,1961,
1412,BLR,1962,
1413,BLR,1963,
1414,BLR,1964,
1415,BLR,1965,
1416,BLR,1966,
1417,BLR,1967,
1418,BLR,1968,
1419,BLR,1969,
1420,BLR,1970,
1421,BLR,1971,
1422,BLR,1972,
1423,BLR,1973,
1424,BLR,1974,
1425,BLR,1975,
1426,BLR,1976,
1427,BLR,1977,
1428,BLR,1978,
1429,BLR,1979,
1430,BLR,1980,
1431,BLR,1981,
1432,BLR,1982,
1433,BLR,1983,
1434,BLR,1984,
1435,BLR,1985,
1436,BLR,1986,
1437,BLR,1987,
1438,BLR,1988,
1439,BLR,1989,
1440,BLR,1990,
1441,BLR,1991,
1442,BLR,1992,
1443,BLR,1993,
1444,BLR,1994,
1445,BLR,1995,
1446,BLR,1996,
1447,BLR,1997,
1448,BLR,1998,
1449,BLR,1999,
1450,BLR,2000,
1451,BLR,2001,
1452,BLR,2002,
1453,BLR,2003,
1454,BLR,2004,
1455,BLR,2005,
1456,BLR,2006,
1457,BLR,2007,
1458,BLR,2008,
1459,BLR,2009,
1460,BLR,2010,
1461,BLR,2011,
1462,BLR,2012,
1463,BLR,2013,
1464,BLR,2014,
1465,BLR,2015,
1466,BLR,2016,
1467,BLR,2017,
1468,BLR,2018,
1469,BLR,2019,
1470,BLZ,1950,
1471,BLZ,1951,
1472,BLZ,1952,
1473,BLZ,1953,
1474,BLZ,1954,
1475,BLZ,1955,
1476,BLZ,1956,
1477,BLZ,1957,
1478,BLZ,1958,
1479,BLZ,1959,
1480,BLZ,1960,
1481,BLZ,1961,
1482,BLZ,1962,
1483,BLZ,1963,
1484,BLZ,1964,
1485,BLZ,1965,
1486,BLZ,1966,
1487,BLZ,1967,
1488,BLZ,1968,
1489,BLZ,1969,
1490,BLZ,1970,
1491,BLZ,1971,
1492,BLZ,1972,
1493,BLZ,1973,
1494,BLZ,1974,
1495,BLZ,1975,
1496,BLZ,1976,
1497,BLZ,1977,
1498,BLZ,1978,
1499,BLZ,1979,
1500,BLZ,1980,
1501,BLZ,1981,
1502,BLZ,1982,
1503,BLZ,1983,
1504,BLZ,1984,
1505,BLZ,1985,
1506,BLZ,1986,
1507,BLZ,1987,
1508,BLZ,1988,
1509,BLZ,1989,
1510,BLZ,1990,
1511,BLZ,1991,
1512,BLZ,1992,
1513,BLZ,1993,
1514,BLZ,1994,
1515,BLZ,1995,
1516,BLZ,1996,
1517,BLZ,1997,
1518,BLZ,1998,
1519,BLZ,1999,
1520,BLZ,2000,
1521,BLZ,2001,
1522,BLZ,2002,
1523,BLZ,2003,
1524,BLZ,2004,
1525,BLZ,2005,
1526,BLZ,2006,
1527,BLZ,2007,
1528,BLZ,2008,
1529,BLZ,2009,
1530,BLZ,2010,
1531,BLZ,2011,
1532,BLZ,2012,
1533,BLZ,2013,
1534,BLZ,2014,
1535,BLZ,2015,
1536,BLZ,2016,
1537,BLZ,2017,
1538,BLZ,2018,
1539,BLZ,2019,
1540,BMU,1950,
1541,BMU,1951,
1542,BMU,1952,
1543,BMU,1953,
1544,BMU,1954,
1545,BMU,1955,
1546,BMU,1956,
1547,BMU,1957,
1548,BMU,1958,
1549,BMU,1959,
1550,BMU,1960,
1551,BMU,1961,
1552,BMU,1962,
1553,BMU,1963,
1554,BMU,1964,
1555,BMU,1965,
1556,BMU,1966,
1557,BMU,1967,
1558,BMU,1968,
1559,BMU,1969,
1560,BMU,1970,
1561,BMU,1971,
1562,BMU,1972,
1563,BMU,1973,
1564,BMU,1974,
1565,BMU,1975,
1566,BMU,1976,
1567,BMU,1977,
1568,BMU,1978,
1569,BMU,1979,
1570,BMU,1980,
1571,BMU,1981,
1572,BMU,1982,
1573,BMU,1983,
1574,BMU,1984,
1575,BMU,1985,
1576,BMU,1986,
1577,BMU,1987,
1578,BMU,1988,
1579,BMU,1989,
1580,BMU,1990,
1581,BMU,1991,
1582,BMU,1992,
1583,BMU,1993,
1584,BMU,1994,
1585,BMU,1995,
1586,BMU,1996,
1587,BMU,1997,
1588,BMU,1998,
1589,BMU,1999,
1590,BMU,2000,
1591,BMU,2001,
1592,BMU,2002,
1593,BMU,2003,
1594,BMU,2004,
1595,BMU,2005,
1596,BMU,2006,
1597,BMU,2007,
1598,BMU,2008,
1599,BMU,2009,
1600,BMU,2010,
1601,BMU,2011,
1602,BMU,2012,
1603,BMU,2013,
1604,BMU,2014,
1605,BMU,2015,
1606,BMU,2016,
1607,BMU,2017,
1608,BMU,2018,
1609,BMU,2019,
1610,BOL,1950,
1611,BOL,1951,
1612,BOL,1952,
1613,BOL,1953,
1614,BOL,1954,1.1435661315917969
1615,BOL,1955,1.2064422369003296
1616,BOL,1956,1.1228971481323242
1617,BOL,1957,1.1063803434371948
1618,BOL,1958,1.0800505876541138
1619,BOL,1959,1.0865322351455688
1620,BOL,1960,1.1153817176818848
1621,BOL,1961,1.111743450164795
1622,BOL,1962,1.1225258111953735
1623,BOL,1963,1.1555927991867063
1624,BOL,1964,1.1613842248916626
1625,BOL,1965,1.1659612655639648
1626,BOL,1966,1.1999168395996094
1627,BOL,1967,1.2638894319534302
1628,BOL,1968,1.0630704164505005
1629,BOL,1969,1.0694005489349363
1630,BOL,1970,1.0432835817337036
1631,BOL,1971,1.0659542083740234
1632,BOL,1972,1.0990389585494995
1633,BOL,1973,1.115039587020874
1634,BOL,1974,1.1179649829864502
1635,BOL,1975,1.1636826992034912
1636,BOL,1976,1.1724328994750977
1637,BOL,1977,1.1879451274871826
1638,BOL,1978,1.153279423713684
1639,BOL,1979,1.1128915548324585
1640,BOL,1980,1.0796701908111572
1641,BOL,1981,1.0673421621322632
1642,BOL,1982,1.028203010559082
1643,BOL,1983,0.9728376865386964
1644,BOL,1984,0.9351950287818908
1645,BOL,1985,0.8947834968566895
1646,BOL,1986,0.8604546785354614
1647,BOL,1987,0.8582307696342468
1648,BOL,1988,0.8799337148666382
1649,BOL,1989,0.8763711452484131
1650,BOL,1990,0.8771166205406189
1651,BOL,1991,0.8830687403678894
1652,BOL,1992,0.864736795425415
1653,BOL,1993,0.8701962232589722
1654,BOL,1994,0.8684506416320801
1655,BOL,1995,0.8782272934913635
1656,BOL,1996,0.884079098701477
1657,BOL,1997,0.8903213143348694
1658,BOL,1998,0.888451874256134
1659,BOL,1999,0.8600282073020935
1660,BOL,2000,0.8517903685569763
1661,BOL,2001,0.8610378503799438
1662,BOL,2002,0.8702186942100525
1663,BOL,2003,0.894973874092102
1664,BOL,2004,0.894763708114624
1665,BOL,2005,0.9137629866600036
1666,BOL,2006,0.928413152694702
1667,BOL,2007,0.9476236701011658
1668,BOL,2008,0.9720290899276732
1669,BOL,2009,0.9898406267166138
1670,BOL,2010,0.9935393929481506
1671,BOL,2011,0.9895745515823364
1672,BOL,2012,0.990806519985199
1673,BOL,2013,1.0091854333877563
1674,BOL,2014,1.0084959268569946
1675,BOL,2015,1.008423089981079
1676,BOL,2016,1.005908727645874
1677,BOL,2017,1.0
1678,BOL,2018,0.9929134845733644
1679,BOL,2019,0.979278802871704
1680,BRA,1950,
1681,BRA,1951,
1682,BRA,1952,
1683,BRA,1953,
1684,BRA,1954,0.8054256439208984
1685,BRA,1955,0.8194334506988525
1686,BRA,1956,0.8154861927032471
1687,BRA,1957,0.850582480430603
1688,BRA,1958,0.8617912530899048
1689,BRA,1959,0.8756206035614014
1690,BRA,1960,0.8972725868225098
1691,BRA,1961,0.9761683344841005
1692,BRA,1962,0.9814724326133728
1693,BRA,1963,1.0072511434555054
1694,BRA,1964,1.0100350379943848
1695,BRA,1965,1.0361275672912598
1696,BRA,1966,1.029739499092102
1697,BRA,1967,1.0471280813217163
1698,BRA,1968,1.1111042499542236
1699,BRA,1969,1.1088528633117676
1700,BRA,1970,1.1596546173095703
1701,BRA,1971,1.2095251083374023
1702,BRA,1972,1.2658169269561768
1703,BRA,1973,1.299862265586853
1704,BRA,1974,1.3261234760284424
1705,BRA,1975,1.316774845123291
1706,BRA,1976,1.3673608303070068
1707,BRA,1977,1.317426323890686
1708,BRA,1978,1.3115297555923462
1709,BRA,1979,1.3683528900146484
1710,BRA,1980,1.4497785568237305
1711,BRA,1981,1.3178858757019043
1712,BRA,1982,1.2623459100723269
1713,BRA,1983,1.1998300552368164
1714,BRA,1984,1.223365306854248
1715,BRA,1985,1.2478729486465454
1716,BRA,1986,1.2906675338745115
1717,BRA,1987,1.284470796585083
1718,BRA,1988,1.2378398180007937
1719,BRA,1989,1.2417808771133425
1720,BRA,1990,1.156577467918396
1721,BRA,1991,1.148362636566162
1722,BRA,1992,1.1210429668426514
1723,BRA,1993,1.1448955535888672
1724,BRA,1994,1.177035570144653
1725,BRA,1995,1.1866447925567627
1726,BRA,1996,1.1927493810653689
1727,BRA,1997,1.1888258457183838
1728,BRA,1998,1.1621242761611938
1729,BRA,1999,1.1182783842086792
1730,BRA,2000,1.113664150238037
1731,BRA,2001,1.105038285255432
1732,BRA,2002,1.094123363494873
1733,BRA,2003,1.0826361179351809
1734,BRA,2004,1.094239592552185
1735,BRA,2005,1.0970253944396973
1736,BRA,2006,1.0996354818344116
1737,BRA,2007,1.1364504098892212
1738,BRA,2008,1.151638388633728
1739,BRA,2009,1.1239486932754517
1740,BRA,2010,1.1512904167175293
1741,BRA,2011,1.133146047592163
1742,BRA,2012,1.1176631450653076
1743,BRA,2013,1.111161708831787
1744,BRA,2014,1.0819246768951416
1745,BRA,2015,1.0325993299484253
1746,BRA,2016,0.9992563724517822
1747,BRA,2017,1.0
1748,BRA,2018,0.9879772067070008
1749,BRA,2019,0.97051203250885
1750,BRB,1950,
1751,BRB,1951,
1752,BRB,1952,
1753,BRB,1953,
1754,BRB,1954,
1755,BRB,1955,
1756,BRB,1956,
1757,BRB,1957,
1758,BRB,1958,
1759,BRB,1959,
1760,BRB,1960,
1761,BRB,1961,
1762,BRB,1962,
1763,BRB,1963,
1764,BRB,1964,0.8168237805366516
1765,BRB,1965,0.8663267493247986
1766,BRB,1966,0.8570228815078735
1767,BRB,1967,0.9540111422538756
1768,BRB,1968,0.9889398217201232
1769,BRB,1969,1.043371558189392
1770,BRB,1970,1.1220301389694214
1771,BRB,1971,1.1674331426620483
1772,BRB,1972,1.177897810935974
1773,BRB,1973,1.1897273063659668
1774,BRB,1974,1.1409614086151123
1775,BRB,1975,1.1968339681625366
1776,BRB,1976,1.1830806732177734
1777,BRB,1977,1.2321834564208984
1778,BRB,1978,1.2822304964065552
1779,BRB,1979,1.2718337774276731
1780,BRB,1980,1.319199800491333
1781,BRB,1981,1.253262996673584
1782,BRB,1982,1.2001231908798218
1783,BRB,1983,1.1912000179290771
1784,BRB,1984,1.2276244163513184
1785,BRB,1985,1.2259413003921509
1786,BRB,1986,1.239396333694458
1787,BRB,1987,1.2322325706481934
1788,BRB,1988,1.2263108491897583
1789,BRB,1989,1.178735852241516
1790,BRB,1990,1.1477409601211548
1791,BRB,1991,1.0790287256240845
1792,BRB,1992,1.044157862663269
1793,BRB,1993,1.0969042778015137
1794,BRB,1994,1.067158341407776
1795,BRB,1995,1.001835584640503
1796,BRB,1996,0.9965101480484008
1797,BRB,1997,1.0102436542510986
1798,BRB,1998,0.999703288078308
1799,BRB,1999,0.9691108465194702
1800,BRB,2000,0.9776942729949952
1801,BRB,2001,0.9411951899528505
1802,BRB,2002,0.9510820508003236
1803,BRB,2003,0.9649553894996644
1804,BRB,2004,0.9550573825836182
1805,BRB,2005,0.9758244156837464
1806,BRB,2006,1.0366311073303225
1807,BRB,2007,1.043897032737732
1808,BRB,2008,1.064990758895874
1809,BRB,2009,1.054165005683899
1810,BRB,2010,1.040041446685791
1811,BRB,2011,1.0201728343963623
1812,BRB,2012,1.0294047594070437
1813,BRB,2013,1.000512719154358
1814,BRB,2014,1.0002187490463257
1815,BRB,2015,0.993374764919281
1816,BRB,2016,0.9873727560043336
1817,BRB,2017,1.0
1818,BRB,2018,0.993323802947998
1819,BRB,2019,1.0112780332565308
1820,BRN,1950,
1821,BRN,1951,
1822,BRN,1952,
1823,BRN,1953,
1824,BRN,1954,
1825,BRN,1955,
1826,BRN,1956,
1827,BRN,1957,
1828,BRN,1958,
1829,BRN,1959,
1830,BRN,1960,
1831,BRN,1961,
1832,BRN,1962,
1833,BRN,1963,
1834,BRN,1964,
1835,BRN,1965,
1836,BRN,1966,
1837,BRN,1967,
1838,BRN,1968,
1839,BRN,1969,
1840,BRN,1970,
1841,BRN,1971,
1842,BRN,1972,
1843,BRN,1973,
1844,BRN,1974,
1845,BRN,1975,
1846,BRN,1976,
1847,BRN,1977,
1848,BRN,1978,
1849,BRN,1979,
1850,BRN,1980,
1851,BRN,1981,
1852,BRN,1982,
1853,BRN,1983,
1854,BRN,1984,
1855,BRN,1985,
1856,BRN,1986,
1857,BRN,1987,
1858,BRN,1988,
1859,BRN,1989,
1860,BRN,1990,
1861,BRN,1991,
1862,BRN,1992,
1863,BRN,1993,
1864,BRN,1994,
1865,BRN,1995,
1866,BRN,1996,
1867,BRN,1997,
1868,BRN,1998,
1869,BRN,1999,
1870,BRN,2000,
1871,BRN,2001,
1872,BRN,2002,
1873,BRN,2003,
1874,BRN,2004,
1875,BRN,2005,
1876,BRN,2006,
1877,BRN,2007,
1878,BRN,2008,
1879,BRN,2009,
1880,BRN,2010,
1881,BRN,2011,
1882,BRN,2012,
1883,BRN,2013,
1884,BRN,2014,
1885,BRN,2015,
1886,BRN,2016,
1887,BRN,2017,
1888,BRN,2018,
1889,BRN,2019,
1890,BTN,1950,
1891,BTN,1951,
1892,BTN,1952,
1893,BTN,1953,
1894,BTN,1954,
1895,BTN,1955,
1896,BTN,1956,
1897,BTN,1957,
1898,BTN,1958,
1899,BTN,1959,
1900,BTN,1960,
1901,BTN,1961,
1902,BTN,1962,
1903,BTN,1963,
1904,BTN,1964,
1905,BTN,1965,
1906,BTN,1966,
1907,BTN,1967,
1908,BTN,1968,
1909,BTN,1969,
1910,BTN,1970,
1911,BTN,1971,
1912,BTN,1972,
1913,BTN,1973,
1914,BTN,1974,
1915,BTN,1975,
1916,BTN,1976,
1917,BTN,1977,
1918,BTN,1978,
1919,BTN,1979,
1920,BTN,1980,
1921,BTN,1981,
1922,BTN,1982,
1923,BTN,1983,
1924,BTN,1984,
1925,BTN,1985,
1926,BTN,1986,
1927,BTN,1987,
1928,BTN,1988,
1929,BTN,1989,
1930,BTN,1990,
1931,BTN,1991,
1932,BTN,1992,
1933,BTN,1993,
1934,BTN,1994,
1935,BTN,1995,
1936,BTN,1996,
1937,BTN,1997,
1938,BTN,1998,
1939,BTN,1999,
1940,BTN,2000,
1941,BTN,2001,
1942,BTN,2002,
1943,BTN,2003,
1944,BTN,2004,
1945,BTN,2005,
1946,BTN,2006,
1947,BTN,2007,
1948,BTN,2008,
1949,BTN,2009,
1950,BTN,2010,
1951,BTN,2011,
1952,BTN,2012,
1953,BTN,2013,
1954,BTN,2014,
1955,BTN,2015,
1956,BTN,2016,
1957,BTN,2017,
1958,BTN,2018,
1959,BTN,2019,
1960,BWA,1950,
1961,BWA,1951,
1962,BWA,1952,
1963,BWA,1953,
1964,BWA,1954,
1965,BWA,1955,
1966,BWA,1956,
1967,BWA,1957,
1968,BWA,1958,
1969,BWA,1959,
1970,BWA,1960,
1971,BWA,1961,
1972,BWA,1962,
1973,BWA,1963,
1974,BWA,1964,0.8185556530952454
1975,BWA,1965,0.7777774930000305
1976,BWA,1966,0.7867335081100464
1977,BWA,1967,0.8791685700416565
1978,BWA,1968,0.8985560536384583
1979,BWA,1969,0.8492313623428345
1980,BWA,1970,0.8278374075889587
1981,BWA,1971,0.8491388559341431
1982,BWA,1972,0.8739352822303772
1983,BWA,1973,0.8956401348114014
1984,BWA,1974,0.8894803524017334
1985,BWA,1975,0.9024792909622192
1986,BWA,1976,0.9583553671836852
1987,BWA,1977,1.018967628479004
1988,BWA,1978,1.0899478197097778
1989,BWA,1979,1.1657952070236206
1990,BWA,1980,1.2066601514816284
1991,BWA,1981,1.2118488550186155
1992,BWA,1982,1.2037328481674194
1993,BWA,1983,1.2596707344055176
1994,BWA,1984,1.339932918548584
1995,BWA,1985,1.356660008430481
1996,BWA,1986,1.3625999689102173
1997,BWA,1987,1.3751966953277588
1998,BWA,1988,1.414428472518921
1999,BWA,1989,1.635104417800903
2000,BWA,1990,1.5518467426300049
2001,BWA,1991,1.508660078048706
2002,BWA,1992,1.4568017721176147
2003,BWA,1993,1.391121745109558
2004,BWA,1994,1.361762762069702
2005,BWA,1995,1.378598928451538
2006,BWA,1996,1.3901466131210327
2007,BWA,1997,1.4170799255371094
2008,BWA,1998,1.3132792711257937
2009,BWA,1999,1.339277982711792
2010,BWA,2000,1.2817885875701904
2011,BWA,2001,1.218692660331726
2012,BWA,2002,1.2321962118148804
2013,BWA,2003,1.2291897535324097
2014,BWA,2004,1.218230128288269
2015,BWA,2005,1.231135010719299
2016,BWA,2006,1.2724000215530396
2017,BWA,2007,1.2742522954940796
2018,BWA,2008,1.2676424980163574
2019,BWA,2009,1.1029671430587769
2020,BWA,2010,1.1161950826644895
2021,BWA,2011,1.0952675342559814
2022,BWA,2012,1.0681642293930054
2023,BWA,2013,1.1180049180984497
2024,BWA,2014,1.105365514755249
2025,BWA,2015,1.02704918384552
2026,BWA,2016,1.0128990411758425
2027,BWA,2017,1.0
2028,BWA,2018,0.9953529834747314
2029,BWA,2019,0.9822046160697936
2030,CAF,1950,
2031,CAF,1951,
2032,CAF,1952,
2033,CAF,1953,
2034,CAF,1954,
2035,CAF,1955,
2036,CAF,1956,
2037,CAF,1957,
2038,CAF,1958,
2039,CAF,1959,
2040,CAF,1960,
2041,CAF,1961,
2042,CAF,1962,
2043,CAF,1963,
2044,CAF,1964,
2045,CAF,1965,
2046,CAF,1966,
2047,CAF,1967,
2048,CAF,1968,
2049,CAF,1969,
2050,CAF,1970,
2051,CAF,1971,
2052,CAF,1972,
2053,CAF,1973,
2054,CAF,1974,
2055,CAF,1975,
2056,CAF,1976,
2057,CAF,1977,
2058,CAF,1978,
2059,CAF,1979,
2060,CAF,1980,1.0780049562454224
