,country,year,gdppc,pop
9220,PRY,1972,3017.0,2614.104
9221,PRY,1973,3150.0,2693.0
9222,PRY,1974,3319.0,2774.0
9223,PRY,1975,3464.0,2852.0
9224,PRY,1976,3629.0,2922.0
9225,PRY,1977,3945.0,2987.0
9226,PRY,1978,4302.0,3054.0
9227,PRY,1979,4693.0,3122.0
9228,PRY,1980,5113.0,3196.0
9229,PRY,1981,5424.0,3279.0
9230,PRY,1982,5230.0,3370.0
9231,PRY,1983,4935.0,3467.0
9232,PRY,1984,4945.0,3568.0
9233,PRY,1985,4994.0,3673.0
9234,PRY,1986,4854.0,3781.0
9235,PRY,1987,4919.0,3893.0
9236,PRY,1988,5082.0,4007.0
9237,PRY,1989,5222.0,4124.0
9238,PRY,1990,5230.0,4244.0
9239,PRY,1991,5224.29964823441,4367.11
9240,PRY,1992,5186.563954119006,4491.94
9241,PRY,1993,5270.899491641785,4618.32
9242,PRY,1994,5305.500600004414,4746.18
9243,PRY,1995,5463.622803755436,4875.43
9244,PRY,1996,5360.743303438505,5005.93
9245,PRY,1997,5399.425768816535,5133.38
9246,PRY,1998,5321.919255014399,5253.41
9247,PRY,1999,5150.408535771523,5365.67
9248,PRY,2000,4896.429548054788,5473.21
9249,PRY,2001,4918.045924705952,5579.17
9250,PRY,2002,5571.427457826614,5683.44
9251,PRY,2003,5726.990011574312,5785.84
9252,PRY,2004,5876.660274280204,5886.18
9253,PRY,2005,5922.7908497059425,5984.27
9254,PRY,2006,6128.642431612889,6079.9
9255,PRY,2007,6383.485205573556,6173.12
9256,PRY,2008,6713.030207716694,6264.03
9257,PRY,2009,6376.941542522253,6352.42
9258,PRY,2010,7139.026843533729,6438.09
9259,PRY,2011,7377.0,6522.07
9260,PRY,2012,7232.376097145511,6605.39
9261,PRY,2013,7735.564733585137,6687.87
9262,PRY,2014,8047.593473162891,6769.34
9263,PRY,2015,8188.403618735497,6849.66
9264,PRY,2016,8438.709446905918,6930.16
9265,PRY,2017,8741.24486477908,7012.11
9266,PRY,2018,8915.668486218812,7095.2
9267,PRY,2019,8776.075922181637,7179.08
9268,PRY,2020,8603.078968662478,7263.39
9269,PRY,2021,8845.659158428356,7347.97
9270,PRY,2022,8762.771473614272,7432.31
9291,PSE,1970,3008.0,1032.0
9292,PSE,1971,3338.0,1060.0
9293,PSE,1972,3797.0,1089.0
9294,PSE,1973,3537.0,1124.0
9295,PSE,1974,4159.0,1166.0
9296,PSE,1975,4085.0,1201.0
9297,PSE,1976,4605.0,1228.0
9298,PSE,1977,4439.0,1261.0
9299,PSE,1978,4874.0,1296.0
9300,PSE,1979,4677.0,1329.0
9301,PSE,1980,5239.0,1360.0
9302,PSE,1981,4811.0,1389.0
9303,PSE,1982,5088.0,1425.0
9304,PSE,1983,4733.0,1474.0
9305,PSE,1984,4807.0,1524.0
9306,PSE,1985,4619.0,1576.0
9307,PSE,1986,5330.0,1630.0
9308,PSE,1987,5004.0,1691.0
9309,PSE,1988,4745.0,1758.0
9310,PSE,1989,4682.0,1821.0
9311,PSE,1990,5345.0,1898.0
9312,PSE,1991,4732.1707378122765,1998.0
9313,PSE,1992,5410.624860513377,2106.0
9314,PSE,1993,5527.994894591654,2218.0
9315,PSE,1994,5893.470080553527,2349.0
9316,PSE,1995,5756.845080127221,2506.0
9317,PSE,1996,5320.255431795181,2671.0
9318,PSE,1997,5598.02091623714,2832.0
9319,PSE,1998,6051.882863054289,2915.0
9320,PSE,1999,6204.646561776398,2996.0
9321,PSE,2000,5377.393510417403,3075.0
9322,PSE,2001,4626.303136294866,3155.0
9323,PSE,2002,3842.146373133057,3235.0
9324,PSE,2003,4158.299311881024,3315.0
9325,PSE,2004,4358.517574802476,3396.0
9326,PSE,2005,4589.625827493029,3478.0
9327,PSE,2006,4193.15374550199,3559.0
9328,PSE,2007,4250.988726059923,3642.0
9329,PSE,2008,4287.209196593138,3727.0
9330,PSE,2009,4426.316815164755,3817.0
9331,PSE,2010,4548.53105311676,3907.0
9332,PSE,2011,4863.0,3997.0
9333,PSE,2012,5054.0,4088.0
9334,PSE,2013,5054.0,4178.0
9335,PSE,2014,4939.0,4269.0
9336,PSE,2015,5003.0,4359.0
9337,PSE,2016,5316.988319387711,4451.0
9338,PSE,2017,5269.6026726028185,4532.880337765375
9339,PSE,2018,5218.156432716277,4615.079767666213
9340,PSE,2019,5176.979557656634,4715.1767043987675
9341,PSE,2020,4490.754810288136,4820.457692101141
9342,PSE,2021,4698.932604647453,4929.930673594411
9343,PSE,2022,4775.202059145595,5041.986076921295
9364,QAT,1970,51921.0,115.302
9365,QAT,1971,59731.0,124.489
9366,QAT,1972,62416.0,134.408
9367,QAT,1973,68407.0,145.116
9368,QAT,1974,57594.0,156.679
9369,QAT,1975,54866.0,169.163
9370,QAT,1976,55169.0,180.95
9371,QAT,1977,45999.0,193.557
9372,QAT,1978,47072.0,207.043
9373,QAT,1979,45806.0,221.469
9374,QAT,1980,45860.0,236.9
9375,QAT,1981,37307.0,249.278
9376,QAT,1982,29046.0,259.611
9377,QAT,1983,23146.0,292.415
9378,QAT,1984,20354.0,324.468
9379,QAT,1985,16558.0,356.031
9380,QAT,1986,12881.0,387.261
9381,QAT,1987,12819.0,396.947
9382,QAT,1988,12492.0,413.461
9383,QAT,1989,12137.0,430.159
9384,QAT,1990,11705.0,446.131
9385,QAT,1991,12417.64270753359,461.76
9386,QAT,1992,15042.123159110415,477.12
9387,QAT,1993,16221.045570990258,493.02
9388,QAT,1994,17955.31481774725,508.97
9389,QAT,1995,19959.703059990767,524.67
9390,QAT,1996,22395.263887484165,540.24
9391,QAT,1997,30989.14972756169,563.67
9392,QAT,1998,36448.05653884442,595.17
9393,QAT,1999,40135.17472946597,626.82
9394,QAT,2000,45788.122704193,658.68
9395,QAT,2001,50525.70583935578,691.14
9396,QAT,2002,57541.10338929801,724.03
9397,QAT,2003,62234.213824204206,757.24
9398,QAT,2004,74372.93251805927,849.69
9399,QAT,2005,76808.42001416511,1001.11
9400,QAT,2006,90120.91798318898,1152.85
9401,QAT,2007,97912.69049207192,1305.6
9402,QAT,2008,107402.05610585344,1459.76
9403,QAT,2009,115283.41660227132,1614.84
9404,QAT,2010,134802.78185178977,1770.35
9405,QAT,2011,155533.0,1904.09
9406,QAT,2012,154339.816050374,2009.57
9407,QAT,2013,155657.12776683117,2103.27
9408,QAT,2014,157712.90912789595,2186.58
9409,QAT,2015,159800.18870866153,2260.59
9410,QAT,2016,160051.23540942746,2326.2
9411,QAT,2017,153819.10224360012,2384.19
9412,QAT,2018,152453.80563669704,2435.25
9413,QAT,2019,150732.22033810467,2480.01
9414,QAT,2020,143118.52374306676,2519.01
9415,QAT,2021,143468.7564605031,2552.79
9416,QAT,2022,149171.10570103163,2559.33
9437,ROU,1970,4547.402146183206,20252.541
9438,ROU,1971,5134.186718340132,20469.658
9439,ROU,1972,5413.41779052776,20662.648
9440,ROU,1973,5541.713361608214,20827.525
9441,ROU,1974,5796.996026582673,21028.841
9442,ROU,1975,5995.4506623028055,21245.103
9443,ROU,1976,6243.146319445189,21445.698
9444,ROU,1977,6322.240335288323,21658.597
9445,ROU,1978,6476.156522655519,21831.875
9446,ROU,1979,6612.02235326066,22001.388
9447,ROU,1980,6591.636513949968,22130.036
9448,ROU,1981,6514.126853161042,22256.551
9449,ROU,1982,6490.436690532253,22356.726
9450,ROU,1983,6418.193880459252,22407.281
9451,ROU,1984,6659.454043513265,22453.788
9452,ROU,1985,6628.606205102942,22521.195
9453,ROU,1986,6718.444626288143,22599.678
9454,ROU,1987,6551.89904388016,22686.371
9455,ROU,1988,6511.956109065193,22768.897
9456,ROU,1989,6281.154179014025,22852.123
9457,ROU,1990,5596.0,22865.945
9458,ROU,1991,5033.141019477643,22825.56
9459,ROU,1992,4818.30439775258,22797.03
9460,ROU,1993,5055.917170261037,22765.76
9461,ROU,1994,5427.070568283564,22733.02
9462,ROU,1995,6014.689713970484,22687.41
9463,ROU,1996,6476.474475399121,22622.47
9464,ROU,1997,6446.417752776129,22557.74
9465,ROU,1998,6407.4668817494485,22511.38
9466,ROU,1999,6613.93288019736,22414.43
9467,ROU,2000,7089.9461257364155,22262.41
9468,ROU,2001,7860.443226116575,22106.06
9469,ROU,2002,8673.618743410765,21930.79
9470,ROU,2003,9369.2331638451,21828.19
9471,ROU,2004,10531.171802216866,21704.23
9472,ROU,2005,11313.822419190725,21570.5
9473,ROU,2006,12823.23183934203,21443.09
9474,ROU,2007,14418.829976779476,21128.67
9475,ROU,2008,16347.34353433489,20779.48
9476,ROU,2009,15866.126776608,20607.06
9477,ROU,2010,16377.328022560869,20485.0
9478,ROU,2011,17174.0,20384.7
9479,ROU,2012,17580.932300095516,20296.19
9480,ROU,2013,17691.442894540312,20223.86
9481,ROU,2014,18487.25965078638,20150.77
9482,ROU,2015,19162.18651066976,20055.46
9483,ROU,2016,19825.60255468913,19938.27
9484,ROU,2017,23003.695205853583,19823.44
9485,ROU,2018,24000.455994795153,19713.07
9486,ROU,2019,23267.51545911466,19622.4
9487,ROU,2020,24799.711832890163,19496.17
9488,ROU,2021,26102.587643082406,19351.32
9489,ROU,2022,26197.90495028856,19266.49
9510,RUS,1970,9234.0,130245.476
9511,RUS,1971,9567.0,130977.408
9512,RUS,1972,9785.0,131768.681
9513,RUS,1973,10492.0,132556.176
9514,RUS,1974,10801.0,133378.674
9515,RUS,1975,11164.0,134293.372
9516,RUS,1976,11426.0,135269.263
9517,RUS,1977,11692.0,136263.686
9518,RUS,1978,11829.0,137245.87
9519,RUS,1979,11867.0,138163.68
9520,RUS,1980,12204.0,139038.849
9521,RUS,1981,12274.0,139899.972
9522,RUS,1982,12267.0,140821.82
9523,RUS,1983,12420.0,141861.725
9524,RUS,1984,12379.0,142922.263
9525,RUS,1985,12475.0,143937.997
9526,RUS,1986,12694.0,144966.55
9527,RUS,1987,12597.0,145958.907
9528,RUS,1988,12720.0,146865.701
9529,RUS,1989,12766.0,147351.694
9530,RUS,1990,12400.0,147973.0
9531,RUS,1991,12012.235520911763,148397.82
9532,RUS,1992,10487.547701220914,148541.79
9533,RUS,1993,9789.066758780478,148462.38
9534,RUS,1994,8743.746867305255,148411.5
9535,RUS,1995,8586.323562815192,148379.39
9536,RUS,1996,8479.380775595977,148163.72
9537,RUS,1997,8813.350058351298,147918.96
9538,RUS,1998,8557.495150908202,147674.36
9539,RUS,1999,9340.029375033197,147218.35
9540,RUS,2000,10552.884609580398,146600.43
9541,RUS,2001,11391.194503473524,145980.01
9542,RUS,2002,12259.47691558721,145310.02
9543,RUS,2003,13521.23894476872,144652.13
9544,RUS,2004,14880.97870450909,144070.82
9545,RUS,2005,16243.100494106367,143522.29
9546,RUS,2006,18008.336075159772,143053.11
9547,RUS,2007,20018.122985683018,142808.57
9548,RUS,2008,21563.461915437165,142745.83
9549,RUS,2009,20335.557700868165,142788.81
9550,RUS,2010,21737.38391897307,142852.94
9551,RUS,2011,23130.0,142964.38
9552,RUS,2012,24020.311183798607,143205.19
9553,RUS,2013,24389.97358790331,143510.48
9554,RUS,2014,24135.03574084397,146094.16
9555,RUS,2015,23607.954048943615,146409.55
9556,RUS,2016,23610.36882307424,146678.1
9557,RUS,2017,24013.96727467266,146845.96
9558,RUS,2018,24690.082293377545,146834.16
9559,RUS,2019,25244.118677579016,146768.26
9560,RUS,2020,24625.384368269115,146463.36
9561,RUS,2021,26119.94763869551,145849.13
9562,RUS,2022,25437.10802228907,146692.81
9583,RWA,1970,1337.0,3769.171
9584,RWA,1971,1315.0,3880.225
9585,RWA,1972,1282.0,3992.121
9586,RWA,1973,1288.0,4109.838
9587,RWA,1974,1262.0,4226.38
9588,RWA,1975,1199.0,4356.863
9589,RWA,1976,1387.0,4502.352
9590,RWA,1977,1409.0,4657.072
9591,RWA,1978,1495.0,4818.993
9592,RWA,1979,1584.0,4975.585
9593,RWA,1980,1672.0,5138.478
9594,RWA,1981,1706.0,5306.749
9595,RWA,1982,1680.0,5480.042
9596,RWA,1983,1722.0,5658.948
9597,RWA,1984,1597.0,5828.738
9598,RWA,1985,1621.0,5981.814
9599,RWA,1986,1642.0,6156.947
9600,RWA,1987,1586.0,6366.208
9601,RWA,1988,1538.0,6587.74
9602,RWA,1989,1476.0,6803.562
9603,RWA,1990,1398.0,6981.76
9604,RWA,1991,1282.2594020098666,7149.42
9605,RWA,1992,1301.68900792678,7329.21
9606,RWA,1993,1110.920857073888,7649.58
9607,RWA,1994,707.2970999965479,5992.26
9608,RWA,1995,1049.2385340757571,5264.51
9609,RWA,1996,976.4079106126928,6334.89
9610,RWA,1997,932.0058921572738,7394.52
9611,RWA,1998,950.3894736889112,7720.69
9612,RWA,1999,975.8359224734272,7808.2
9613,RWA,2000,1023.6182271306598,7867.75
9614,RWA,2001,1067.2347821601004,7981.2
9615,RWA,2002,1154.1060934850136,8143.59
9616,RWA,2003,1130.0414042181624,8288.24
9617,RWA,2004,1159.0281083995703,8467.88
9618,RWA,2005,1210.510543125559,8645.38
9619,RWA,2006,1261.7609170744302,8834.08
9620,RWA,2007,1291.1933253131835,9060.34
9621,RWA,2008,1364.7450128933217,9290.01
9622,RWA,2009,1384.258851213705,9489.34
9623,RWA,2010,1416.3923071164816,9702.25
9624,RWA,2011,1449.0,9973.22
9625,RWA,2012,1528.551959470961,10271.2
9626,RWA,2013,1552.425348105303,10589.99
9627,RWA,2014,1601.3937994861476,10899.89
9628,RWA,2015,1708.3466517492332,11122.15
9629,RWA,2016,1774.9014560703008,11344.4
9630,RWA,2017,1799.4739939307942,11634.05
9631,RWA,2018,1908.0489403418296,11913.21
9632,RWA,2019,2042.852962183972,12180.7
9633,RWA,2020,1935.2662175115968,12426.22
9634,RWA,2021,2106.9736460457234,12654.66
9635,RWA,2022,2198.066263846081,12950.59
9656,SAU,1970,12153.0,6109.051
9657,SAU,1971,13509.0,6287.454
9658,SAU,1972,15138.0,6472.756
9659,SAU,1973,17598.0,6666.928
9660,SAU,1974,19659.0,6868.001
9661,SAU,1975,18788.0,7204.82
9662,SAU,1976,19297.0,7620.435
9663,SAU,1977,20824.0,8128.505
9664,SAU,1978,20593.0,8708.801
9665,SAU,1979,20472.0,9346.019
9666,SAU,1980,21068.0,9999.161
9667,SAU,1981,21393.0,10627.409
9668,SAU,1982,20535.0,11254.672
9669,SAU,1983,17315.0,11912.032
9670,SAU,1984,16343.0,12606.94
9671,SAU,1985,14422.0,13330.067
9672,SAU,1986,12897.0,13998.295
9673,SAU,1987,12919.0,14619.745
9674,SAU,1988,12795.0,15233.131
9675,SAU,1989,12758.0,15829.361
9676,SAU,1990,14335.0,16060.761
9677,SAU,1991,16830.4130827267,16592.96
9678,SAU,1992,17905.28016427932,17095.64
9679,SAU,1993,18101.092218880305,17568.72
9680,SAU,1994,18678.931493161912,18012.7
9681,SAU,1995,19223.331069507774,18430.53
9682,SAU,1996,20280.49318462111,18819.82
9683,SAU,1997,21087.42735287861,19187.72
9684,SAU,1998,22310.917817841902,19558.46
9685,SAU,1999,22058.573068283844,19963.7
9686,SAU,2000,23904.515387401043,20425.95
9687,SAU,2001,24191.995817002055,20956.44
9688,SAU,2002,24053.97391079058,21549.33
9689,SAU,2003,27367.093750673943,22188.86
9690,SAU,2004,30233.510921129888,22850.36
9691,SAU,2005,32700.332598371617,23516.1
9692,SAU,2006,34483.04354429613,24177.78
9693,SAU,2007,36070.317065963885,24841.07
9694,SAU,2008,39393.42885649509,25518.05
9695,SAU,2009,39671.5553186176,26227.03
9696,SAU,2010,42737.65472414734,27068.45
9697,SAU,2011,48470.0,27809.99
9698,SAU,2012,49835.04741610159,28516.26
9699,SAU,2013,50021.11997734756,29219.97
9700,SAU,2014,50790.99046582962,29936.1
9701,SAU,2015,51941.59890346145,30645.9
9702,SAU,2016,51959.074712164904,31359.54
9703,SAU,2017,50593.26959586979,32183.66
9704,SAU,2018,50906.483336460784,32869.17
9705,SAU,2019,50123.33643593941,33660.57
9706,SAU,2020,46723.92940487973,34541.89
9707,SAU,2021,49841.14561838652,33651.45
9708,SAU,2022,53516.909037017474,34080.56
9729,SDN,1970,1415.0,10834.032140700623
9730,SDN,1971,1471.0,11144.25608810816
9731,SDN,1972,1400.0,11470.05892791179
9732,SDN,1973,1243.0,11875.807117880804
9733,SDN,1974,1328.0,12235.579266586044
9734,SDN,1975,1451.0,12616.551784344378
9735,SDN,1976,1664.0,13020.447888699677
9736,SDN,1977,1857.0,13440.771528837922
9737,SDN,1978,1766.0,13918.121647230077
9738,SDN,1979,1524.0,14447.785129955431
9739,SDN,1980,1484.0,14980.121053568468
9740,SDN,1981,1466.0,15481.144393549304
9741,SDN,1982,1599.0,16004.04151682632
9742,SDN,1983,1527.0,17091.375285605074
9743,SDN,1984,1404.0,17657.16426005938
9744,SDN,1985,1274.0,18255.8428804398
9745,SDN,1986,1286.0,18772.789284856954
9746,SDN,1987,1288.0,19174.178748097373
9747,SDN,1988,1282.0,19492.45459252815
9748,SDN,1989,1353.0,19911.553200221857
9749,SDN,1990,1211.0,20469.274562034647
9750,SDN,1991,1277.6891533943106,21253.92
9751,SDN,1992,1336.0544325201806,22068.64
9752,SDN,1993,1374.3846461085054,22828.99
9753,SDN,1994,1386.1075886094598,23354.38
9754,SDN,1995,1467.70853275204,23891.85
9755,SDN,1996,1551.8573888285,24441.7
9756,SDN,1997,1714.3775453239894,25004.2
9757,SDN,1998,1785.0995752469096,25579.64
9758,SDN,1999,1837.4980953785284,26168.33
9759,SDN,2000,1951.4658011046365,26770.57
9760,SDN,2001,2075.62212564054,27386.67
9761,SDN,2002,2205.572361176137,28016.94
9762,SDN,2003,2373.0568747422217,28661.72
9763,SDN,2004,2461.3003000273293,29321.34
9764,SDN,2005,2642.52081684144,29996.14
9765,SDN,2006,2903.8008913327817,30686.47
9766,SDN,2007,3233.697682179404,31392.69
9767,SDN,2008,3478.88758155617,32136.6
9768,SDN,2009,3580.187810849938,33078.09
9769,SDN,2010,3707.302678122843,33890.88
9770,SDN,2011,3669.0,34568.26
9771,SDN,2012,2982.5592742963513,35292.96
9772,SDN,2013,2973.4576224664247,36093.08
9773,SDN,2014,3031.0373827463864,37057.77
9774,SDN,2015,3087.5115855376976,38164.74
9775,SDN,2016,3139.7502420574533,39293.66
9776,SDN,2017,3068.751122609184,40511.52
9777,SDN,2018,2908.528982674828,41764.36
9778,SDN,2019,2757.3863129199635,42952.28
9779,SDN,2020,2586.8955093733543,44121.15
9780,SDN,2021,2532.705787434565,45290.49
9781,SDN,2022,2405.274971339159,46497.72
9802,SEN,1970,2287.0,4317.891
9803,SEN,1971,2216.0,4450.142
9804,SEN,1972,2289.0,4588.696
9805,SEN,1973,2096.0,4727.163
9806,SEN,1974,2118.0,4872.244
9807,SEN,1975,2225.0,4989.168
9808,SEN,1976,2370.0,5100.499
9809,SEN,1977,2236.0,5262.5
9810,SEN,1978,2082.0,5430.859
9811,SEN,1979,2158.0,5605.756
9812,SEN,1980,2021.0,5787.32
9813,SEN,1981,1943.0,5975.667
9814,SEN,1982,2168.0,6169.733
9815,SEN,1983,2153.0,6368.519
9816,SEN,1984,1989.0,6573.248
9817,SEN,1985,2000.0,6785.11
9818,SEN,1986,2031.0,7004.26
9819,SEN,1987,2048.0,7230.787
9820,SEN,1988,2085.0,7464.761
9821,SEN,1989,1980.0,7729.5
9822,SEN,1990,1999.0,8000.632
9823,SEN,1991,1982.6259578746592,8225.3
9824,SEN,1992,1942.926726530026,8448.71
9825,SEN,1993,1906.8238689207417,8668.16
9826,SEN,1994,1847.5982737306877,8891.17
9827,SEN,1995,1886.5428196677524,9121.43
9828,SEN,1996,1866.342285022694,9356.96
9829,SEN,1997,1866.3910630853445,9590.23
9830,SEN,1998,1915.429657904623,9836.75
9831,SEN,1999,1978.0964215931492,10070.4
9832,SEN,2000,1983.5240474896116,10304.7
9833,SEN,2001,2009.9422831921877,10575.71
9834,SEN,2002,1959.6140988765064,10863.98
9835,SEN,2003,2025.0234547341772,11171.51
9836,SEN,2004,2074.953811620793,11498.25
9837,SEN,2005,2121.158601643095,11838.69
9838,SEN,2006,2104.4369069665604,12203.57
9839,SEN,2007,2137.671646782461,12584.19
9840,SEN,2008,2146.7914646431427,12978.49
9841,SEN,2009,2129.336394837854,13382.26
9842,SEN,2010,2151.324705419998,13793.58
9843,SEN,2011,2123.0,14225.82
9844,SEN,2012,2141.3882665162037,14668.23
9845,SEN,2013,2127.3863949429815,15120.9
9846,SEN,2014,2191.976632482056,15588.73
9847,SEN,2015,2262.312317152156,16065.75
9848,SEN,2016,2335.865301267428,16548.85
9849,SEN,2017,2435.960554734759,17044.25
9850,SEN,2018,2514.807178840567,17534.96
9851,SEN,2019,2559.8177360224777,18021.47
9852,SEN,2020,2524.2655476212267,18517.62
9853,SEN,2021,2607.232089168679,19016.07
9854,SEN,2022,2660.681725052497,19511.54
9875,SGP,1970,6650.0,2074.507
9876,SGP,1971,7318.0,2112.9
9877,SGP,1972,8155.0,2152.4
9878,SGP,1973,8894.0,2193.0
9879,SGP,1974,9314.0,2229.8
9880,SGP,1975,9602.0,2262.6
9881,SGP,1976,10178.0,2293.3
9882,SGP,1977,10790.0,2325.3
9883,SGP,1978,11588.0,2353.6
9884,SGP,1979,12521.0,2383.5
9885,SGP,1980,13601.0,2413.9
9886,SGP,1981,14335.0,2535.368
9887,SGP,1982,14687.0,2651.869
9888,SGP,1983,15720.0,2689.263
9889,SGP,1984,16767.0,2743.297
9890,SGP,1985,16611.0,2749.897
9891,SGP,1986,16831.0,2750.069
9892,SGP,1987,18345.0,2794.552
9893,SGP,1988,19853.0,2869.266
9894,SGP,1989,21221.0,2957.752
9895,SGP,1990,22666.0,3047.1
9896,SGP,1991,23636.682687565295,3135.1
9897,SGP,1992,24775.571191949388,3231.11
9898,SGP,1993,27073.71455274396,3313.11
9899,SGP,1994,29454.612461151275,3419.11
9900,SGP,1995,30957.28716510822,3524.12
9901,SGP,1996,32724.48753287557,3671.12
9902,SGP,1997,34868.065969204246,3796.12
9903,SGP,1998,33590.481925885586,3927.13
9904,SGP,1999,35156.118273986554,3959.13
9905,SGP,2000,37772.75969269712,4028.13
9906,SGP,2001,36864.57512439727,4138.14
9907,SGP,2002,37829.90433699141,4176.14
9908,SGP,2003,38950.74593767965,4115.14
9909,SGP,2004,42111.166223490945,4167.14
9910,SGP,2005,44698.8385991564,4266.14
9911,SGP,2006,48073.588087781725,4401.14
9912,SGP,2007,51844.06179987221,4589.15
9913,SGP,2008,52180.17317591849,4839.16
9914,SGP,2009,51344.47804006122,4988.16
9915,SGP,2010,58612.73104901974,5077.17
9916,SGP,2011,61672.0,5184.17
9917,SGP,2012,62855.523463330705,5312.17
9918,SGP,2013,64821.9276146262,5399.18
9919,SGP,2014,66498.55574905686,5470.18
9920,SGP,2015,67673.94135324587,5535.18
9921,SGP,2016,69211.04659674014,5607.18
9922,SGP,2017,72292.0362293825,5612.18
9923,SGP,2018,74518.15224723525,5639.19
9924,SGP,2019,74649.73548482923,5704.19
9925,SGP,2020,71964.69921997073,5686.19
9926,SGP,2021,77945.48593929896,5716.2
9927,SGP,2022,80320.0872024852,5749.51
9948,SLE,1970,1553.0,2789.0
9949,SLE,1971,1535.0,2834.0
9950,SLE,1972,1525.0,2879.0
9951,SLE,1973,1553.0,2925.0
9952,SLE,1974,1581.0,2974.0
9953,SLE,1975,1551.0,3030.0
9954,SLE,1976,1511.0,3088.0
9955,SLE,1977,1495.0,3148.0
9956,SLE,1978,1524.0,3208.0
9957,SLE,1979,1572.0,3271.0
9958,SLE,1980,1584.0,3335.0
9959,SLE,1981,1615.0,3402.0
9960,SLE,1982,1610.0,3472.0
9961,SLE,1983,1575.0,3546.0
9962,SLE,1984,1608.0,3623.0
9963,SLE,1985,1610.0,3703.0
9964,SLE,1986,1597.0,3787.0
9965,SLE,1987,1624.0,3876.0
9966,SLE,1988,1626.0,3968.0
9967,SLE,1989,1642.0,4064.0
9968,SLE,1990,1635.0,4228.0
9969,SLE,1991,1467.388793727372,4335.0
9970,SLE,1992,1354.9681968921225,4246.0
9971,SLE,1993,1405.1628052991766,4100.0
9972,SLE,1994,1500.2092032660337,3978.0
9973,SLE,1995,1383.1081263582323,3881.0
9974,SLE,1996,1060.5624229843488,3811.0
9975,SLE,1997,885.2984434245676,3765.0
9976,SLE,1998,882.7293411817113,3746.0
9977,SLE,1999,814.1232670083349,3736.0
9978,SLE,2000,828.7938643016843,3809.0
9979,SLE,2001,923.045794079924,4043.0
9980,SLE,2002,1101.7503787079663,4287.0
9981,SLE,2003,1156.5191198609707,4466.0
9982,SLE,2004,1197.1529299055676,4602.0
9983,SLE,2005,1223.701532685877,4708.0
9984,SLE,2006,1247.2527561665413,4818.0
9985,SLE,2007,1320.7576623169489,4918.0
9986,SLE,2008,1363.4875553892348,5023.0
9987,SLE,2009,1378.3579388606304,5132.0
9988,SLE,2010,1421.152059855328,5246.0
9989,SLE,2011,1479.0,5364.0
9990,SLE,2012,1665.0,5486.0
9991,SLE,2013,1965.0,5613.0
9992,SLE,2014,2007.0,5744.0
9993,SLE,2015,1563.0,5879.0
9994,SLE,2016,1622.4203469810366,6019.0
9995,SLE,2017,1643.3286980211972,6163.195
9996,SLE,2018,1660.4270190798857,6312.212
9997,SLE,2019,1707.371384348127,6461.196879177326
9998,SLE,2020,1635.7129817131436,6611.462462878507
9999,SLE,2021,1665.1047733503528,6761.349857344117
10000,SLE,2022,1690.498186605573,6909.957350235417
10021,SLV,1970,3488.0,3603.907
10022,SLV,1971,3553.0,3710.335
10023,SLV,1972,3668.0,3791.291
10024,SLV,1973,3767.0,3878.991
10025,SLV,1974,3912.0,3973.004
10026,SLV,1975,4030.0,4072.847
10027,SLV,1976,4084.0,4176.875
10028,SLV,1977,4221.0,4285.219
10029,SLV,1978,4375.0,4399.428
10030,SLV,1979,4194.0,4511.75
10031,SLV,1980,3781.0,4570.41
10032,SLV,1981,3507.0,4519.721
10033,SLV,1982,3339.0,4479.917
10034,SLV,1983,3330.0,4526.713
10035,SLV,1984,3357.0,4593.745
10036,SLV,1985,3366.0,4671.054
10037,SLV,1986,3327.0,4758.322
10038,SLV,1987,3351.0,4850.135
10039,SLV,1988,3344.0,4938.989
10040,SLV,1989,3322.0,5024.777
10041,SLV,1990,3378.0,5109.818
10042,SLV,1991,3493.5760993829613,5196.237
10043,SLV,1992,3750.517218149534,5286.006
10044,SLV,1993,4052.957777811832,5330.663
10045,SLV,1994,4316.398047135765,5388.412
10046,SLV,1995,4592.283572034612,5469.886
10047,SLV,1996,4671.3390162401065,5551.117
10048,SLV,1997,4882.680166858979,5620.865
10049,SLV,1998,5077.892057876197,5692.741
10050,SLV,1999,5263.886755364256,5766.694
10051,SLV,2000,5403.714735813695,5825.336
10052,SLV,2001,5550.186827886887,5855.648
10053,SLV,2002,5751.060665261519,5868.695
10054,SLV,2003,5957.201137600365,5880.201
10055,SLV,2004,6145.979871833931,5887.619
10056,SLV,2005,6441.495818668856,5899.475
10057,SLV,2006,6782.2312136035125,5905.773
10058,SLV,2007,7139.182139582173,5911.386
10059,SLV,2008,7312.655835061748,5933.968
10060,SLV,2009,7166.159194236818,5954.121
10061,SLV,2010,7351.114557716724,5966.82
10062,SLV,2011,7607.0,5984.029
10063,SLV,2012,7726.0,6032.632
10064,SLV,2013,7845.0,6120.762
10065,SLV,2014,7935.0,6178.56
10066,SLV,2015,8109.0,6205.417
10067,SLV,2016,8289.273325022343,6248.422
10068,SLV,2017,8454.199857591828,6304.028
10069,SLV,2018,8644.790469756123,6368.351
10070,SLV,2019,8849.833948588395,6372.2828061579485
10071,SLV,2020,8137.974501038323,6384.980257063906
10072,SLV,2021,9017.391421748993,6406.730501399858
10073,SLV,2022,9218.905498814594,6429.281312202552
10094,SRB,1970,6515.0,7248.285
