,country,year,gdp_pc_lag1
9245,RUS,1997,8479.380775595977
9246,RUS,1998,8813.350058351298
9247,RUS,1999,8557.495150908202
9248,RUS,2000,9340.029375033197
9249,RUS,2001,10552.884609580398
9250,RUS,2002,11391.194503473524
9251,RUS,2003,12259.47691558721
9252,RUS,2004,13521.23894476872
9253,RUS,2005,14880.97870450909
9254,RUS,2006,16243.100494106367
9255,RUS,2007,18008.336075159772
9256,RUS,2008,20018.122985683018
9257,RUS,2009,21563.461915437165
9258,RUS,2010,20335.557700868165
9259,RUS,2011,21737.38391897307
9260,RUS,2012,23130.0
9261,RUS,2013,24020.311183798607
9262,RUS,2014,24389.97358790331
9263,RUS,2015,24135.03574084397
9264,RUS,2016,23607.954048943615
9265,RUS,2017,23610.36882307424
9266,RUS,2018,24013.96727467266
9267,RUS,2019,24690.082293377545
9268,RUS,2020,25244.118677579016
9269,RUS,2021,24625.384368269115
9270,RUS,2022,26119.94763869551
9291,RWA,1970,1243.0
9292,RWA,1971,1337.0
9293,RWA,1972,1315.0
9294,RWA,1973,1282.0
9295,RWA,1974,1288.0
9296,RWA,1975,1262.0
9297,RWA,1976,1199.0
9298,RWA,1977,1387.0
9299,RWA,1978,1409.0
9300,RWA,1979,1495.0
9301,RWA,1980,1584.0
9302,RWA,1981,1672.0
9303,RWA,1982,1706.0
9304,RWA,1983,1680.0
9305,RWA,1984,1722.0
9306,RWA,1985,1597.0
9307,RWA,1986,1621.0
9308,RWA,1987,1642.0
9309,RWA,1988,1586.0
9310,RWA,1989,1538.0
9311,RWA,1990,1476.0
9312,RWA,1991,1398.0
9313,RWA,1992,1282.2594020098666
9314,RWA,1993,1301.68900792678
9315,RWA,1994,1110.920857073888
9316,RWA,1995,707.2970999965479
9317,RWA,1996,1049.2385340757571
9318,RWA,1997,976.4079106126928
9319,RWA,1998,932.0058921572738
9320,RWA,1999,950.3894736889112
9321,RWA,2000,975.8359224734272
9322,RWA,2001,1023.6182271306598
9323,RWA,2002,1067.2347821601004
9324,RWA,2003,1154.1060934850136
9325,RWA,2004,1130.0414042181624
9326,RWA,2005,1159.0281083995703
9327,RWA,2006,1210.510543125559
9328,RWA,2007,1261.7609170744302
9329,RWA,2008,1291.1933253131835
9330,RWA,2009,1364.7450128933217
9331,RWA,2010,1384.258851213705
9332,RWA,2011,1416.3923071164816
9333,RWA,2012,1449.0
9334,RWA,2013,1528.551959470961
9335,RWA,2014,1552.425348105303
9336,RWA,2015,1601.3937994861476
9337,RWA,2016,1708.3466517492332
9338,RWA,2017,1774.9014560703008
9339,RWA,2018,1799.4739939307942
9340,RWA,2019,1908.0489403418296
9341,RWA,2020,2042.852962183972
9342,RWA,2021,1935.2662175115968
9343,RWA,2022,2106.9736460457234
9364,LCA,1970,2150.0
9365,LCA,1971,2203.0
9366,LCA,1972,2265.0
9367,LCA,1973,2279.0
9368,LCA,1974,2268.0
9369,LCA,1975,2356.0
9370,LCA,1976,2428.0
9371,LCA,1977,2820.0
9372,LCA,1978,3027.0
9373,LCA,1979,3196.0
9374,LCA,1980,3247.0
9375,LCA,1981,3011.0
9376,LCA,1982,3051.0
9377,LCA,1983,3102.0
9378,LCA,1984,3229.0
9379,LCA,1985,3403.0
9380,LCA,1986,3606.0
9381,LCA,1987,4157.0
9382,LCA,1988,4224.0
9383,LCA,1989,4779.0
9384,LCA,1990,5093.0
9385,LCA,1991,5203.0
9386,LCA,1992,5270.254596019766
9387,LCA,1993,5737.28842208217
9388,LCA,1994,5804.055737735578
9389,LCA,1995,5945.768565259041
9390,LCA,1996,6095.830092752419
9391,LCA,1997,6330.934458708241
9392,LCA,1998,6344.784646072032
9393,LCA,1999,6831.229608176917
9394,LCA,2000,7111.868498438591
9395,LCA,2001,7191.274730625037
9396,LCA,2002,7014.288076158722
9397,LCA,2003,7141.754537060838
9398,LCA,2004,7602.128975099487
9399,LCA,2005,8322.345450112154
9400,LCA,2006,8418.911481220062
9401,LCA,2007,9135.339530732512
9402,LCA,2008,9377.895824374842
9403,LCA,2009,9931.684182477486
9404,LCA,2010,10061.634176036254
9405,LCA,2011,10058.623167880573
9406,LCA,2012,10255.0
9407,LCA,2013,10067.0
9408,LCA,2014,10037.0
9409,LCA,2015,10035.0
9410,LCA,2016,10185.0
9411,LCA,2017,10486.955408239572
9412,LCA,2018,10796.24708512731
9413,LCA,2019,11060.510536581329
9414,LCA,2020,10977.81895925403
9415,LCA,2021,8164.906432742802
9416,LCA,2022,9067.72075035536
9437,STP,1970,2165.0
9438,STP,1971,2243.0
9439,STP,1972,2326.0
9440,STP,1973,2324.0
9441,STP,1974,2313.0
9442,STP,1975,2399.0
9443,STP,1976,2469.0
9444,STP,1977,2432.0
9445,STP,1978,2911.0
9446,STP,1979,2909.0
9447,STP,1980,3295.0
9448,STP,1981,3182.0
9449,STP,1982,2783.0
9450,STP,1983,2817.0
9451,STP,1984,2656.0
9452,STP,1985,2447.0
9453,STP,1986,2622.0
9454,STP,1987,2418.0
9455,STP,1988,2299.0
9456,STP,1989,2295.0
9457,STP,1990,2316.0
9458,STP,1991,2217.0
9459,STP,1992,2203.008131751142
9460,STP,1993,2185.464325489205
9461,STP,1994,2183.874280737866
9462,STP,1995,2204.876640693227
9463,STP,1996,2219.4813618441863
9464,STP,1997,2221.0535196854676
9465,STP,1998,2209.4181975595952
9466,STP,1999,2228.905063327373
9467,STP,2000,2247.1224156594976
9468,STP,2001,2218.8196207945666
9469,STP,2002,2245.606316518989
9470,STP,2003,2250.089429771749
9471,STP,2004,2363.182417572882
9472,STP,2005,2408.760664050671
9473,STP,2006,2532.8706478194363
9474,STP,2007,2713.761850655758
9475,STP,2008,2752.087700585701
9476,STP,2009,2925.8857811955354
9477,STP,2010,2949.8867163522204
9478,STP,2011,3093.3452151814904
9479,STP,2012,3179.0
9480,STP,2013,3217.0
9481,STP,2014,3314.0
9482,STP,2015,3474.0
9483,STP,2016,3545.0
9484,STP,2017,3629.338157439893
9485,STP,2018,3707.359780275195
9486,STP,2019,3756.814005307032
9487,STP,2020,3781.2275982850574
9488,STP,2021,3826.375376957381
9489,STP,2022,3821.0011049889026
9510,SAU,1970,11429.0
9511,SAU,1971,12153.0
9512,SAU,1972,13509.0
9513,SAU,1973,15138.0
9514,SAU,1974,17598.0
9515,SAU,1975,19659.0
9516,SAU,1976,18788.0
9517,SAU,1977,19297.0
9518,SAU,1978,20824.0
9519,SAU,1979,20593.0
9520,SAU,1980,20472.0
9521,SAU,1981,21068.0
9522,SAU,1982,21393.0
9523,SAU,1983,20535.0
9524,SAU,1984,17315.0
9525,SAU,1985,16343.0
9526,SAU,1986,14422.0
9527,SAU,1987,12897.0
9528,SAU,1988,12919.0
9529,SAU,1989,12795.0
9530,SAU,1990,12758.0
9531,SAU,1991,14335.0
9532,SAU,1992,16830.4130827267
9533,SAU,1993,17905.28016427932
9534,SAU,1994,18101.092218880305
9535,SAU,1995,18678.931493161912
9536,SAU,1996,19223.331069507774
9537,SAU,1997,20280.49318462111
9538,SAU,1998,21087.42735287861
9539,SAU,1999,22310.917817841902
9540,SAU,2000,22058.573068283844
9541,SAU,2001,23904.515387401043
9542,SAU,2002,24191.995817002055
9543,SAU,2003,24053.97391079058
9544,SAU,2004,27367.093750673943
9545,SAU,2005,30233.510921129888
9546,SAU,2006,32700.332598371617
9547,SAU,2007,34483.04354429613
9548,SAU,2008,36070.317065963885
9549,SAU,2009,39393.42885649509
9550,SAU,2010,39671.5553186176
9551,SAU,2011,42737.65472414734
9552,SAU,2012,48470.0
9553,SAU,2013,49835.04741610159
9554,SAU,2014,50021.11997734756
9555,SAU,2015,50790.99046582962
9556,SAU,2016,51941.59890346145
9557,SAU,2017,51959.074712164904
9558,SAU,2018,50593.26959586979
9559,SAU,2019,50906.483336460784
9560,SAU,2020,50123.33643593941
9561,SAU,2021,46723.92940487973
9562,SAU,2022,49841.14561838652
9583,SEN,1970,2171.0
9584,SEN,1971,2287.0
9585,SEN,1972,2216.0
9586,SEN,1973,2289.0
9587,SEN,1974,2096.0
9588,SEN,1975,2118.0
9589,SEN,1976,2225.0
9590,SEN,1977,2370.0
9591,SEN,1978,2236.0
9592,SEN,1979,2082.0
9593,SEN,1980,2158.0
9594,SEN,1981,2021.0
9595,SEN,1982,1943.0
9596,SEN,1983,2168.0
9597,SEN,1984,2153.0
9598,SEN,1985,1989.0
9599,SEN,1986,2000.0
9600,SEN,1987,2031.0
9601,SEN,1988,2048.0
9602,SEN,1989,2085.0
9603,SEN,1990,1980.0
9604,SEN,1991,1999.0
9605,SEN,1992,1982.6259578746592
9606,SEN,1993,1942.926726530026
9607,SEN,1994,1906.8238689207417
9608,SEN,1995,1847.5982737306877
9609,SEN,1996,1886.5428196677524
9610,SEN,1997,1866.342285022694
9611,SEN,1998,1866.3910630853445
9612,SEN,1999,1915.429657904623
9613,SEN,2000,1978.0964215931492
9614,SEN,2001,1983.5240474896116
9615,SEN,2002,2009.9422831921877
9616,SEN,2003,1959.6140988765064
9617,SEN,2004,2025.0234547341772
9618,SEN,2005,2074.953811620793
9619,SEN,2006,2121.158601643095
9620,SEN,2007,2104.4369069665604
9621,SEN,2008,2137.671646782461
9622,SEN,2009,2146.7914646431427
9623,SEN,2010,2129.336394837854
9624,SEN,2011,2151.324705419998
9625,SEN,2012,2123.0
9626,SEN,2013,2141.3882665162037
9627,SEN,2014,2127.3863949429815
9628,SEN,2015,2191.976632482056
9629,SEN,2016,2262.312317152156
9630,SEN,2017,2335.865301267428
9631,SEN,2018,2435.960554734759
9632,SEN,2019,2514.807178840567
9633,SEN,2020,2559.8177360224777
9634,SEN,2021,2524.2655476212267
9635,SEN,2022,2607.232089168679
9656,SRB,1970,6379.0
9657,SRB,1971,6515.0
9658,SRB,1972,7084.0
9659,SRB,1973,7347.0
9660,SRB,1974,7716.0
9661,SRB,1975,8322.0
9662,SRB,1976,8498.0
9663,SRB,1977,8877.0
9664,SRB,1978,9529.0
9665,SRB,1979,9958.0
9666,SRB,1980,10772.0
9667,SRB,1981,10724.0
9668,SRB,1982,10888.0
9669,SRB,1983,10949.0
9670,SRB,1984,10707.0
9671,SRB,1985,10866.0
9672,SRB,1986,10839.0
9673,SRB,1987,11180.0
9674,SRB,1988,10973.0
9675,SRB,1989,10793.0
9676,SRB,1990,10963.0
9677,SRB,1991,9754.0
9678,SRB,1992,8858.006877188405
9679,SRB,1993,6567.669791318865
9680,SRB,1994,4673.641582575963
9681,SRB,1995,4910.816393581955
9682,SRB,1996,5325.488232393373
9683,SRB,1997,5710.196717778003
9684,SRB,1998,6288.024121515584
9685,SRB,1999,6603.711178938227
9686,SRB,2000,5532.541325559333
9687,SRB,2001,6059.583022178812
9688,SRB,2002,6542.67954226357
9689,SRB,2003,7155.57619129481
9690,SRB,2004,7637.832244100493
9691,SRB,2005,8512.167897092968
9692,SRB,2006,9198.414474122346
9693,SRB,2007,9902.426087512946
9694,SRB,2008,10768.94237882069
9695,SRB,2009,11650.228005412013
9696,SRB,2010,11576.588805870948
9697,SRB,2011,11963.555065920891
9698,SRB,2012,12463.0
9699,SRB,2013,12438.255912530254
9700,SRB,2014,12860.450783178694
9701,SRB,2015,12717.726229595755
9702,SRB,2016,13013.853795209632
9703,SRB,2017,13518.949698102368
9704,SRB,2018,13876.650483954423
9705,SRB,2019,14579.8590396635
9706,SRB,2020,15293.246244553162
9707,SRB,2021,15256.421028303836
9708,SRB,2022,16563.828727107542
9729,SYC,1970,3379.0
9730,SYC,1971,3537.0
9731,SYC,1972,3987.0
9732,SYC,1973,4149.0
9733,SYC,1974,4468.0
9734,SYC,1975,4457.0
9735,SYC,1976,4506.0
9736,SYC,1977,5149.0
9737,SYC,1978,5491.0
9738,SYC,1979,5906.0
9739,SYC,1980,6709.0
9740,SYC,1981,6424.0
9741,SYC,1982,5928.0
9742,SYC,1983,5786.0
9743,SYC,1984,5638.0
9744,SYC,1985,6030.0
9745,SYC,1986,6585.0
9746,SYC,1987,6601.0
9747,SYC,1988,6827.0
9748,SYC,1989,7114.0
9749,SYC,1990,7755.0
9750,SYC,1991,8239.0
9751,SYC,1992,8570.673852880072
9752,SYC,1993,9304.808067773713
9753,SYC,1994,10009.914074817369
9754,SYC,1995,10060.824837873231
9755,SYC,1996,10135.095823001377
9756,SYC,1997,10468.990582426552
9757,SYC,1998,12233.04969535414
9758,SYC,1999,13801.187252065483
9759,SYC,2000,14235.786766214333
9760,SYC,2001,14379.8320383995
9761,SYC,2002,14221.162706473831
9762,SYC,2003,14581.411389936886
9763,SYC,2004,13835.993648382717
9764,SYC,2005,13735.897555839423
9765,SYC,2006,15172.563175786852
9766,SYC,2007,16824.612539785216
9767,SYC,2008,18832.825863713213
9768,SYC,2009,18687.39099928381
9769,SYC,2010,18743.996915386622
9770,SYC,2011,20147.178153080706
9771,SYC,2012,21545.0
9772,SYC,2013,22130.0
9773,SYC,2014,23036.0
9774,SYC,2015,24250.0
9775,SYC,2016,25690.0
9776,SYC,2017,28588.602978612664
9777,SYC,2018,30072.226064925148
9778,SYC,2019,31524.876704013608
9779,SYC,2020,32745.87089386999
9780,SYC,2021,29647.482192686766
9781,SYC,2022,30125.953814800247
9802,SLE,1970,1525.0
9803,SLE,1971,1553.0
9804,SLE,1972,1535.0
9805,SLE,1973,1525.0
9806,SLE,1974,1553.0
9807,SLE,1975,1581.0
9808,SLE,1976,1551.0
9809,SLE,1977,1511.0
9810,SLE,1978,1495.0
9811,SLE,1979,1524.0
9812,SLE,1980,1572.0
9813,SLE,1981,1584.0
9814,SLE,1982,1615.0
9815,SLE,1983,1610.0
9816,SLE,1984,1575.0
9817,SLE,1985,1608.0
9818,SLE,1986,1610.0
9819,SLE,1987,1597.0
9820,SLE,1988,1624.0
9821,SLE,1989,1626.0
9822,SLE,1990,1642.0
9823,SLE,1991,1635.0
9824,SLE,1992,1467.388793727372
9825,SLE,1993,1354.9681968921225
9826,SLE,1994,1405.1628052991766
9827,SLE,1995,1500.2092032660337
9828,SLE,1996,1383.1081263582323
9829,SLE,1997,1060.5624229843488
9830,SLE,1998,885.2984434245676
9831,SLE,1999,882.7293411817113
9832,SLE,2000,814.1232670083349
9833,SLE,2001,828.7938643016843
9834,SLE,2002,923.045794079924
9835,SLE,2003,1101.7503787079663
9836,SLE,2004,1156.5191198609707
9837,SLE,2005,1197.1529299055676
9838,SLE,2006,1223.701532685877
9839,SLE,2007,1247.2527561665413
9840,SLE,2008,1320.7576623169489
9841,SLE,2009,1363.4875553892348
9842,SLE,2010,1378.3579388606304
9843,SLE,2011,1421.152059855328
9844,SLE,2012,1479.0
9845,SLE,2013,1665.0
9846,SLE,2014,1965.0
9847,SLE,2015,2007.0
9848,SLE,2016,1563.0
9849,SLE,2017,1622.4203469810366
9850,SLE,2018,1643.3286980211972
9851,SLE,2019,1660.4270190798857
9852,SLE,2020,1707.371384348127
9853,SLE,2021,1635.7129817131436
9854,SLE,2022,1665.1047733503528
9875,SGP,1970,5931.0
9876,SGP,1971,6650.0
9877,SGP,1972,7318.0
9878,SGP,1973,8155.0
9879,SGP,1974,8894.0
9880,SGP,1975,9314.0
9881,SGP,1976,9602.0
9882,SGP,1977,10178.0
9883,SGP,1978,10790.0
9884,SGP,1979,11588.0
9885,SGP,1980,12521.0
9886,SGP,1981,13601.0
9887,SGP,1982,14335.0
9888,SGP,1983,14687.0
9889,SGP,1984,15720.0
9890,SGP,1985,16767.0
9891,SGP,1986,16611.0
9892,SGP,1987,16831.0
9893,SGP,1988,18345.0
9894,SGP,1989,19853.0
9895,SGP,1990,21221.0
9896,SGP,1991,22666.0
9897,SGP,1992,23636.682687565295
9898,SGP,1993,24775.571191949388
9899,SGP,1994,27073.71455274396
9900,SGP,1995,29454.612461151275
9901,SGP,1996,30957.28716510822
9902,SGP,1997,32724.48753287557
9903,SGP,1998,34868.065969204246
9904,SGP,1999,33590.481925885586
9905,SGP,2000,35156.118273986554
9906,SGP,2001,37772.75969269712
9907,SGP,2002,36864.57512439727
9908,SGP,2003,37829.90433699141
9909,SGP,2004,38950.74593767965
9910,SGP,2005,42111.166223490945
9911,SGP,2006,44698.8385991564
9912,SGP,2007,48073.588087781725
9913,SGP,2008,51844.06179987221
9914,SGP,2009,52180.17317591849
9915,SGP,2010,51344.47804006122
9916,SGP,2011,58612.73104901974
9917,SGP,2012,61672.0
9918,SGP,2013,62855.523463330705
9919,SGP,2014,64821.9276146262
9920,SGP,2015,66498.55574905686
9921,SGP,2016,67673.94135324587
9922,SGP,2017,69211.04659674014
9923,SGP,2018,72292.0362293825
9924,SGP,2019,74518.15224723525
9925,SGP,2020,74649.73548482923
9926,SGP,2021,71964.69921997073
9927,SGP,2022,77945.48593929896
9948,SVK,1970,
9949,SVK,1971,
9950,SVK,1972,
9951,SVK,1973,
9952,SVK,1974,
9953,SVK,1975,
9954,SVK,1976,
9955,SVK,1977,
9956,SVK,1978,
9957,SVK,1979,
9958,SVK,1980,
9959,SVK,1981,
9960,SVK,1982,
9961,SVK,1983,
9962,SVK,1984,
9963,SVK,1985,
9964,SVK,1986,11815.0
9965,SVK,1987,12242.0
9966,SVK,1988,12473.0
9967,SVK,1989,12659.0
9968,SVK,1990,12734.0
9969,SVK,1991,12374.0
9970,SVK,1992,10537.410328102422
9971,SVK,1993,9838.614858401148
9972,SVK,1994,10481.115283624136
9973,SVK,1995,11063.948714243934
9974,SVK,1996,11874.398003782331
9975,SVK,1997,12622.909575022642
9976,SVK,1998,13335.458993944932
9977,SVK,1999,13822.187404715623
9978,SVK,2000,13750.333090346365
9979,SVK,2001,13904.985372649817
9980,SVK,2002,14361.901212738569
9981,SVK,2003,14984.731124978656
9982,SVK,2004,15773.094799653822
9983,SVK,2005,16570.8618948388
9984,SVK,2006,17649.520382025807
9985,SVK,2007,19099.42767736892
9986,SVK,2008,21109.938847246776
9987,SVK,2009,22231.988155805393
9988,SVK,2010,20953.03666184011
9989,SVK,2011,21941.21216159036
9990,SVK,2012,22483.0
9991,SVK,2013,22745.20359264121
9992,SVK,2014,22860.525289030276
9993,SVK,2015,23453.04070011222
9994,SVK,2016,24647.71891500122
9995,SVK,2017,25087.71398638774
9996,SVK,2018,25788.75568340106
9997,SVK,2019,26790.651474299288
9998,SVK,2020,27429.22525481252
9999,SVK,2021,26468.295104739835
10000,SVK,2022,27365.6226058327
10021,SVN,1970,11775.0
10022,SVN,1971,12803.0
10023,SVN,1972,13657.0
10024,SVN,1973,14269.0
10025,SVN,1974,15079.0
10026,SVN,1975,16420.0
10027,SVN,1976,17205.0
10028,SVN,1977,17462.0
10029,SVN,1978,18595.0
10030,SVN,1979,20014.0
10031,SVN,1980,21367.0
10032,SVN,1981,21151.0
10033,SVN,1982,20929.0
10034,SVN,1983,20535.0
10035,SVN,1984,20451.0
10036,SVN,1985,20650.0
10037,SVN,1986,20663.0
10038,SVN,1987,21122.0
10039,SVN,1988,20851.0
10040,SVN,1989,20083.0
10041,SVN,1990,19837.0
10042,SVN,1991,18093.0
10043,SVN,1992,16401.959143209984
10044,SVN,1993,15462.710161800307
10045,SVN,1994,15872.120262629578
10046,SVN,1995,16664.705793480003
10047,SVN,1996,17816.801007646427
10048,SVN,1997,18376.246201058384
10049,SVN,1998,19258.945870208223
10050,SVN,1999,19851.0571234378
10051,SVN,2000,20793.918028220585
10052,SVN,2001,21501.33672789827
10053,SVN,2002,22006.953787735067
10054,SVN,2003,22725.31198460027
10055,SVN,2004,23257.421804062007
10056,SVN,2005,24150.58403741057
10057,SVN,2006,24966.938788671512
10058,SVN,2007,26182.779667560655
10059,SVN,2008,27832.763784800765
10060,SVN,2009,28473.59572919677
10061,SVN,2010,25905.5126735662
10062,SVN,2011,26000.92065154155
10063,SVN,2012,26004.0
10064,SVN,2013,25269.23230597422
10065,SVN,2014,24975.362422209382
10066,SVN,2015,25638.66031616144
10067,SVN,2016,26186.24869395546
10068,SVN,2017,27004.71609980923
10069,SVN,2018,28288.89031743463
10070,SVN,2019,29461.344295007955
10071,SVN,2020,30229.29866394322
10072,SVN,2021,28733.302552143603
10073,SVN,2022,31019.943002566433
10094,ZAF,1970,6290.0
10095,ZAF,1971,6448.0
10096,ZAF,1972,6591.0
10097,ZAF,1973,6550.0
10098,ZAF,1974,6655.0
10099,ZAF,1975,6853.0
10100,ZAF,1976,6808.0
10101,ZAF,1977,6802.0
10102,ZAF,1978,6623.0
10103,ZAF,1979,6653.0
10104,ZAF,1980,6746.0
10105,ZAF,1981,6998.0
10106,ZAF,1982,7141.0
10107,ZAF,1983,6891.0
10108,ZAF,1984,6554.0
10109,ZAF,1985,6672.0
10110,ZAF,1986,6385.0
10111,ZAF,1987,6236.0
10112,ZAF,1988,6212.0
10113,ZAF,1989,6319.0
10114,ZAF,1990,6306.0
10115,ZAF,1991,6111.0
10116,ZAF,1992,6034.900557114825
10117,ZAF,1993,5901.98447170031
10118,ZAF,1994,5965.911487412407
10119,ZAF,1995,6172.973613474759
10120,ZAF,1996,6406.428128841841
10121,ZAF,1997,6725.790935832589
10122,ZAF,1998,6950.471643426508
10123,ZAF,1999,7024.295510532468
10124,ZAF,2000,7234.285803996856
10125,ZAF,2001,7582.778143416393
10126,ZAF,2002,7839.62528898219
10127,ZAF,2003,8171.206707295855
10128,ZAF,2004,8451.452498574428
10129,ZAF,2005,8877.92099152592
10130,ZAF,2006,9393.69335105247
10131,ZAF,2007,9978.470967190984
10132,ZAF,2008,10576.291271810242
10133,ZAF,2009,10977.146797314368
10134,ZAF,2010,10873.04634767249
10135,ZAF,2011,11318.60454926229
10136,ZAF,2012,11838.0
10137,ZAF,2013,11938.225360272434
10138,ZAF,2014,12048.068706129014
10139,ZAF,2015,12034.149275332167
10140,ZAF,2016,12009.910456869906
10141,ZAF,2017,11908.11140360691
10142,ZAF,2018,11867.522167448227
10143,ZAF,2019,11873.299867563794
10144,ZAF,2020,11739.935508497538
10145,ZAF,2021,10839.1330806975
10146,ZAF,2022,11273.159112407797
10167,ESP,1970,9299.070162620286
10168,ESP,1971,9502.939890629284
10169,ESP,1972,9885.877304701884
10170,ESP,1973,10787.692665989698
10171,ESP,1974,11629.701737238698
10172,ESP,1975,12379.949716151496
10173,ESP,1976,12613.324117916534
10174,ESP,1977,13044.985993676575
10175,ESP,1978,13335.21213888847
10176,ESP,1979,13568.676117616167
10177,ESP,1980,13678.09341878673
10178,ESP,1981,14005.934595454468
10179,ESP,1982,13895.314484184271
10180,ESP,1983,14046.104162293825
10181,ESP,1984,14240.944745992354
10182,ESP,1985,14313.326648327433
10183,ESP,1986,14696.9656773837
10184,ESP,1987,15242.980691686094
10185,ESP,1988,16273.085083913356
10186,ESP,1989,17275.507552334802
10187,ESP,1990,18360.35066269011
10188,ESP,1991,19214.999999999996
10189,ESP,1992,19958.05964269484
10190,ESP,1993,20329.167740836685
10191,ESP,1994,20056.539615511396
10192,ESP,1995,20673.9544155358
10193,ESP,1996,21522.096788725685
10194,ESP,1997,22185.06675997645
10195,ESP,1998,23113.615070459808
10196,ESP,1999,24284.861317461928
10197,ESP,2000,25549.53964290926
10198,ESP,2001,26994.86012029174
10199,ESP,2002,28153.55361296604
10200,ESP,2003,28753.322752068387
10201,ESP,2004,29371.86492785975
10202,ESP,2005,30088.09263524994
10203,ESP,2006,30885.602039559926
10204,ESP,2007,31907.423509758653
10205,ESP,2008,32735.433097933867
10206,ESP,2009,32844.326112024
10207,ESP,2010,31669.69062082153
10208,ESP,2011,31786.404048037
10209,ESP,2012,31600.0
10210,ESP,2013,30645.215366245026
10211,ESP,2014,30327.451849054178
10212,ESP,2015,30842.182876356037
10213,ESP,2016,32057.098255641897
10214,ESP,2017,33002.67434707953
10215,ESP,2018,33924.13541909865
10216,ESP,2019,34553.62592797743
10217,ESP,2020,34957.465528221546
10218,ESP,2021,30834.51319742432
10219,ESP,2022,32553.051028163532
10240,LKA,1970,2329.0
10241,LKA,1971,2389.0
10242,LKA,1972,2322.0
10243,LKA,1973,2327.0
10244,LKA,1974,2378.0
10245,LKA,1975,2418.0
10246,LKA,1976,2434.0
10247,LKA,1977,2464.0
10248,LKA,1978,2582.0
10249,LKA,1979,2694.0
10250,LKA,1980,2815.0
10251,LKA,1981,2917.0
10252,LKA,1982,3049.0
10253,LKA,1983,3151.0
10254,LKA,1984,3268.0
10255,LKA,1985,3387.0
10256,LKA,1986,3484.0
10257,LKA,1987,3607.0
10258,LKA,1988,3590.0
10259,LKA,1989,3633.0
10260,LKA,1990,3677.0
10261,LKA,1991,3864.0
10262,LKA,1992,4214.981900863511
10263,LKA,1993,4020.974175499325
10264,LKA,1994,4247.023034623755
10265,LKA,1995,4500.8195552981315
10266,LKA,1996,4702.294694659047
10267,LKA,1997,5187.708829550781
10268,LKA,1998,5628.53029882429
10269,LKA,1999,5440.2210189103525
10270,LKA,2000,5488.515373190962
10271,LKA,2001,5841.094138774196
10272,LKA,2002,5620.96581354052
10273,LKA,2003,5721.308690943176
10274,LKA,2004,5963.569712578056
10275,LKA,2005,6191.966443165941
10276,LKA,2006,6491.198233887651
10277,LKA,2007,6904.036139768964
10278,LKA,2008,7283.6321055447
10279,LKA,2009,7622.408932412526
10280,LKA,2010,7796.647424034445
10281,LKA,2011,8319.70286162119
10282,LKA,2012,8918.0
10283,LKA,2013,9599.044793971574
10284,LKA,2014,9898.523366371355
10285,LKA,2015,10437.810557761171
10286,LKA,2016,10784.184599999484
10287,LKA,2017,11236.11952335734
10288,LKA,2018,11868.201665106862
10289,LKA,2019,12051.54682423908
10290,LKA,2020,11939.549660268758
10291,LKA,2021,11447.249328773152
10292,LKA,2022,11751.948619091754
10313,PSE,1970,2791.0
10314,PSE,1971,3008.0
10315,PSE,1972,3338.0
10316,PSE,1973,3797.0
10317,PSE,1974,3537.0
10318,PSE,1975,4159.0
10319,PSE,1976,4085.0
10320,PSE,1977,4605.0
10321,PSE,1978,4439.0
10322,PSE,1979,4874.0
10323,PSE,1980,4677.0
10324,PSE,1981,5239.0
10325,PSE,1982,4811.0
10326,PSE,1983,5088.0
10327,PSE,1984,4733.0
10328,PSE,1985,4807.0
10329,PSE,1986,4619.0
10330,PSE,1987,5330.0
10331,PSE,1988,5004.0
10332,PSE,1989,4745.0
10333,PSE,1990,4682.0
10334,PSE,1991,5345.0
10335,PSE,1992,4732.1707378122765
10336,PSE,1993,5410.624860513377
10337,PSE,1994,5527.994894591654
10338,PSE,1995,5893.470080553527
10339,PSE,1996,5756.845080127221
10340,PSE,1997,5320.255431795181
10341,PSE,1998,5598.02091623714
10342,PSE,1999,6051.882863054289
10343,PSE,2000,6204.646561776398
10344,PSE,2001,5377.393510417403
10345,PSE,2002,4626.303136294866
10346,PSE,2003,3842.146373133057
10347,PSE,2004,4158.299311881024
10348,PSE,2005,4358.517574802476
10349,PSE,2006,4589.625827493029
10350,PSE,2007,4193.15374550199
10351,PSE,2008,4250.988726059923
10352,PSE,2009,4287.209196593138
10353,PSE,2010,4426.316815164755
10354,PSE,2011,4548.53105311676
10355,PSE,2012,4863.0
10356,PSE,2013,5054.0
10357,PSE,2014,5054.0
10358,PSE,2015,4939.0
10359,PSE,2016,5003.0
10360,PSE,2017,5316.988319387711
10361,PSE,2018,5269.6026726028185
10362,PSE,2019,5218.156432716277
10363,PSE,2020,5176.979557656634
10364,PSE,2021,4490.754810288136
10365,PSE,2022,4698.932604647453
10386,SDN,1970,1521.0
10387,SDN,1971,1415.0
10388,SDN,1972,1471.0
10389,SDN,1973,1400.0
10390,SDN,1974,1243.0
10391,SDN,1975,1328.0
10392,SDN,1976,1451.0
10393,SDN,1977,1664.0
10394,SDN,1978,1857.0
10395,SDN,1979,1766.0
10396,SDN,1980,1524.0
10397,SDN,1981,1484.0
10398,SDN,1982,1466.0
10399,SDN,1983,1599.0
10400,SDN,1984,1527.0
