,year,Tax revenue (% of GDP),country
11255,2010,11.63527559371,PHL
11256,2010,16.5370235494052,POL
11257,2010,19.8714612760875,PRT
11258,2010,..,PRI
11259,2010,..,QAT
11260,2010,16.2393386961731,ROU
11261,2010,13.048348846076,RUS
11262,2010,..,RWA
11263,2010,..,WSM
11264,2010,15.5920229527836,SMR
11265,2010,..,STP
11266,2010,2.52961210191147,SAU
11267,2010,..,SEN
11268,2010,19.4313895022311,SRB
11269,2010,..,SYC
11270,2010,..,SLE
11271,2010,12.7858239691039,SGP
11272,2010,..,SXM
11273,2010,..,SVK
11274,2010,22.0180158109209,SVN
11275,2010,..,SLB
11276,2010,..,SOM
11277,2010,22.5206038776132,ZAF
11278,2010,..,SSD
11279,2010,12.3552539351712,ESP
11280,2010,10.9318686865706,LKA
11281,2010,16.3117664263224,KNA
11282,2010,18.2143708337914,LCA
11283,2010,..,MAF
11284,2010,21.6672659337995,VCT
11285,2010,5.86247467546648,SDN
11286,2010,..,SUR
11287,2010,27.5696312379084,SWE
11288,2010,9.36400805396417,CHE
11289,2010,..,SYR
11290,2010,..,TJK
11291,2010,9.91226158242781,TZA
11292,2010,14.9326475542288,THA
11293,2010,110.17258804732,TLS
11294,2010,10.5077874131551,TGO
11295,2010,..,TON
11296,2010,26.2440184613642,TTO
11297,2010,19.199750829309,TUN
11298,2010,18.859020486632,TUR
11299,2010,..,TKM
11300,2010,..,TCA
11301,2010,..,TUV
11302,2010,..,UGA
11303,2010,14.997505767077,UKR
11304,2010,..,ARE
11305,2010,25.2733978923915,GBR
11306,2010,8.56322203026373,USA
11307,2010,18.1364190185862,URY
11308,2010,..,UZB
11309,2010,16.1945350483107,VUT
11310,2010,..,VEN
11311,2010,..,VNM
11312,2010,..,VIR
11313,2010,..,PSE
11314,2010,..,YEM
11315,2010,12.834842405292,ZMB
11316,2010,17.4350010393671,ZWE
11320,2010,,Data from database: World Development Indicators
11321,2010,,Last Updated: 10/07/2025
11322,2011,8.91679399595736,AFG
11323,2011,17.9067230671409,ALB
11324,2011,..,DZA
11325,2011,..,ASM
11326,2011,..,AND
11327,2011,16.1034124367128,AGO
11328,2011,..,ATG
11329,2011,12.6636277012315,ARG
11330,2011,17.2194190490991,ARM
11331,2011,..,ABW
11332,2011,20.3225244773041,AUS
11333,2011,25.6466391466356,AUT
11334,2011,12.2247609538804,AZE
11335,2011,13.0110208622256,BHS
11336,2011,1.07176697647209,BHR
11337,2011,8.68592470557816,BGD
11338,2011,22.6267156326594,BRB
11339,2011,14.5090725642403,BLR
11340,2011,24.7537791878132,BEL
11341,2011,18.3662735009989,BLZ
11342,2011,..,BEN
11343,2011,..,BMU
11344,2011,12.4317424995474,BTN
11345,2011,..,BOL
11346,2011,20.3056652821355,BIH
11347,2011,24.0453261607064,BWA
11348,2011,14.85129878353,BRA
11349,2011,..,VGB
11350,2011,..,BRN
11351,2011,17.8827151475731,BGR
11352,2011,12.2194913583116,BFA
11353,2011,15.5317509914759,BDI
11354,2011,17.9870830170972,CPV
11355,2011,8.12593534266751,KHM
11356,2011,..,CMR
11357,2011,11.8039212812623,CAN
11358,2011,..,CYM
11359,2011,7.54040362417486,CAF
11360,2011,..,TCD
11361,2011,..,Channel Islands
11362,2011,18.9360959983723,CHL
11363,2011,10.1512000219484,CHN
11364,2011,14.5758811869672,COL
11365,2011,..,COM
11366,2011,..,COD
11367,2011,8.11448976998956,COG
11368,2011,13.2089868654445,CRI
11369,2011,7.57148126100708,CIV
11370,2011,19.6439220715243,HRV
11371,2011,..,CUB
11372,2011,..,CUW
11373,2011,23.1497766022135,CYP
11374,2011,14.4031469799321,CZE
11375,2011,32.8089690985065,DNK
11376,2011,..,DJI
11377,2011,..,DMA
11378,2011,12.3149237684384,DOM
11379,2011,..,ECU
11380,2011,14.0086354022318,EGY
11381,2011,15.3440335085472,SLV
11382,2011,7.01579011251936,GNQ
11383,2011,..,ERI
11384,2011,19.4461104284907,EST
11385,2011,16.3070266691183,SWZ
11386,2011,9.20935861701915,ETH
11387,2011,..,FRO
11388,2011,22.9170933172774,FJI
11389,2011,20.0526169335458,FIN
11390,2011,21.8260251212647,FRA
11391,2011,..,PYF
11392,2011,..,GAB
11393,2011,..,GMB
11394,2011,22.6614046515192,GEO
11395,2011,11.7469548476787,DEU
11396,2011,14.8657903615734,GHA
11397,2011,..,GIB
11398,2011,22.4592713947757,GRC
11399,2011,..,GRL
11400,2011,..,GRD
11401,2011,..,GUM
11402,2011,11.0178435431948,GTM
11403,2011,..,GIN
11404,2011,..,GNB
11405,2011,..,GUY
11406,2011,..,HTI
11407,2011,14.7879787886259,HND
11408,2011,..,HKG
11409,2011,21.0755779468166,HUN
11410,2011,20.5821774257347,ISL
11411,2011,10.1773871997608,IND
11412,2011,..,IDN
11413,2011,..,IRN
11414,2011,..,IRQ
11415,2011,21.6464169302643,IRL
11416,2011,..,IMN
11417,2011,22.1945785401603,ISR
11418,2011,23.6907780327076,ITA
11419,2011,23.364368298024,JAM
11420,2011,..,JPN
11421,2011,14.6082372225069,JOR
11422,2011,18.2578342100647,KAZ
11423,2011,..,KEN
11424,2011,16.3463881353238,KIR
11425,2011,..,PRK
11426,2011,13.8509676319419,KOR
11427,2011,..,XKX
11428,2011,..,KWT
11429,2011,..,KGZ
11430,2011,13.1464121849439,LAO
11431,2011,15.0349474767828,LVA
11432,2011,16.3773329137847,LBN
11433,2011,30.2137479343975,LSO
11434,2011,..,LBR
11435,2011,..,LBY
11436,2011,..,LIE
11437,2011,15.6660449989807,LTU
11438,2011,23.9870478540645,LUX
11439,2011,37.4242739306115,MAC
11440,2011,8.71032363773385,MDG
11441,2011,10.6177069783918,MWI
11442,2011,14.794353171378,MYS
11443,2011,12.0781339785612,MDV
11444,2011,10.5131947582714,MLI
11445,2011,25.4110072148213,MLT
11446,2011,17.0381021474173,MHL
11447,2011,..,MRT
11448,2011,18.0045184138976,MUS
11449,2011,9.61707214507843,MEX
11450,2011,4.96407310466763,FSM
11451,2011,15.2403272229961,MDA
11452,2011,..,MCO
11453,2011,18.466991091551,MNG
11454,2011,..,MNE
11455,2011,21.4534608720228,MAR
11456,2011,16.7995295127161,MOZ
11457,2011,..,MMR
11458,2011,29.5505904218204,NAM
11459,2011,..,NRU
11460,2011,11.6246777452046,NPL
11461,2011,20.6643770778933,NLD
11462,2011,..,NCL
11463,2011,25.6377455807193,NZL
11464,2011,14.5197030493667,NIC
11465,2011,..,NER
11466,2011,..,NGA
11467,2011,16.999651001969,MKD
11468,2011,..,MNP
11469,2011,27.5519417038651,NOR
11470,2011,..,OMN
11471,2011,..,PAK
11472,2011,17.4509080812985,PLW
11473,2011,..,PAN
11474,2011,..,PNG
11475,2011,9.36683510297004,PRY
11476,2011,15.9688951452089,PER
11477,2011,11.8490007825541,PHL
11478,2011,16.6696825635336,POL
11479,2011,21.3595814303725,PRT
11480,2011,..,PRI
11481,2011,..,QAT
11482,2011,17.2153737430501,ROU
11483,2011,13.9542036796753,RUS
11484,2011,..,RWA
11485,2011,..,WSM
11486,2011,16.1530355640829,SMR
11487,2011,..,STP
11488,2011,2.29968681414688,SAU
11489,2011,..,SEN
11490,2011,18.3137738004771,SRB
11491,2011,..,SYC
11492,2011,..,SLE
11493,2011,13.1057219512653,SGP
11494,2011,..,SXM
11495,2011,..,SVK
11496,2011,21.6954700360199,SVN
11497,2011,25.1585966331263,SLB
11498,2011,..,SOM
11499,2011,22.8746700116825,ZAF
11500,2011,..,SSD
11501,2011,11.8256931383282,ESP
11502,2011,10.8476049114868,LKA
11503,2011,18.0751717127733,KNA
11504,2011,18.0488000991829,LCA
11505,2011,..,MAF
11506,2011,21.3847933703678,VCT
11507,2011,3.85621016052459,SDN
11508,2011,..,SUR
11509,2011,26.7985753751517,SWE
11510,2011,9.32195218828286,CHE
11511,2011,..,SYR
11512,2011,..,TJK
11513,2011,9.79398200038448,TZA
11514,2011,16.3618347937093,THA
11515,2011,135.484450541018,TLS
11516,2011,11.4052322271044,TGO
11517,2011,..,TON
11518,2011,25.6437422012934,TTO
11519,2011,20.1748559350054,TUN
11520,2011,18.5709178655187,TUR
11521,2011,..,TKM
11522,2011,..,TCA
11523,2011,..,TUV
11524,2011,..,UGA
11525,2011,17.8400492744471,UKR
11526,2011,0.312357810734687,ARE
11527,2011,25.8349322442695,GBR
11528,2011,9.53892861749163,USA
11529,2011,18.1987734858938,URY
11530,2011,12.3662567573144,UZB
11531,2011,16.4423481605108,VUT
11532,2011,..,VEN
11533,2011,..,VNM
11534,2011,..,VIR
11535,2011,..,PSE
11536,2011,..,YEM
11537,2011,14.7159433183957,ZMB
11538,2011,17.928407275194,ZWE
11542,2011,,Data from database: World Development Indicators
11543,2011,,Last Updated: 10/07/2025
11544,2012,7.70780060287773,AFG
11545,2012,17.5879265953551,ALB
11546,2012,..,DZA
11547,2012,..,ASM
11548,2012,..,AND
11549,2012,14.8227191113256,AGO
11550,2012,..,ATG
11551,2012,12.9528415127413,ARG
11552,2012,17.4916420766113,ARM
11553,2012,..,ABW
11554,2012,21.0990859163958,AUS
11555,2012,26.1830994283732,AUT
11556,2012,12.7786393685483,AZE
11557,2012,12.0393694675572,BHS
11558,2012,1.13708147249514,BHR
11559,2012,9.02456269019499,BGD
11560,2012,21.4013747952932,BRB
11561,2012,14.6629750334495,BLR
11562,2012,25.7069678443471,BEL
11563,2012,18.4367889609301,BLZ
11564,2012,..,BEN
11565,2012,..,BMU
11566,2012,13.5887280698338,BTN
11567,2012,..,BOL
11568,2012,20.4775399413527,BIH
11569,2012,28.0365776616041,BWA
11570,2012,14.3324110913977,BRA
11571,2012,..,VGB
11572,2012,..,BRN
11573,2012,18.3853352646645,BGR
11574,2012,13.889962428562,BFA
11575,2012,14.4961552151041,BDI
11576,2012,16.2810827268418,CPV
11577,2012,8.73743328155956,KHM
11578,2012,11.3444056049257,CMR
11579,2012,11.6644273631038,CAN
11580,2012,..,CYM
11581,2012,8.17237728051962,CAF
11582,2012,..,TCD
11583,2012,..,Channel Islands
11584,2012,18.9910595532311,CHL
11585,2012,10.0894667610088,CHN
11586,2012,13.2269907142761,COL
11587,2012,..,COM
11588,2012,8.85708633774351,COD
11589,2012,7.27824633580598,COG
11590,2012,13.1052960656874,CRI
11591,2012,10.619351578358,CIV
11592,2012,20.1280057346355,HRV
11593,2012,..,CUB
11594,2012,..,CUW
11595,2012,23.3347688877135,CYP
11596,2012,14.8219229571973,CZE
11597,2012,33.5146741563207,DNK
11598,2012,..,DJI
11599,2012,..,DMA
11600,2012,13.0522728344989,DOM
11601,2012,..,ECU
11602,2012,12.3849047590613,EGY
11603,2012,16.1824358287957,SLV
11604,2012,8.7422190526891,GNQ
11605,2012,..,ERI
11606,2012,20.1620993799871,EST
11607,2012,28.2333786479943,SWZ
11608,2012,9.37759471505438,ETH
11609,2012,..,FRO
11610,2012,22.8925761350793,FJI
11611,2012,20.2018185629161,FIN
11612,2012,22.608974141338,FRA
11613,2012,..,PYF
11614,2012,14.0605243331958,GAB
11615,2012,..,GMB
11616,2012,23.0885041402301,GEO
11617,2012,11.909776530328,DEU
11618,2012,15.3681810106551,GHA
11619,2012,..,GIB
11620,2012,24.9543887136577,GRC
11621,2012,..,GRL
11622,2012,..,GRD
11623,2012,..,GUM
11624,2012,11.0095522578867,GTM
11625,2012,..,GIN
11626,2012,..,GNB
11627,2012,..,GUY
11628,2012,..,HTI
11629,2012,14.7474723155071,HND
11630,2012,..,HKG
11631,2012,22.9290319408291,HUN
11632,2012,21.503307076745,ISL
11633,2012,10.8367717209692,IND
11634,2012,..,IDN
11635,2012,..,IRN
11636,2012,..,IRQ
11637,2012,22.3065644373172,IRL
11638,2012,..,IMN
11639,2012,21.6046030122696,ISR
11640,2012,24.9107338882362,ITA
11641,2012,24.3328930313007,JAM
11642,2012,..,JPN
11643,2012,14.9212805170996,JOR
11644,2012,13.3120981501594,KAZ
11645,2012,..,KEN
11646,2012,16.8334056030768,KIR
11647,2012,..,PRK
11648,2012,14.0775914974355,KOR
11649,2012,..,XKX
11650,2012,..,KWT
11651,2012,..,KGZ
11652,2012,13.6053412560259,LAO
11653,2012,15.4465961149387,LVA
11654,2012,15.1980266225285,LBN
11655,2012,38.0837569930604,LSO
11656,2012,..,LBR
11657,2012,..,LBY
11658,2012,..,LIE
11659,2012,15.6846191314427,LTU
11660,2012,24.4278271542178,LUX
11661,2012,36.8027532399907,MAC
11662,2012,8.36825554307769,MDG
11663,2012,9.31571514240387,MWI
11664,2012,15.613146742555,MYS
11665,2012,..,MDV
11666,2012,10.8540720645761,MLI
11667,2012,25.2954088688708,MLT
11668,2012,16.3862307692308,MHL
11669,2012,..,MRT
11670,2012,18.6217074867957,MUS
11671,2012,9.35241106361326,MEX
11672,2012,4.89180155643093,FSM
11673,2012,15.5953463406884,MDA
11674,2012,..,MCO
11675,2012,15.3121421838175,MNG
11676,2012,..,MNE
11677,2012,21.9652841058592,MAR
11678,2012,18.6287778328985,MOZ
11679,2012,4.52409369741194,MMR
11680,2012,32.9327514425925,NAM
11681,2012,..,NRU
11682,2012,12.040804546654,NPL
11683,2012,20.3223179669174,NLD
11684,2012,..,NCL
11685,2012,26.8561025302167,NZL
11686,2012,15.0091410767164,NIC
11687,2012,..,NER
11688,2012,..,NGA
11689,2012,16.4166504179317,MKD
11690,2012,..,MNP
11691,2012,26.8725432287815,NOR
11692,2012,..,OMN
11693,2012,..,PAK
11694,2012,18.0691802477439,PLW
11695,2012,..,PAN
11696,2012,..,PNG
11697,2012,9.45777835121958,PRY
11698,2012,16.5466871027669,PER
11699,2012,12.3059271151495,PHL
11700,2012,16.0052569222101,POL
11701,2012,21.0111817015375,PRT
11702,2012,..,PRI
11703,2012,..,QAT
11704,2012,17.1587053558134,ROU
11705,2012,13.7546730412872,RUS
11706,2012,..,RWA
11707,2012,20.5386088005112,WSM
11708,2012,18.0162574059247,SMR
11709,2012,..,STP
11710,2012,2.48458615351606,SAU
11711,2012,..,SEN
11712,2012,17.8145603317234,SRB
11713,2012,..,SYC
11714,2012,..,SLE
11715,2012,13.5806687357042,SGP
11716,2012,..,SXM
11717,2012,..,SVK
11718,2012,21.7020526038348,SVN
11719,2012,26.1766672121594,SLB
11720,2012,..,SOM
11721,2012,23.3457659894736,ZAF
11722,2012,..,SSD
11723,2012,11.7062948133333,ESP
11724,2012,10.1110307052525,LKA
11725,2012,17.921835480466,KNA
11726,2012,17.1543882729725,LCA
11727,2012,..,MAF
11728,2012,21.8446859298012,VCT
11729,2012,6.89440699516488,SDN
11730,2012,..,SUR
11731,2012,26.4350873349314,SWE
11732,2012,9.1690747420643,CHE
11733,2012,..,SYR
11734,2012,..,TJK
11735,2012,10.4330040159572,TZA
11736,2012,15.4409356740255,THA
11737,2012,147.640195539203,TLS
11738,2012,11.3616557188477,TGO
11739,2012,..,TON
11740,2012,24.961173338278,TTO
11741,2012,20.1154877238471,TUN
11742,2012,18.1071816357094,TUR
11743,2012,..,TKM
11744,2012,..,TCA
11745,2012,..,TUV
11746,2012,..,UGA
11747,2012,17.6333154227001,UKR
11748,2012,0.354309302652762,ARE
11749,2012,25.1030655622434,GBR
11750,2012,9.76391736911044,USA
11751,2012,17.7918744506058,URY
11752,2012,13.1744077704128,UZB
11753,2012,17.3819159040388,VUT
11754,2012,..,VEN
11755,2012,..,VNM
11756,2012,..,VIR
11757,2012,..,PSE
11758,2012,..,YEM
11759,2012,14.8923642974021,ZMB
11760,2012,17.8355813060669,ZWE
11764,2012,,Data from database: World Development Indicators
11765,2012,,Last Updated: 10/07/2025
11766,2013,7.12277329020889,AFG
11767,2013,16.4764962744668,ALB
11768,2013,..,DZA
11769,2013,..,ASM
11770,2013,..,AND
11771,2013,14.184762657139,AGO
11772,2013,..,ATG
11773,2013,12.4529027558077,ARG
11774,2013,21.5862138752919,ARM
11775,2013,..,ABW
11776,2013,21.9443416287694,AUS
11777,2013,26.7741686943731,AUT
11778,2013,13.3883331614589,AZE
11779,2013,11.7717003741182,BHS
11780,2013,1.02928468252976,BHR
11781,2013,8.96241331541821,BGD
11782,2013,20.1269697247424,BRB
11783,2013,13.3549628478795,BLR
11784,2013,26.0756081287063,BEL
11785,2013,18.4937251528717,BLZ
11786,2013,..,BEN
11787,2013,..,BMU
11788,2013,13.302594742707,BTN
11789,2013,..,BOL
11790,2013,19.751544642443,BIH
11791,2013,26.7403906303594,BWA
11792,2013,14.1253057440862,BRA
11793,2013,..,VGB
11794,2013,..,BRN
11795,2013,19.6862822353302,BGR
11796,2013,14.9486419589637,BFA
11797,2013,13.4878665306569,BDI
11798,2013,16.2703554620725,CPV
11799,2013,9.28638425469543,KHM
11800,2013,11.5221169764532,CMR
11801,2013,11.6235045990299,CAN
11802,2013,..,CYM
11803,2013,..,CAF
11804,2013,..,TCD
11805,2013,..,Channel Islands
11806,2013,17.4587728968776,CHL
11807,2013,9.7321625039509,CHN
11808,2013,14.0221143464507,COL
11809,2013,..,COM
11810,2013,9.0435603246263,COD
11811,2013,8.62436076451018,COG
11812,2013,13.416824749474,CRI
11813,2013,10.6359292433206,CIV
11814,2013,20.596871380544,HRV
11815,2013,..,CUB
11816,2013,..,CUW
11817,2013,23.5211674986721,CYP
11818,2013,14.986384060872,CZE
11819,2013,33.7961426931306,DNK
11820,2013,..,DJI
11821,2013,..,DMA
11822,2013,13.5308947991171,DOM
11823,2013,14.1232339142175,ECU
11824,2013,13.4980649322726,EGY
11825,2013,17.0547352184716,SLV
11826,2013,8.51634994290945,GNQ
11827,2013,..,ERI
11828,2013,20.239593208473,EST
11829,2013,..,SWZ
11830,2013,8.76472537700643,ETH
11831,2013,..,FRO
11832,2013,23.4756627460653,FJI
11833,2013,20.7270868858018,FIN
11834,2013,23.2041011683014,FRA
11835,2013,..,PYF
11836,2013,16.0588356064828,GAB
11837,2013,..,GMB
11838,2013,22.0625986684055,GEO
11839,2013,12.0918431405374,DEU
11840,2013,10.671836497112,GHA
11841,2013,..,GIB
11842,2013,24.7308046940324,GRC
11843,2013,..,GRL
11844,2013,..,GRD
11845,2013,..,GUM
11846,2013,11.1022939088883,GTM
11847,2013,..,GIN
11848,2013,..,GNB
11849,2013,..,GUY
11850,2013,..,HTI
11851,2013,15.0632419088149,HND
11852,2013,..,HKG
11853,2013,22.8744366474572,HUN
11854,2013,21.6567855014887,ISL
11855,2013,11.0016256942917,IND
11856,2013,..,IDN
11857,2013,..,IRN
11858,2013,..,IRQ
11859,2013,22.4421898424785,IRL
11860,2013,..,IMN
11861,2013,22.5019265373829,ISR
11862,2013,25.1831182980011,ITA
11863,2013,24.0092921973108,JAM
11864,2013,..,JPN
11865,2013,14.9305149962785,JOR
11866,2013,16.0301777646187,KAZ
11867,2013,..,KEN
11868,2013,16.5529180207837,KIR
11869,2013,..,PRK
11870,2013,13.6306234375615,KOR
11871,2013,..,XKX
11872,2013,..,KWT
11873,2013,..,KGZ
11874,2013,13.7388338387583,LAO
11875,2013,15.9028434483155,LVA
11876,2013,14.0661144534751,LBN
11877,2013,35.9075271908447,LSO
11878,2013,..,LBR
11879,2013,..,LBY
11880,2013,..,LIE
11881,2013,15.7811714718234,LTU
11882,2013,24.5522669560732,LUX
11883,2013,36.3881002285428,MAC
11884,2013,8.78559177293247,MDG
11885,2013,9.7087435618013,MWI
11886,2013,15.310235280489,MYS
11887,2013,..,MDV
11888,2013,10.944741779373,MLI
11889,2013,25.1421033341581,MLT
11890,2013,16.4876357296137,MHL
11891,2013,..,MRT
11892,2013,18.1226037396896,MUS
11893,2013,9.88361012140901,MEX
11894,2013,5.46654155675152,FSM
11895,2013,15.4696360019738,MDA
11896,2013,..,MCO
11897,2013,15.7312080369785,MNG
11898,2013,..,MNE
11899,2013,20.6278690149343,MAR
11900,2013,21.5406521425782,MOZ
11901,2013,5.52956758874506,MMR
11902,2013,32.9807193371969,NAM
11903,2013,..,NRU
11904,2013,13.297885857998,NPL
11905,2013,20.5597633296122,NLD
11906,2013,..,NCL
11907,2013,26.7013034406368,NZL
11908,2013,15.0204349649964,NIC
11909,2013,..,NER
11910,2013,..,NGA
11911,2013,15.6689580043276,MKD
11912,2013,..,MNP
11913,2013,25.0101364415185,NOR
11914,2013,..,OMN
11915,2013,..,PAK
11916,2013,18.3900780129273,PLW
11917,2013,..,PAN
11918,2013,..,PNG
11919,2013,8.92936256761543,PRY
11920,2013,16.4330066930272,PER
11921,2013,12.7438220628562,PHL
11922,2013,15.6742591136229,POL
11923,2013,22.8736947705996,PRT
11924,2013,..,PRI
11925,2013,..,QAT
11926,2013,17.7605860355839,ROU
11927,2013,12.933492451261,RUS
11928,2013,..,RWA
11929,2013,22.6941862778156,WSM
11930,2013,17.0662396360759,SMR
11931,2013,..,STP
11932,2013,2.65185423323901,SAU
11933,2013,..,SEN
11934,2013,19.9874009064063,SRB
11935,2013,..,SYC
11936,2013,..,SLE
11937,2013,13.2712500808714,SGP
11938,2013,..,SXM
11939,2013,..,SVK
11940,2013,21.8958895091008,SVN
11941,2013,26.6062570205221,SLB
11942,2013,..,SOM
11943,2013,23.831391363238,ZAF
11944,2013,..,SSD
11945,2013,13.5446525722175,ESP
11946,2013,10.1212570540829,LKA
11947,2013,17.8401561953686,KNA
11948,2013,18.1628379053593,LCA
11949,2013,..,MAF
11950,2013,20.3705811015244,VCT
11951,2013,7.68401639387585,SDN
11952,2013,..,SUR
11953,2013,26.5905018509885,SWE
11954,2013,9.25621409876975,CHE
11955,2013,..,SYR
11956,2013,..,TJK
11957,2013,10.7219234484868,TZA
11958,2013,17.7360544662812,THA
11959,2013,93.8650341033643,TLS
11960,2013,12.1000695984893,TGO
11961,2013,16.932473943848,TON
11962,2013,24.2610873246789,TTO
11963,2013,..,TUN
11964,2013,18.3638081029172,TUR
11965,2013,..,TKM
11966,2013,..,TCA
11967,2013,..,TUV
11968,2013,..,UGA
11969,2013,16.8986843392832,UKR
11970,2013,0.361091644805933,ARE
11971,2013,25.1363423809099,GBR
11972,2013,10.4602254541478,USA
11973,2013,17.8597397264673,URY
11974,2013,13.8004798918479,UZB
11975,2013,18.2298178318362,VUT
11976,2013,..,VEN
11977,2013,..,VNM
11978,2013,..,VIR
11979,2013,..,PSE
11980,2013,..,YEM
11981,2013,14.3471093166635,ZMB
11982,2013,..,ZWE
11986,2013,,Data from database: World Development Indicators
11987,2013,,Last Updated: 10/07/2025
11988,2014,6.88210294277301,AFG
11989,2014,18.2080954662381,ALB
11990,2014,..,DZA
11991,2014,..,ASM
11992,2014,..,AND
11993,2014,13.5426301621262,AGO
11994,2014,..,ATG
11995,2014,12.6109666067191,ARG
11996,2014,21.5991745525223,ARM
11997,2014,..,ABW
11998,2014,21.897878678174,AUS
11999,2014,26.8419027283415,AUT
12000,2014,14.2125356482603,AZE
12001,2014,11.2869800015262,BHS
12002,2014,0.792383936021881,BHR
12003,2014,8.6353777373447,BGD
12004,2014,20.5823001989554,BRB
12005,2014,12.6977245264198,BLR
12006,2014,26.0083569098349,BEL
12007,2014,19.8624877918859,BLZ
12008,2014,..,BEN
12009,2014,..,BMU
12010,2014,12.5052991179472,BTN
12011,2014,..,BOL
12012,2014,19.777901772831,BIH
12013,2014,27.0928299660417,BWA
12014,2014,13.4900745188201,BRA
12015,2014,..,VGB
12016,2014,..,BRN
12017,2014,19.5666207727537,BGR
12018,2014,13.6638275123408,BFA
12019,2014,13.690026719648,BDI
12020,2014,15.5325589020017,CPV
12021,2014,11.0837884465344,KHM
12022,2014,12.285343811226,CMR
12023,2014,11.8083790792206,CAN
12024,2014,..,CYM
12025,2014,4.09850069590061,CAF
12026,2014,..,TCD
12027,2014,..,Channel Islands
12028,2014,17.0445012148873,CHL
12029,2014,9.49826837509792,CHN
12030,2014,15.6997483720014,COL
12031,2014,..,COM
12032,2014,8.63671684952941,COD
12033,2014,9.58092115614526,COG
12034,2014,13.0455889626524,CRI
12035,2014,10.1172575454966,CIV
12036,2014,20.3809990230477,HRV
12037,2014,..,CUB
12038,2014,..,CUW
12039,2014,24.7157220076717,CYP
12040,2014,14.3234419623065,CZE
12041,2014,36.5850723841222,DNK
12042,2014,..,DJI
12043,2014,..,DMA
12044,2014,13.4195317720907,DOM
12045,2014,14.0206757250712,ECU
12046,2014,12.2201408450704,EGY
12047,2014,16.7087952019765,SLV
12048,2014,8.29890080820683,GNQ
12049,2014,..,ERI
12050,2014,20.7046889899527,EST
12051,2014,29.7596194521437,SWZ
12052,2014,8.81195539315636,ETH
12053,2014,..,FRO
12054,2014,23.9766794222305,FJI
12055,2014,20.735954919725,FIN
12056,2014,23.1556593525911,FRA
12057,2014,..,PYF
12058,2014,15.1052288790252,GAB
12059,2014,..,GMB
12060,2014,22.0531492339701,GEO
12061,2014,12.0473875859666,DEU
12062,2014,11.2521859793493,GHA
12063,2014,..,GIB
12064,2014,25.3987231791514,GRC
12065,2014,..,GRL
12066,2014,..,GRD
12067,2014,..,GUM
12068,2014,10.7778159390611,GTM
12069,2014,..,GIN
12070,2014,..,GNB
12071,2014,..,GUY
12072,2014,..,HTI
12073,2014,16.5426382434487,HND
12074,2014,..,HKG
12075,2014,23.0029515544783,HUN
12076,2014,24.4919599819558,ISL
12077,2014,9.98465419071312,IND
12078,2014,..,IDN
12079,2014,..,IRN
12080,2014,0.91477329322806,IRQ
12081,2014,22.4604426817187,IRL
12082,2014,..,IMN
12083,2014,22.8049632844654,ISR
12084,2014,24.9693939747194,ITA
12085,2014,24.0532304305783,JAM
12086,2014,..,JPN
12087,2014,15.4316440340028,JOR
12088,2014,14.1934327397187,KAZ
12089,2014,15.1870212650473,KEN
12090,2014,15.9191032007104,KIR
12091,2014,..,PRK
12092,2014,13.2411616632556,KOR
12093,2014,..,XKX
12094,2014,..,KWT
12095,2014,17.5486530868942,KGZ
12096,2014,13.8301819353549,LAO
12097,2014,16.1740602062131,LVA
12098,2014,14.1095658840407,LBN
12099,2014,36.3284327192766,LSO
12100,2014,..,LBR
12101,2014,..,LBY
12102,2014,..,LIE
12103,2014,16.0335026552639,LTU
12104,2014,24.7451571133867,LUX
12105,2014,35.0873753023949,MAC
12106,2014,8.44113338214288,MDG
12107,2014,10.9491092554382,MWI
12108,2014,14.8407907140268,MYS
12109,2014,19.3230032785505,MDV
12110,2014,10.7220403356988,MLI
12111,2014,25.5760346210372,MLT
12112,2014,15.8567516129032,MHL
12113,2014,..,MRT
12114,2014,18.083856415995,MUS
12115,2014,10.2428550424697,MEX
12116,2014,12.5440666117082,FSM
12117,2014,16.8287991530895,MDA
12118,2014,..,MCO
12119,2014,12.9016342446788,MNG
12120,2014,..,MNE
12121,2014,20.3536177532067,MAR
12122,2014,23.9653838768408,MOZ
12123,2014,5.84092892509683,MMR
12124,2014,34.6286881010585,NAM
12125,2014,20.108825959168,NRU
12126,2014,13.9949104858592,NPL
12127,2014,21.5393728808314,NLD
12128,2014,..,NCL
12129,2014,26.8264180769563,NZL
12130,2014,15.3162602503007,NIC
12131,2014,..,NER
12132,2014,..,NGA
12133,2014,16.2352837081218,MKD
12134,2014,..,MNP
12135,2014,23.412031718882,NOR
12136,2014,..,OMN
12137,2014,..,PAK
12138,2014,19.3373333634922,PLW
12139,2014,9.95964875100329,PAN
12140,2014,17.9099621510466,PNG
12141,2014,9.74517637965316,PRY
12142,2014,16.7209266785318,PER
12143,2014,13.0155171797493,PHL
12144,2014,15.6271982270924,POL
12145,2014,22.8746795754976,PRT
12146,2014,..,PRI
12147,2014,..,QAT
12148,2014,17.9390645906369,ROU
12149,2014,13.2553613046452,RUS
12150,2014,12.947629272471,RWA
12151,2014,23.6829224198467,WSM
12152,2014,18.3455831253968,SMR
12153,2014,..,STP
12154,2014,2.66292976817046,SAU
12155,2014,..,SEN
12156,2014,21.0521740869991,SRB
12157,2014,..,SYC
12158,2014,..,SLE
