,year,General government final consumption expenditure (% of GDP),country
10745,2008,10.5384811563533,IND
10746,2008,8.42378092010217,IDN
10747,2008,10.0527121231927,IRN
10748,2008,16.6463870606304,IRQ
10749,2008,18.6524250310558,IRL
10750,2008,..,IMN
10751,2008,21.8125701385229,ISR
10752,2008,19.4883090708703,ITA
10753,2008,16.2060225937496,JAM
10754,2008,18.025030322619,JPN
10755,2008,18.3767022469887,JOR
10756,2008,10.1884933177761,KAZ
10757,2008,15.6739794237589,KEN
10758,2008,62.9129094005586,KIR
10759,2008,..,PRK
10760,2008,14.0485688776759,KOR
10761,2008,10.1252007364317,XKX
10762,2008,13.3968369350678,KWT
10763,2008,17.5207016898068,KGZ
10764,2008,7.77268081154613,LAO
10765,2008,20.7010687057421,LVA
10766,2008,13.3991719116945,LBN
10767,2008,38.3407685475889,LSO
10768,2008,..,LBR
10769,2008,12.084715729151,LBY
10770,2008,..,LIE
10771,2008,18.6665424842249,LTU
10772,2008,14.4892174392625,LUX
10773,2008,8.7204027538114,MAC
10774,2008,14.0769771086002,MDG
10775,2008,..,MWI
10776,2008,11.5047879794636,MYS
10777,2008,..,MDV
10778,2008,13.6862258315851,MLI
10779,2008,19.4355107353497,MLT
10780,2008,64.8266712141883,MHL
10781,2008,14.9433839035382,MRT
10782,2008,12.464556347492,MUS
10783,2008,10.2592374986528,MEX
10784,2008,..,FSM
10785,2008,20.413434093004,MDA
10786,2008,..,MCO
10787,2008,14.6422131141497,MNG
10788,2008,22.217990211811,MNE
10789,2008,15.2331473156845,MAR
10790,2008,15.8747912803009,MOZ
10791,2008,..,MMR
10792,2008,21.5153248013581,NAM
10793,2008,..,NRU
10794,2008,9.88931635562944,NPL
10795,2008,23.3458058433991,NLD
10796,2008,25.0014482508118,NCL
10797,2008,19.7417839139069,NZL
10798,2008,13.8379880801305,NIC
10799,2008,17.1426851321001,NER
10800,2008,..,NGA
10801,2008,18.5832389308009,MKD
10802,2008,..,MNP
10803,2008,18.400463744239,NOR
10804,2008,12.3562308354353,OMN
10805,2008,10.58209529436,PAK
10806,2008,47.5836778641459,PLW
10807,2008,11.7831272164485,PAN
10808,2008,..,PNG
10809,2008,7.4300674515924,PRY
10810,2008,10.3708617908307,PER
10811,2008,8.81443285008608,PHL
10812,2008,18.6262756515519,POL
10813,2008,19.7690520506211,PRT
10814,2008,11.2325700854235,PRI
10815,2008,10.1758174187229,QAT
10816,2008,15.8802915132391,ROU
10817,2008,17.830576085536,RUS
10818,2008,12.2842606930329,RWA
10819,2008,..,WSM
10820,2008,..,SMR
10821,2008,..,STP
10822,2008,17.7042516101164,SAU
10823,2008,12.788197053837,SEN
10824,2008,21.998459040303,SRB
10825,2008,28.1173390653355,SYC
10826,2008,6.37441247870261,SLE
10827,2008,10.1132139112862,SGP
10828,2008,..,SXM
10829,2008,17.5418458706665,SVK
10830,2008,18.2486517559431,SVN
10831,2008,30.4256026600166,SLB
10832,2008,..,SOM
10833,2008,17.0724538163321,ZAF
10834,2008,..,SSD
10835,2008,18.774181253326,ESP
10836,2008,16.1831662314354,LKA
10837,2008,..,KNA
10838,2008,..,LCA
10839,2008,..,MAF
10840,2008,..,VCT
10841,2008,10.1354224794023,SDN
10842,2008,10.8991544648381,SUR
10843,2008,24.7854514107036,SWE
10844,2008,10.5706989010013,CHE
10845,2008,11.2284421133469,SYR
10846,2008,9.33359688258881,TJK
10847,2008,11.317596218542,TZA
10848,2008,14.3419509919152,THA
10849,2008,111.59741912245,TLS
10850,2008,11.8135462343719,TGO
10851,2008,19.0908671559944,TON
10852,2008,..,TTO
10853,2008,16.1325922870397,TUN
10854,2008,13.59629253992,TUR
10855,2008,7.03052354962604,TKM
10856,2008,..,TCA
10857,2008,..,TUV
10858,2008,11.2108868131021,UGA
10859,2008,16.9735340157991,UKR
10860,2008,7.2968356174588,ARE
10861,2008,20.3799573293173,GBR
10862,2008,15.9340757550748,USA
10863,2008,12.2130864916131,URY
10864,2008,15.9284882139503,UZB
10865,2008,15.5054040058133,VUT
10866,2008,11.8580025862905,VEN
10867,2008,5.62508392392053,VNM
10868,2008,24.5758718190386,VIR
10869,2008,25.0711315386299,PSE
10870,2008,13.5202697525702,YEM
10871,2008,..,ZMB
10872,2008,2.04712146841042,ZWE
10876,2008,,Data from database: World Development Indicators
10877,2008,,Last Updated: 10/07/2025
10878,2009,..,AFG
10879,2009,11.5158448272289,ALB
10880,2009,16.3715688126633,DZA
10881,2009,..,ASM
10882,2009,..,AND
10883,2009,19.8985860825078,AGO
10884,2009,..,ATG
10885,2009,15.903896746884,ARG
10886,2009,12.2837259772012,ARM
10887,2009,24.8330340013432,ABW
10888,2009,18.4307470583246,AUS
10889,2009,20.812093929858,AUT
10890,2009,11.1234077215848,AZE
10891,2009,12.6728618427643,BHS
10892,2009,13.9782278252058,BHR
10893,2009,5.09374516609514,BGD
10894,2009,..,BRB
10895,2009,16.1000708699266,BLR
10896,2009,24.1041091935264,BEL
10897,2009,16.1385845424933,BLZ
10898,2009,11.2886208595087,BEN
10899,2009,..,BMU
10900,2009,23.2325552713538,BTN
10901,2009,14.7087648409415,BOL
10902,2009,23.4615267610885,BIH
10903,2009,35.9377585821692,BWA
10904,2009,19.6506384023989,BRA
10905,2009,..,VGB
10906,2009,22.9752259964155,BRN
10907,2009,16.7393574315573,BGR
10908,2009,15.2196246158513,BFA
10909,2009,19.7000012320278,BDI
10910,2009,19.6270833359752,CPV
10911,2009,6.29690456404956,KHM
10912,2009,11.2606686908964,CMR
10913,2009,21.9645855050549,CAN
10914,2009,..,CYM
10915,2009,7.18439002916867,CAF
10916,2009,12.2787391613179,TCD
10917,2009,..,Channel Islands
10918,2009,12.8685277947587,CHL
10919,2009,14.9931908239159,CHN
10920,2009,13.8041445529473,COL
10921,2009,11.4767702579134,COM
10922,2009,7.08993893028906,COD
10923,2009,13.4117928518257,COG
10924,2009,15.7481281178918,CRI
10925,2009,..,CIV
10926,2009,22.3361971399354,HRV
10927,2009,38.9610180412371,CUB
10928,2009,16.529121297581,CUW
10929,2009,19.1192169870489,CYP
10930,2009,20.7176267676761,CZE
10931,2009,27.8156943528533,DNK
10932,2009,..,DJI
10933,2009,..,DMA
10934,2009,10.7138463201271,DOM
10935,2009,14.3981565314825,ECU
10936,2009,11.3509882939935,EGY
10937,2009,16.1016997299112,SLV
10938,2009,11.1343576497984,GNQ
10939,2009,20.1117340589011,ERI
10940,2009,20.5332841041619,EST
10941,2009,..,SWZ
10942,2009,..,ETH
10943,2009,33.4774025298768,FRO
10944,2009,16.9148978730373,FJI
10945,2009,24.0691116185655,FIN
10946,2009,24.0880419778451,FRA
10947,2009,33.166769326898,PYF
10948,2009,16.1236287283484,GAB
10949,2009,9.59932820748877,GMB
10950,2009,18.522739908818,GEO
10951,2009,19.5979349625431,DEU
10952,2009,7.57424395572255,GHA
10953,2009,..,GIB
10954,2009,23.6284806116531,GRC
10955,2009,48.5991093284573,GRL
10956,2009,..,GRD
10957,2009,..,GUM
10958,2009,10.3456302167651,GTM
10959,2009,9.96469544078703,GIN
10960,2009,16.9575384040859,GNB
10961,2009,..,GUY
10962,2009,6.98508151629048,HTI
10963,2009,18.6997382744106,HND
10964,2009,9.19165041931722,HKG
10965,2009,22.0633713417813,HUN
10966,2009,25.3037992142954,ISL
10967,2009,11.459667419691,IND
10968,2009,9.58917814654342,IDN
10969,2009,11.1823199504617,IRN
10970,2009,21.063292705435,IRQ
10971,2009,20.04062843098,IRL
10972,2009,..,IMN
10973,2009,22.0061542056173,ISR
10974,2009,20.5892052227792,ITA
10975,2009,16.538645304637,JAM
10976,2009,19.3337393097808,JPN
10977,2009,20.921952678848,JOR
10978,2009,11.6629260943621,KAZ
10979,2009,13.5545947939366,KEN
10980,2009,61.6079103608167,KIR
10981,2009,..,PRK
10982,2009,14.6606327784091,KOR
10983,2009,11.3046300992039,XKX
10984,2009,18.4790236160571,KWT
10985,2009,18.4315502857776,KGZ
10986,2009,13.3794241962492,LAO
10987,2009,19.5738971708732,LVA
10988,2009,12.9089143204176,LBN
10989,2009,43.4823164754585,LSO
10990,2009,..,LBR
10991,2009,18.2304894943431,LBY
10992,2009,..,LIE
10993,2009,21.2054131585729,LTU
10994,2009,16.0810077288414,LUX
10995,2009,9.63779929567251,MAC
10996,2009,12.5086339734021,MDG
10997,2009,..,MWI
10998,2009,13.0484795688336,MYS
10999,2009,..,MDV
11000,2009,13.433181930636,MLI
11001,2009,19.2965713477326,MLT
11002,2009,62.2281746031746,MHL
11003,2009,15.763023748306,MRT
11004,2009,13.9222500993981,MUS
11005,2009,11.3834438576777,MEX
11006,2009,..,FSM
11007,2009,23.7638735972712,MDA
11008,2009,..,MCO
11009,2009,14.1140534152111,MNG
11010,2009,21.8605518045777,MNE
11011,2009,16.7508457194611,MAR
11012,2009,16.9792485773207,MOZ
11013,2009,..,MMR
11014,2009,23.5547478241994,NAM
11015,2009,..,NRU
11016,2009,10.7791174899218,NPL
11017,2009,25.7776832711017,NLD
11018,2009,26.1406041237252,NCL
11019,2009,19.7324036945952,NZL
11020,2009,14.4977920453949,NIC
11021,2009,18.3468416636805,NER
11022,2009,..,NGA
11023,2009,19.0756882172195,MKD
11024,2009,..,MNP
11025,2009,21.4990129982555,NOR
11026,2009,16.8890493900695,OMN
11027,2009,11.5288210157283,PAK
11028,2009,50.5491636754071,PLW
11029,2009,11.64074669566,PAN
11030,2009,..,PNG
11031,2009,9.13708153040746,PRY
11032,2009,11.466355995307,PER
11033,2009,9.82659857784527,PHL
11034,2009,18.7077470624667,POL
11035,2009,21.3058745458386,PRT
11036,2009,11.5180068391959,PRI
11037,2009,15.6331990583899,QAT
11038,2009,16.1008182783231,ROU
11039,2009,20.7865966596139,RUS
11040,2009,12.7548643089095,RWA
11041,2009,11.2578953049084,WSM
11042,2009,..,SMR
11043,2009,..,STP
11044,2009,22.1870131258324,SAU
11045,2009,13.5676551477361,SEN
11046,2009,21.4167329696,SRB
11047,2009,29.5981381123108,SYC
11048,2009,7.00742000695832,SLE
11049,2009,9.92997384864082,SGP
11050,2009,..,SXM
11051,2009,20.0059445657921,SVK
11052,2009,20.3966028910296,SVN
11053,2009,30.58654913081,SLB
11054,2009,..,SOM
11055,2009,17.7936331368919,ZAF
11056,2009,..,SSD
11057,2009,20.5691572148855,ESP
11058,2009,17.6111147762917,LKA
11059,2009,..,KNA
11060,2009,..,LCA
11061,2009,..,MAF
11062,2009,..,VCT
11063,2009,11.3756260969615,SDN
11064,2009,13.1791690167325,SUR
11065,2009,26.1321161403318,SWE
11066,2009,11.3846246387676,CHE
11067,2009,11.973436003023,SYR
11068,2009,12.4623700220569,TJK
11069,2009,12.3330567445648,TZA
11070,2009,15.9800519057133,THA
11071,2009,115.923563198942,TLS
11072,2009,12.3064886805215,TGO
11073,2009,20.7471600056108,TON
11074,2009,..,TTO
11075,2009,16.6311616777897,TUN
11076,2009,15.6578594189573,TUR
11077,2009,7.44128725417021,TKM
11078,2009,..,TCA
11079,2009,..,TUV
11080,2009,6.58533254689826,UGA
11081,2009,19.4404260845876,UKR
11082,2009,10.2341429132446,ARE
11083,2009,21.9893181956118,GBR
11084,2009,16.8076926291334,USA
11085,2009,12.9437940671953,URY
11086,2009,15.4712044005541,UZB
11087,2009,16.4345447934616,VUT
11088,2009,13.7002994343477,VEN
11089,2009,5.77840741696787,VNM
11090,2009,26.4222804094263,VIR
11091,2009,28.9733727444748,PSE
11092,2009,14.7382691013419,YEM
11093,2009,..,ZMB
11094,2009,9.44342476023059,ZWE
11098,2009,,Data from database: World Development Indicators
11099,2009,,Last Updated: 10/07/2025
11100,2010,..,AFG
11101,2010,11.6894266755022,ALB
11102,2010,16.9633056770368,DZA
11103,2010,..,ASM
11104,2010,..,AND
11105,2010,17.0423458554536,AGO
11106,2010,..,ATG
11107,2010,15.1637178886417,ARG
11108,2010,12.0437077284519,ARM
11109,2010,26.4651444384815,ABW
11110,2010,18.8355329435523,AUS
11111,2010,20.6211987878032,AUT
11112,2010,10.8814317673378,AZE
11113,2010,12.5171359065588,BHS
11114,2010,12.3894325358045,BHR
11115,2010,5.07532583559895,BGD
11116,2010,..,BRB
11117,2010,16.0213954939935,BLR
11118,2010,23.7260022508386,BEL
11119,2010,16.3544709858509,BLZ
11120,2010,11.2118694926743,BEN
11121,2010,13.8163449807869,BMU
11122,2010,21.2189303810615,BTN
11123,2010,13.831218450538,BOL
11124,2010,23.1270966380596,BIH
11125,2010,30.7752600268408,BWA
11126,2010,19.0168578366064,BRA
11127,2010,..,VGB
11128,2010,22.1519357625583,BRN
11129,2010,16.5024385412597,BGR
11130,2010,14.457528015174,BFA
11131,2010,21.9000002798828,BDI
11132,2010,19.789478169377,CPV
11133,2010,6.47508291551917,KHM
11134,2010,11.4130574105196,CMR
11135,2010,21.4754574603582,CAN
11136,2010,..,CYM
11137,2010,7.63618270005339,CAF
11138,2010,10.9370714292223,TCD
11139,2010,..,Channel Islands
11140,2010,12.5461769482963,CHL
11141,2010,14.837784222569,CHN
11142,2010,13.7602470315774,COL
11143,2010,11.1388350164767,COM
11144,2010,7.29510963096939,COD
11145,2010,10.5717695005542,COG
11146,2010,16.6207106449728,CRI
11147,2010,..,CIV
11148,2010,22.300619073922,HRV
11149,2010,34.7593582887701,CUB
11150,2010,16.1918532831074,CUW
11151,2010,18.7471157245929,CYP
11152,2010,20.3296245529329,CZE
11153,2010,27.3361076692926,DNK
11154,2010,..,DJI
11155,2010,..,DMA
11156,2010,9.93802246934321,DOM
11157,2010,13.6565759414611,ECU
11158,2010,11.163600198906,EGY
11159,2010,15.7115815766764,SLV
11160,2010,11.6862333911814,GNQ
11161,2010,31.8062662651194,ERI
11162,2010,19.5616522470917,EST
11163,2010,..,SWZ
11164,2010,..,ETH
11165,2010,32.8826767930945,FRO
11166,2010,14.9772142235141,FJI
11167,2010,23.6857350901157,FIN
11168,2010,23.9798091765185,FRA
11169,2010,33.4321389654977,PYF
11170,2010,13.4869443832076,GAB
11171,2010,10.1386268114772,GMB
11172,2010,17.3024592532394,GEO
11173,2010,19.1768919673096,DEU
11174,2010,7.06949942103097,GHA
11175,2010,..,GIB
11176,2010,22.4102559565882,GRC
11177,2010,46.8148884784771,GRL
11178,2010,..,GRD
11179,2010,..,GUM
11180,2010,10.6462476186343,GTM
11181,2010,12.568200056716,GIN
11182,2010,16.3830595159343,GNB
11183,2010,..,GUY
11184,2010,7.27840732548793,HTI
11185,2010,17.9264315738123,HND
11186,2010,8.85932359491356,HKG
11187,2010,21.4452733386217,HUN
11188,2010,24.8210386129432,ISL
11189,2010,11.0076078674499,IND
11190,2010,9.00591499311107,IDN
11191,2010,10.8045401697855,IRN
11192,2010,18.9188448476728,IRQ
11193,2010,18.6594786669712,IRL
11194,2010,..,IMN
11195,2010,21.8954473452812,ISR
11196,2010,20.4683139046718,ITA
11197,2010,16.1200609656127,JAM
11198,2010,19.2025962424431,JPN
11199,2010,19.247338736188,JOR
11200,2010,10.812344717753,KAZ
11201,2010,12.9529718175577,KEN
11202,2010,57.8645717833858,KIR
11203,2010,..,PRK
11204,2010,14.2048320776355,KOR
11205,2010,12.2780011858129,XKX
11206,2010,17.1304520050518,KWT
11207,2010,18.1270712390519,KGZ
11208,2010,11.8982241208958,LAO
11209,2010,18.7899697736523,LVA
11210,2010,12.2198707797911,LBN
11211,2010,39.9126147444074,LSO
11212,2010,..,LBR
11213,2010,17.4573470336658,LBY
11214,2010,..,LIE
11215,2010,20.1107100441688,LTU
11216,2010,15.7858005082929,LUX
11217,2010,8.1478957685279,MAC
11218,2010,13.1160745689745,MDG
11219,2010,..,MWI
11220,2010,12.581169028796,MYS
11221,2010,..,MDV
11222,2010,13.9338566772247,MLI
11223,2010,18.5806366769556,MLT
11224,2010,57.1000620732464,MHL
11225,2010,13.5200915076767,MRT
11226,2010,13.8184876460025,MUS
11227,2010,11.2739649265619,MEX
11228,2010,..,FSM
11229,2010,18.2136557075206,MDA
11230,2010,..,MCO
11231,2010,12.688125697708,MNG
11232,2010,22.0934117097428,MNE
11233,2010,16.5869372261684,MAR
11234,2010,17.3655000387917,MOZ
11235,2010,..,MMR
11236,2010,25.1893890625545,NAM
11237,2010,..,NRU
11238,2010,9.99258870498519,NPL
11239,2010,26.0868212907179,NLD
11240,2010,23.8225060000261,NCL
11241,2010,19.6516168275646,NZL
11242,2010,14.0971885412328,NIC
11243,2010,15.4806842903938,NER
11244,2010,..,NGA
11245,2010,18.2905857817131,MKD
11246,2010,..,MNP
11247,2010,21.2265832895452,NOR
11248,2010,16.374549819928,OMN
11249,2010,10.9187548907423,PAK
11250,2010,48.2866682644761,PLW
11251,2010,12.2425045051837,PAN
11252,2010,..,PNG
11253,2010,9.06137526683434,PRY
11254,2010,10.5258359246036,PER
11255,2010,9.72039517748043,PHL
11256,2010,19.1492387195228,POL
11257,2010,20.5645795720703,PRT
11258,2010,11.0202853591079,PRI
11259,2010,13.9838998600075,QAT
11260,2010,15.0223287183306,ROU
11261,2010,18.7250554156357,RUS
11262,2010,13.0834898136764,RWA
11263,2010,13.7157428353031,WSM
11264,2010,..,SMR
11265,2010,..,STP
11266,2010,20.2028697814697,SAU
11267,2010,14.1628239594365,SEN
11268,2010,21.2839315255668,SRB
11269,2010,27.8102511990236,SYC
11270,2010,6.73531368697131,SLE
11271,2010,9.691568385966,SGP
11272,2010,..,SXM
11273,2010,19.2064841969329,SVK
11274,2010,20.5968980752648,SVN
11275,2010,31.544939942013,SLB
11276,2010,..,SOM
11277,2010,17.996063602882,ZAF
11278,2010,..,SSD
11279,2010,20.5479299444365,ESP
11280,2010,..,LKA
11281,2010,..,KNA
11282,2010,..,LCA
11283,2010,..,MAF
11284,2010,..,VCT
11285,2010,9.45186901010427,SDN
11286,2010,13.3244392562328,SUR
11287,2010,25.1877852115046,SWE
11288,2010,11.1836121982143,CHE
11289,2010,13.3239984096056,SYR
11290,2010,11.3267036600815,TJK
11291,2010,10.3622039008706,TZA
11292,2010,15.8008150334771,THA
11293,2010,103.163533937107,TLS
11294,2010,13.080619651925,TGO
11295,2010,18.7662753402163,TON
11296,2010,..,TTO
11297,2010,15.153644726139,TUN
11298,2010,14.8745579054521,TUR
11299,2010,7.1284298188372,TKM
11300,2010,..,TCA
11301,2010,..,TUV
11302,2010,8.27345406223707,UGA
11303,2010,19.6666919510791,UKR
11304,2010,9.6834896681256,ARE
11305,2010,21.529660508544,GBR
11306,2010,16.6858385201221,USA
11307,2010,12.64589594908,URY
11308,2010,12.5052768290409,UZB
11309,2010,18.2718936549942,VUT
11310,2010,11.2095388384583,VEN
11311,2010,10.3833082456979,VNM
11312,2010,28.168362627197,VIR
11313,2010,25.8307080514383,PSE
11314,2010,11.8518365629436,YEM
11315,2010,8.65362421922944,ZMB
11316,2010,15.3161378680667,ZWE
11320,2010,,Data from database: World Development Indicators
11321,2010,,Last Updated: 10/07/2025
11322,2011,..,AFG
11323,2011,11.8730326134018,ALB
11324,2011,20.1129065782839,DZA
11325,2011,..,ASM
11326,2011,..,AND
11327,2011,18.2358592210108,AGO
11328,2011,..,ATG
11329,2011,15.6889565165983,ARG
11330,2011,11.9102932556784,ARM
11331,2011,25.1084551379907,ABW
11332,2011,18.6655613196208,AUS
11333,2011,20.0232182516466,AUT
11334,2011,10.1276832686917,AZE
11335,2011,13.7590673703757,BHS
11336,2011,13.3095861279241,BHR
11337,2011,5.0974466876342,BGD
11338,2011,..,BRB
11339,2011,13.4483555468763,BLR
11340,2011,23.8730556199494,BEL
11341,2011,16.3378123204072,BLZ
11342,2011,11.0235419657792,BEN
11343,2011,14.0446443521471,BMU
11344,2011,21.1374784281586,BTN
11345,2011,13.7771015326236,BOL
11346,2011,23.0899893417252,BIH
11347,2011,28.3311194802288,BWA
11348,2011,18.669256936864,BRA
11349,2011,..,VGB
11350,2011,18.7287967293992,BRN
11351,2011,15.849987567536,BGR
11352,2011,14.2866253805326,BFA
11353,2011,22.900000496536,BDI
11354,2011,19.8861881451878,CPV
11355,2011,6.16017209860721,KHM
11356,2011,12.054704648339,CMR
11357,2011,21.1458668604215,CAN
11358,2011,..,CYM
11359,2011,7.14770875692839,CAF
11360,2011,12.0219212195258,TCD
11361,2011,..,Channel Islands
11362,2011,12.3111909097858,CHL
11363,2011,15.511543498627,CHN
11364,2011,13.3492616590983,COL
11365,2011,10.6599505269987,COM
11366,2011,8.06445877216638,COD
11367,2011,12.8349574887585,COG
11368,2011,16.9618362200105,CRI
11369,2011,..,CIV
11370,2011,22.7739953486695,HRV
11371,2011,35.421075518191,CUB
11372,2011,15.8116554799474,CUW
11373,2011,19.3608897136303,CYP
11374,2011,19.6370766392657,CZE
11375,2011,26.5405591973408,DNK
11376,2011,..,DJI
11377,2011,..,DMA
11378,2011,9.33525688896479,DOM
11379,2011,13.0638269394594,ECU
11380,2011,11.4506600539713,EGY
11381,2011,15.7558896813119,SLV
11382,2011,11.7810521849986,GNQ
11383,2011,26.6169943369009,ERI
11384,2011,18.2949896179378,EST
11385,2011,..,SWZ
11386,2011,10.3182460672537,ETH
11387,2011,32.5959294114149,FRO
11388,2011,17.3220259537126,FJI
11389,2011,23.4018871265589,FIN
11390,2011,23.7010905265759,FRA
11391,2011,33.8535820449328,PYF
11392,2011,12.7937160493487,GAB
11393,2011,9.23149910484917,GMB
11394,2011,15.5350239472777,GEO
11395,2011,18.6934322242076,DEU
11396,2011,13.7885981215538,GHA
11397,2011,..,GIB
11398,2011,22.0783071279586,GRC
11399,2011,46.6899341525524,GRL
11400,2011,..,GRD
11401,2011,..,GUM
11402,2011,10.3584830794978,GTM
11403,2011,14.98158225192,GIN
11404,2011,15.8359370374465,GNB
11405,2011,..,GUY
11406,2011,6.55241371085916,HTI
11407,2011,16.0643683897277,HND
11408,2011,8.71145505394354,HKG
11409,2011,20.6306576272386,HUN
11410,2011,24.8755883448437,ISL
11411,2011,11.0844615855594,IND
11412,2011,9.05867718048359,IDN
11413,2011,13.2008336811217,IRN
11414,2011,19.6730397838995,IRQ
11415,2011,18.9110634871702,IRL
11416,2011,..,IMN
11417,2011,21.7733543239687,ISR
11418,2011,19.7131321083587,ITA
11419,2011,15.804842742254,JAM
11420,2011,19.885399284228,JPN
11421,2011,20.0647396505336,JOR
11422,2011,10.4758481012217,KAZ
11423,2011,12.6846420216244,KEN
11424,2011,57.4475566068622,KIR
11425,2011,..,PRK
11426,2011,14.3726584614481,KOR
11427,2011,12.6934632512011,XKX
11428,2011,14.8819781884251,KWT
11429,2011,18.2274429340139,KGZ
11430,2011,11.564752617982,LAO
11431,2011,19.2557040077919,LVA
11432,2011,12.5687445905327,LBN
11433,2011,38.1757839803951,LSO
11434,2011,..,LBR
11435,2011,43.7021020409894,LBY
11436,2011,..,LIE
11437,2011,18.4673993995514,LTU
11438,2011,16.0447899088036,LUX
11439,2011,7.09116633608405,MAC
11440,2011,14.1171136847924,MDG
11441,2011,..,MWI
11442,2011,13.2706614765507,MYS
11443,2011,..,MDV
11444,2011,15.9507964154755,MLI
11445,2011,18.9141914663041,MLT
11446,2011,55.0955310504933,MHL
11447,2011,10.4556411558464,MRT
11448,2011,13.4636031780116,MUS
11449,2011,11.3282462801955,MEX
11450,2011,..,FSM
11451,2011,16.5595893281307,MDA
11452,2011,..,MCO
11453,2011,12.2552375580087,MNG
11454,2011,21.0627910417268,MNE
11455,2011,17.2210400602812,MAR
11456,2011,18.888766353457,MOZ
11457,2011,..,MMR
11458,2011,22.8558404032114,NAM
11459,2011,..,NRU
11460,2011,8.19727848201115,NPL
11461,2011,25.5644324121626,NLD
11462,2011,23.2948136462236,NCL
11463,2011,19.5615885966146,NZL
11464,2011,13.5986900703289,NIC
11465,2011,16.3864510922319,NER
11466,2011,..,NGA
11467,2011,18.1203224569461,MKD
11468,2011,..,MNP
11469,2011,20.790418547942,NOR
11470,2011,15.8182818865822,OMN
11471,2011,10.2265876335199,PAK
11472,2011,44.6038922151172,PLW
11473,2011,11.4328553569336,PAN
11474,2011,..,PNG
11475,2011,10.0606239849881,PRY
11476,2011,10.3623514688753,PER
11477,2011,9.71363218007827,PHL
11478,2011,18.0778612921893,POL
11479,2011,19.6805549082876,PRT
11480,2011,10.4697777915073,PRI
11481,2011,11.0390996673795,QAT
11482,2011,13.5263054824729,ROU
11483,2011,17.6255115280966,RUS
11484,2011,12.0235602281128,RWA
11485,2011,13.3438736770929,WSM
11486,2011,..,SMR
11487,2011,..,STP
11488,2011,19.8722966466312,SAU
11489,2011,14.8307179076936,SEN
11490,2011,20.9398727490957,SRB
11491,2011,28.3756262839702,SYC
11492,2011,6.5154356343344,SLE
11493,2011,9.23684263701949,SGP
11494,2011,..,SXM
11495,2011,18.3560850522368,SVK
11496,2011,20.7174320914296,SVN
11497,2011,24.5587059474752,SLB
11498,2011,..,SOM
11499,2011,18.1951431854763,ZAF
11500,2011,..,SSD
11501,2011,20.5764066286762,ESP
11502,2011,..,LKA
11503,2011,..,KNA
11504,2011,..,LCA
11505,2011,..,MAF
11506,2011,..,VCT
11507,2011,6.25205207638722,SDN
11508,2011,..,SUR
11509,2011,25.0924805018307,SWE
11510,2011,11.2755715577404,CHE
11511,2011,12.7846233306279,SYR
11512,2011,13.6533083259342,TJK
11513,2011,9.69687940199349,TZA
11514,2011,16.1417809611223,THA
11515,2011,89.7061737807071,TLS
11516,2011,12.0782570157972,TGO
11517,2011,18.3709571364235,TON
11518,2011,..,TTO
11519,2011,16.431096340513,TUN
11520,2011,13.6003551694441,TUR
11521,2011,6.63145892096261,TKM
11522,2011,..,TCA
11523,2011,..,TUV
11524,2011,15.3978037954044,UGA
11525,2011,17.6915870255815,UKR
11526,2011,9.67287337600639,ARE
11527,2011,20.8962522329618,GBR
11528,2011,16.0984239985661,USA
11529,2011,12.7604586461063,URY
11530,2011,11.968475506037,UZB
11531,2011,16.908787460997,VUT
11532,2011,11.5177950119703,VEN
11533,2011,9.98091727618404,VNM
11534,2011,27.1607861709685,VIR
11535,2011,25.8561965296216,PSE
11536,2011,12.7990675563647,YEM
11537,2011,10.2458003430842,ZMB
11538,2011,18.7734779218938,ZWE
11542,2011,,Data from database: World Development Indicators
11543,2011,,Last Updated: 10/07/2025
11544,2012,..,AFG
11545,2012,11.7429129944326,ALB
11546,2012,19.7502925593678,DZA
11547,2012,..,ASM
11548,2012,..,AND
11549,2012,17.8426333032037,AGO
11550,2012,..,ATG
11551,2012,16.6454378106252,ARG
11552,2012,10.9099638916146,ARM
11553,2012,26.1779453788038,ABW
11554,2012,18.8983020353986,AUS
11555,2012,19.9901506497011,AUT
11556,2012,10.5259600648111,AZE
11557,2012,13.0881310398866,BHS
11558,2012,14.8557525893975,BHR
11559,2012,5.03934251857421,BGD
11560,2012,..,BRB
11561,2012,13.5666972902762,BLR
11562,2012,24.1930798182891,BEL
11563,2012,16.0783492196501,BLZ
11564,2012,11.1283007356691,BEN
11565,2012,14.1060125540357,BMU
11566,2012,20.2848791621702,BTN
11567,2012,13.4396269650146,BOL
11568,2012,23.3654292280655,BIH
11569,2012,31.8383799827492,BWA
11570,2012,18.5301032652535,BRA
11571,2012,..,VGB
11572,2012,18.4380612673182,BRN
11573,2012,15.790962526113,BGR
11574,2012,14.2545817669135,BFA
11575,2012,23.2998242944295,BDI
11576,2012,18.5150511457677,CPV
11577,2012,5.94560756780208,KHM
11578,2012,12.2579541224464,CMR
11579,2012,21.0578451788387,CAN
11580,2012,..,CYM
11581,2012,10.9198859827975,CAF
11582,2012,11.4888192552861,TCD
11583,2012,..,Channel Islands
11584,2012,12.3259315107792,CHL
11585,2012,15.9047696976095,CHN
11586,2012,13.4754773768318,COL
11587,2012,10.0436065406351,COM
11588,2012,7.82126007576472,COD
11589,2012,13.7571530354376,COG
11590,2012,16.7900477034032,CRI
11591,2012,..,CIV
