,year,fe_etfra,country
4764,1989,0.0119639635086059,JPN
4765,1990,0.0119639635086059,JPN
4766,1991,0.0119639635086059,JPN
4767,1992,0.0119639635086059,JPN
4768,1993,0.0119639635086059,JPN
4769,1994,0.0119639635086059,JPN
4770,1995,0.0119639635086059,JPN
4771,1996,0.0119639635086059,JPN
4772,1997,0.0119639635086059,JPN
4773,1998,0.0119639635086059,JPN
4774,1999,0.0119639635086059,JPN
4775,2000,0.0119639635086059,JPN
4776,2001,0.0119639635086059,JPN
4777,2002,0.0119639635086059,JPN
4778,2003,0.0119639635086059,JPN
4779,2004,0.0119639635086059,JPN
4780,2005,0.0119639635086059,JPN
4781,2006,0.0119639635086059,JPN
4782,2007,0.0119639635086059,JPN
4783,2008,0.0119639635086059,JPN
4784,2009,0.0119639635086059,JPN
4785,2010,0.0119639635086059,JPN
4786,2011,0.0119639635086059,JPN
4787,2012,0.0119639635086059,JPN
4788,2013,0.0119639635086059,JPN
4789,2014,0.0119639635086059,JPN
4790,2015,0.0119639635086059,JPN
4791,2016,0.0119639635086059,JPN
4792,2017,0.0119639635086059,JPN
4793,2018,0.0119639635086059,JPN
4794,2019,0.0119639635086059,JPN
4795,2020,0.0119639635086059,JPN
4796,2021,0.0119639635086059,JPN
4797,2022,0.0119639635086059,JPN
4800,1992,0.6643589735031128,KAZ
4801,1993,0.6643589735031128,KAZ
4802,1994,0.6643589735031128,KAZ
4803,1995,0.6643589735031128,KAZ
4804,1996,0.6643589735031128,KAZ
4805,1997,0.6643589735031128,KAZ
4806,1998,0.6643589735031128,KAZ
4807,1999,0.6643589735031128,KAZ
4808,2000,0.6643589735031128,KAZ
4809,2001,0.6643589735031128,KAZ
4810,2002,0.6643589735031128,KAZ
4811,2003,0.6643589735031128,KAZ
4812,2004,0.6643589735031128,KAZ
4813,2005,0.6643589735031128,KAZ
4814,2006,0.6643589735031128,KAZ
4815,2007,0.6643589735031128,KAZ
4816,2008,0.6643589735031128,KAZ
4817,2009,0.6643589735031128,KAZ
4818,2010,0.6643589735031128,KAZ
4819,2011,0.6643589735031128,KAZ
4820,2012,0.6643589735031128,KAZ
4821,2013,0.6643589735031128,KAZ
4822,2014,0.6643589735031128,KAZ
4823,2015,0.6643589735031128,KAZ
4824,2016,0.6643589735031128,KAZ
4825,2017,0.6643589735031128,KAZ
4826,2018,0.6643589735031128,KAZ
4827,2019,0.6643589735031128,KAZ
4828,2020,0.6643589735031128,KAZ
4829,2021,0.6643589735031128,KAZ
4830,2022,0.6643589735031128,KAZ
4837,1950,0.5091750025749207,JOR
4838,1951,0.5091750025749207,JOR
4839,1952,0.5091750025749207,JOR
4840,1953,0.5091750025749207,JOR
4841,1954,0.5091750025749207,JOR
4842,1955,0.5091750025749207,JOR
4843,1956,0.5091750025749207,JOR
4844,1957,0.5091750025749207,JOR
4845,1958,0.5091750025749207,JOR
4846,1959,0.5091750025749207,JOR
4847,1960,0.5091750025749207,JOR
4848,1961,0.5091750025749207,JOR
4849,1962,0.5091750025749207,JOR
4850,1963,0.5091750025749207,JOR
4851,1964,0.5091750025749207,JOR
4852,1965,0.5091750025749207,JOR
4853,1966,0.5091750025749207,JOR
4854,1967,0.5091750025749207,JOR
4855,1968,0.5091750025749207,JOR
4856,1969,0.5091750025749207,JOR
4857,1970,0.5091750025749207,JOR
4858,1971,0.5091750025749207,JOR
4859,1972,0.5091750025749207,JOR
4860,1973,0.5091750025749207,JOR
4861,1974,0.5091750025749207,JOR
4862,1975,0.5091750025749207,JOR
4863,1976,0.5091750025749207,JOR
4864,1977,0.5091750025749207,JOR
4865,1978,0.5091750025749207,JOR
4866,1979,0.5091750025749207,JOR
4867,1980,0.5091750025749207,JOR
4868,1981,0.5091750025749207,JOR
4869,1982,0.5091750025749207,JOR
4870,1983,0.5091750025749207,JOR
4871,1984,0.5091750025749207,JOR
4872,1985,0.5091750025749207,JOR
4873,1986,0.5091750025749207,JOR
4874,1987,0.5091750025749207,JOR
4875,1988,0.5091750025749207,JOR
4876,1989,0.5091750025749207,JOR
4877,1990,0.5091750025749207,JOR
4878,1991,0.5091750025749207,JOR
4879,1992,0.5091750025749207,JOR
4880,1993,0.5091750025749207,JOR
4881,1994,0.5091750025749207,JOR
4882,1995,0.5091750025749207,JOR
4883,1996,0.5091750025749207,JOR
4884,1997,0.5091750025749207,JOR
4885,1998,0.5091750025749207,JOR
4886,1999,0.5091750025749207,JOR
4887,2000,0.5091750025749207,JOR
4888,2001,0.5091750025749207,JOR
4889,2002,0.5091750025749207,JOR
4890,2003,0.5091750025749207,JOR
4891,2004,0.5091750025749207,JOR
4892,2005,0.5091750025749207,JOR
4893,2006,0.5091750025749207,JOR
4894,2007,0.5091750025749207,JOR
4895,2008,0.5091750025749207,JOR
4896,2009,0.5091750025749207,JOR
4897,2010,0.5091750025749207,JOR
4898,2011,0.5091750025749207,JOR
4899,2012,0.5091750025749207,JOR
4900,2013,0.5091750025749207,JOR
4901,2014,0.5091750025749207,JOR
4902,2015,0.5091750025749207,JOR
4903,2016,0.5091750025749207,JOR
4904,2017,0.5091750025749207,JOR
4905,2018,0.5091750025749207,JOR
4906,2019,0.5091750025749207,JOR
4907,2020,0.5091750025749207,JOR
4908,2021,0.5091750025749207,JOR
4909,2022,0.5091750025749207,JOR
4912,1964,0.8520439863204956,KEN
4913,1965,0.8520439863204956,KEN
4914,1966,0.8520439863204956,KEN
4915,1967,0.8520439863204956,KEN
4916,1968,0.8520439863204956,KEN
4917,1969,0.8520439863204956,KEN
4918,1970,0.8520439863204956,KEN
4919,1971,0.8520439863204956,KEN
4920,1972,0.8520439863204956,KEN
4921,1973,0.8520439863204956,KEN
4922,1974,0.8520439863204956,KEN
4923,1975,0.8520439863204956,KEN
4924,1976,0.8520439863204956,KEN
4925,1977,0.8520439863204956,KEN
4926,1978,0.8520439863204956,KEN
4927,1979,0.8520439863204956,KEN
4928,1980,0.8520439863204956,KEN
4929,1981,0.8520439863204956,KEN
4930,1982,0.8520439863204956,KEN
4931,1983,0.8520439863204956,KEN
4932,1984,0.8520439863204956,KEN
4933,1985,0.8520439863204956,KEN
4934,1986,0.8520439863204956,KEN
4935,1987,0.8520439863204956,KEN
4936,1988,0.8520439863204956,KEN
4937,1989,0.8520439863204956,KEN
4938,1990,0.8520439863204956,KEN
4939,1991,0.8520439863204956,KEN
4940,1992,0.8520439863204956,KEN
4941,1993,0.8520439863204956,KEN
4942,1994,0.8520439863204956,KEN
4943,1995,0.8520439863204956,KEN
4944,1996,0.8520439863204956,KEN
4945,1997,0.8520439863204956,KEN
4946,1998,0.8520439863204956,KEN
4947,1999,0.8520439863204956,KEN
4948,2000,0.8520439863204956,KEN
4949,2001,0.8520439863204956,KEN
4950,2002,0.8520439863204956,KEN
4951,2003,0.8520439863204956,KEN
4952,2004,0.8520439863204956,KEN
4953,2005,0.8520439863204956,KEN
4954,2006,0.8520439863204956,KEN
4955,2007,0.8520439863204956,KEN
4956,2008,0.8520439863204956,KEN
4957,2009,0.8520439863204956,KEN
4958,2010,0.8520439863204956,KEN
4959,2011,0.8520439863204956,KEN
4960,2012,0.8520439863204956,KEN
4961,2013,0.8520439863204956,KEN
4962,2014,0.8520439863204956,KEN
4963,2015,0.8520439863204956,KEN
4964,2016,0.8520439863204956,KEN
4965,2017,0.8520439863204956,KEN
4966,2018,0.8520439863204956,KEN
4967,2019,0.8520439863204956,KEN
4968,2020,0.8520439863204956,KEN
4969,2021,0.8520439863204956,KEN
4970,2022,0.8520439863204956,KEN
4974,1950,0.0019989609718322,PRK
4975,1951,0.0019989609718322,PRK
4976,1952,0.0019989609718322,PRK
4977,1953,0.0019989609718322,PRK
4978,1954,0.0019989609718322,PRK
4979,1955,0.0019989609718322,PRK
4980,1956,0.0019989609718322,PRK
4981,1957,0.0019989609718322,PRK
4982,1958,0.0019989609718322,PRK
4983,1959,0.0019989609718322,PRK
4984,1960,0.0019989609718322,PRK
4985,1961,0.0019989609718322,PRK
4986,1962,0.0019989609718322,PRK
4987,1963,0.0019989609718322,PRK
4988,1964,0.0019989609718322,PRK
4989,1965,0.0019989609718322,PRK
4990,1966,0.0019989609718322,PRK
4991,1967,0.0019989609718322,PRK
4992,1968,0.0019989609718322,PRK
4993,1969,0.0019989609718322,PRK
4994,1970,0.0019989609718322,PRK
4995,1971,0.0019989609718322,PRK
4996,1972,0.0019989609718322,PRK
4997,1973,0.0019989609718322,PRK
4998,1974,0.0019989609718322,PRK
4999,1975,0.0019989609718322,PRK
5000,1976,0.0019989609718322,PRK
5001,1977,0.0019989609718322,PRK
5002,1978,0.0019989609718322,PRK
5003,1979,0.0019989609718322,PRK
5004,1980,0.0019989609718322,PRK
5005,1981,0.0019989609718322,PRK
5006,1982,0.0019989609718322,PRK
5007,1983,0.0019989609718322,PRK
5008,1984,0.0019989609718322,PRK
5009,1985,0.0019989609718322,PRK
5010,1986,0.0019989609718322,PRK
5011,1987,0.0019989609718322,PRK
5012,1988,0.0019989609718322,PRK
5013,1989,0.0019989609718322,PRK
5014,1990,0.0019989609718322,PRK
5015,1991,0.0019989609718322,PRK
5016,1992,0.0019989609718322,PRK
5017,1993,0.0019989609718322,PRK
5018,1994,0.0019989609718322,PRK
5019,1995,0.0019989609718322,PRK
5020,1996,0.0019989609718322,PRK
5021,1997,0.0019989609718322,PRK
5022,1998,0.0019989609718322,PRK
5023,1999,0.0019989609718322,PRK
5024,2000,0.0019989609718322,PRK
5025,2001,0.0019989609718322,PRK
5026,2002,0.0019989609718322,PRK
5027,2003,0.0019989609718322,PRK
5028,2004,0.0019989609718322,PRK
5029,2005,0.0019989609718322,PRK
5030,2006,0.0019989609718322,PRK
5031,2007,0.0019989609718322,PRK
5032,2008,0.0019989609718322,PRK
5033,2009,0.0019989609718322,PRK
5034,2010,0.0019989609718322,PRK
5035,2011,0.0019989609718322,PRK
5036,2012,0.0019989609718322,PRK
5037,2013,0.0019989609718322,PRK
5038,2014,0.0019989609718322,PRK
5039,2015,0.0019989609718322,PRK
5040,2016,0.0019989609718322,PRK
5041,2017,0.0019989609718322,PRK
5042,2018,0.0019989609718322,PRK
5043,2019,0.0019989609718322,PRK
5044,2020,0.0019989609718322,PRK
5045,2021,0.0019989609718322,PRK
5046,2022,0.0019989609718322,PRK
5051,1950,0.0039959549903869,KOR
5052,1951,0.0039959549903869,KOR
5053,1952,0.0039959549903869,KOR
5054,1953,0.0039959549903869,KOR
5055,1954,0.0039959549903869,KOR
5056,1955,0.0039959549903869,KOR
5057,1956,0.0039959549903869,KOR
5058,1957,0.0039959549903869,KOR
5059,1958,0.0039959549903869,KOR
5060,1959,0.0039959549903869,KOR
5061,1960,0.0039959549903869,KOR
5062,1961,0.0039959549903869,KOR
5063,1962,0.0039959549903869,KOR
5064,1963,0.0039959549903869,KOR
5065,1964,0.0039959549903869,KOR
5066,1965,0.0039959549903869,KOR
5067,1966,0.0039959549903869,KOR
5068,1967,0.0039959549903869,KOR
5069,1968,0.0039959549903869,KOR
5070,1969,0.0039959549903869,KOR
5071,1970,0.0039959549903869,KOR
5072,1971,0.0039959549903869,KOR
5073,1972,0.0039959549903869,KOR
5074,1973,0.0039959549903869,KOR
5075,1974,0.0039959549903869,KOR
5076,1975,0.0039959549903869,KOR
5077,1976,0.0039959549903869,KOR
5078,1977,0.0039959549903869,KOR
5079,1978,0.0039959549903869,KOR
5080,1979,0.0039959549903869,KOR
5081,1980,0.0039959549903869,KOR
5082,1981,0.0039959549903869,KOR
5083,1982,0.0039959549903869,KOR
5084,1983,0.0039959549903869,KOR
5085,1984,0.0039959549903869,KOR
5086,1985,0.0039959549903869,KOR
5087,1986,0.0039959549903869,KOR
5088,1987,0.0039959549903869,KOR
5089,1988,0.0039959549903869,KOR
5090,1989,0.0039959549903869,KOR
5091,1990,0.0039959549903869,KOR
5092,1991,0.0039959549903869,KOR
5093,1992,0.0039959549903869,KOR
5094,1993,0.0039959549903869,KOR
5095,1994,0.0039959549903869,KOR
5096,1995,0.0039959549903869,KOR
5097,1996,0.0039959549903869,KOR
5098,1997,0.0039959549903869,KOR
5099,1998,0.0039959549903869,KOR
5100,1999,0.0039959549903869,KOR
5101,2000,0.0039959549903869,KOR
5102,2001,0.0039959549903869,KOR
5103,2002,0.0039959549903869,KOR
5104,2003,0.0039959549903869,KOR
5105,2004,0.0039959549903869,KOR
5106,2005,0.0039959549903869,KOR
5107,2006,0.0039959549903869,KOR
5108,2007,0.0039959549903869,KOR
5109,2008,0.0039959549903869,KOR
5110,2009,0.0039959549903869,KOR
5111,2010,0.0039959549903869,KOR
5112,2011,0.0039959549903869,KOR
5113,2012,0.0039959549903869,KOR
5114,2013,0.0039959549903869,KOR
5115,2014,0.0039959549903869,KOR
5116,2015,0.0039959549903869,KOR
5117,2016,0.0039959549903869,KOR
5118,2017,0.0039959549903869,KOR
5119,2018,0.0039959549903869,KOR
5120,2019,0.0039959549903869,KOR
5121,2020,0.0039959549903869,KOR
5122,2021,0.0039959549903869,KOR
5123,2022,0.0039959549903869,KOR
5126,1961,0.7084000110626221,KWT
5127,1962,0.7084000110626221,KWT
5128,1963,0.7084000110626221,KWT
5129,1964,0.7084000110626221,KWT
5130,1965,0.7084000110626221,KWT
5131,1966,0.7084000110626221,KWT
5132,1967,0.7084000110626221,KWT
5133,1968,0.7084000110626221,KWT
5134,1969,0.7084000110626221,KWT
5135,1970,0.7084000110626221,KWT
5136,1971,0.7084000110626221,KWT
5137,1972,0.7084000110626221,KWT
5138,1973,0.7084000110626221,KWT
5139,1974,0.7084000110626221,KWT
5140,1975,0.7084000110626221,KWT
5141,1976,0.7084000110626221,KWT
5142,1977,0.7084000110626221,KWT
5143,1978,0.7084000110626221,KWT
5144,1979,0.7084000110626221,KWT
5145,1980,0.7084000110626221,KWT
5146,1981,0.7084000110626221,KWT
5147,1982,0.7084000110626221,KWT
5148,1983,0.7084000110626221,KWT
5149,1984,0.7084000110626221,KWT
5150,1985,0.7084000110626221,KWT
5151,1986,0.7084000110626221,KWT
5152,1987,0.7084000110626221,KWT
5153,1988,0.7084000110626221,KWT
5154,1989,0.7084000110626221,KWT
5155,1990,0.7084000110626221,KWT
5156,1991,0.7084000110626221,KWT
5157,1992,0.7084000110626221,KWT
5158,1993,0.7084000110626221,KWT
5159,1994,0.7084000110626221,KWT
5160,1995,0.7084000110626221,KWT
5161,1996,0.7084000110626221,KWT
5162,1997,0.7084000110626221,KWT
5163,1998,0.7084000110626221,KWT
5164,1999,0.7084000110626221,KWT
5165,2000,0.7084000110626221,KWT
5166,2001,0.7084000110626221,KWT
5167,2002,0.7084000110626221,KWT
5168,2003,0.7084000110626221,KWT
5169,2004,0.7084000110626221,KWT
5170,2005,0.7084000110626221,KWT
5171,2006,0.7084000110626221,KWT
5172,2007,0.7084000110626221,KWT
5173,2008,0.7084000110626221,KWT
5174,2009,0.7084000110626221,KWT
5175,2010,0.7084000110626221,KWT
5176,2011,0.7084000110626221,KWT
5177,2012,0.7084000110626221,KWT
5178,2013,0.7084000110626221,KWT
5179,2014,0.7084000110626221,KWT
5180,2015,0.7084000110626221,KWT
5181,2016,0.7084000110626221,KWT
5182,2017,0.7084000110626221,KWT
5183,2018,0.7084000110626221,KWT
5184,2019,0.7084000110626221,KWT
5185,2020,0.7084000110626221,KWT
5186,2021,0.7084000110626221,KWT
5187,2022,0.7084000110626221,KWT
5190,1992,0.6793580055236816,KGZ
5191,1993,0.6793580055236816,KGZ
5192,1994,0.6793580055236816,KGZ
5193,1995,0.6793580055236816,KGZ
5194,1996,0.6793580055236816,KGZ
5195,1997,0.6793580055236816,KGZ
5196,1998,0.6793580055236816,KGZ
5197,1999,0.6793580055236816,KGZ
5198,2000,0.6793580055236816,KGZ
5199,2001,0.6793580055236816,KGZ
5200,2002,0.6793580055236816,KGZ
5201,2003,0.6793580055236816,KGZ
5202,2004,0.6793580055236816,KGZ
5203,2005,0.6793580055236816,KGZ
5204,2006,0.6793580055236816,KGZ
5205,2007,0.6793580055236816,KGZ
5206,2008,0.6793580055236816,KGZ
5207,2009,0.6793580055236816,KGZ
5208,2010,0.6793580055236816,KGZ
5209,2011,0.6793580055236816,KGZ
5210,2012,0.6793580055236816,KGZ
5211,2013,0.6793580055236816,KGZ
5212,2014,0.6793580055236816,KGZ
5213,2015,0.6793580055236816,KGZ
5214,2016,0.6793580055236816,KGZ
5215,2017,0.6793580055236816,KGZ
5216,2018,0.6793580055236816,KGZ
5217,2019,0.6793580055236816,KGZ
5218,2020,0.6793580055236816,KGZ
5219,2021,0.6793580055236816,KGZ
5220,2022,0.6793580055236816,KGZ
5223,1954,0.4810999631881714,LAO
5224,1955,0.4810999631881714,LAO
5225,1956,0.4810999631881714,LAO
5226,1957,0.4810999631881714,LAO
5227,1958,0.4810999631881714,LAO
5228,1959,0.4810999631881714,LAO
5229,1960,0.4810999631881714,LAO
5230,1961,0.4810999631881714,LAO
5231,1962,0.4810999631881714,LAO
5232,1963,0.4810999631881714,LAO
5233,1964,0.4810999631881714,LAO
5234,1965,0.4810999631881714,LAO
5235,1966,0.4810999631881714,LAO
5236,1967,0.4810999631881714,LAO
5237,1968,0.4810999631881714,LAO
5238,1969,0.4810999631881714,LAO
5239,1970,0.4810999631881714,LAO
5240,1971,0.4810999631881714,LAO
5241,1972,0.4810999631881714,LAO
5242,1973,0.4810999631881714,LAO
5243,1974,0.4810999631881714,LAO
5244,1975,0.4810999631881714,LAO
5245,1976,0.4810999631881714,LAO
5246,1977,0.4810999631881714,LAO
5247,1978,0.4810999631881714,LAO
5248,1979,0.4810999631881714,LAO
5249,1980,0.4810999631881714,LAO
5250,1981,0.4810999631881714,LAO
5251,1982,0.4810999631881714,LAO
5252,1983,0.4810999631881714,LAO
5253,1984,0.4810999631881714,LAO
5254,1985,0.4810999631881714,LAO
5255,1986,0.4810999631881714,LAO
5256,1987,0.4810999631881714,LAO
5257,1988,0.4810999631881714,LAO
5258,1989,0.4810999631881714,LAO
5259,1990,0.4810999631881714,LAO
5260,1991,0.4810999631881714,LAO
5261,1992,0.4810999631881714,LAO
5262,1993,0.4810999631881714,LAO
5263,1994,0.4810999631881714,LAO
5264,1995,0.4810999631881714,LAO
5265,1996,0.4810999631881714,LAO
5266,1997,0.4810999631881714,LAO
5267,1998,0.4810999631881714,LAO
5268,1999,0.4810999631881714,LAO
5269,2000,0.4810999631881714,LAO
5270,2001,0.4810999631881714,LAO
5271,2002,0.4810999631881714,LAO
5272,2003,0.4810999631881714,LAO
5273,2004,0.4810999631881714,LAO
5274,2005,0.4810999631881714,LAO
5275,2006,0.4810999631881714,LAO
5276,2007,0.4810999631881714,LAO
5277,2008,0.4810999631881714,LAO
5278,2009,0.4810999631881714,LAO
5279,2010,0.4810999631881714,LAO
5280,2011,0.4810999631881714,LAO
5281,2012,0.4810999631881714,LAO
5282,2013,0.4810999631881714,LAO
5283,2014,0.4810999631881714,LAO
5284,2015,0.4810999631881714,LAO
5285,2016,0.4810999631881714,LAO
5286,2017,0.4810999631881714,LAO
5287,2018,0.4810999631881714,LAO
5288,2019,0.4810999631881714,LAO
5289,2020,0.4810999631881714,LAO
5290,2021,0.4810999631881714,LAO
5291,2022,0.4810999631881714,LAO
5298,1950,0.7799000144004822,LBN
5299,1951,0.7799000144004822,LBN
5300,1952,0.7799000144004822,LBN
5301,1953,0.7799000144004822,LBN
5302,1954,0.7799000144004822,LBN
5303,1955,0.7799000144004822,LBN
5304,1956,0.7799000144004822,LBN
5305,1957,0.7799000144004822,LBN
5306,1958,0.7799000144004822,LBN
5307,1959,0.7799000144004822,LBN
5308,1960,0.7799000144004822,LBN
5309,1961,0.7799000144004822,LBN
5310,1962,0.7799000144004822,LBN
5311,1963,0.7799000144004822,LBN
5312,1964,0.7799000144004822,LBN
5313,1965,0.7799000144004822,LBN
5314,1966,0.7799000144004822,LBN
5315,1967,0.7799000144004822,LBN
5316,1968,0.7799000144004822,LBN
5317,1969,0.7799000144004822,LBN
5318,1970,0.7799000144004822,LBN
5319,1971,0.7799000144004822,LBN
5320,1972,0.7799000144004822,LBN
5321,1973,0.7799000144004822,LBN
5322,1974,0.7799000144004822,LBN
5323,1975,0.7799000144004822,LBN
5324,1976,0.7799000144004822,LBN
5325,1977,0.7799000144004822,LBN
5326,1978,0.7799000144004822,LBN
5327,1979,0.7799000144004822,LBN
5328,1980,0.7799000144004822,LBN
5329,1981,0.7799000144004822,LBN
5330,1982,0.7799000144004822,LBN
5331,1983,0.7799000144004822,LBN
5332,1984,0.7799000144004822,LBN
5333,1985,0.7799000144004822,LBN
5334,1986,0.7799000144004822,LBN
5335,1987,0.7799000144004822,LBN
5336,1988,0.7799000144004822,LBN
5337,1989,0.7799000144004822,LBN
5338,1990,0.7799000144004822,LBN
5339,1991,0.7799000144004822,LBN
5340,1992,0.7799000144004822,LBN
5341,1993,0.7799000144004822,LBN
5342,1994,0.7799000144004822,LBN
5343,1995,0.7799000144004822,LBN
5344,1996,0.7799000144004822,LBN
5345,1997,0.7799000144004822,LBN
5346,1998,0.7799000144004822,LBN
5347,1999,0.7799000144004822,LBN
5348,2000,0.7799000144004822,LBN
5349,2001,0.7799000144004822,LBN
5350,2002,0.7799000144004822,LBN
5351,2003,0.7799000144004822,LBN
5352,2004,0.7799000144004822,LBN
5353,2005,0.7799000144004822,LBN
5354,2006,0.7799000144004822,LBN
5355,2007,0.7799000144004822,LBN
5356,2008,0.7799000144004822,LBN
5357,2009,0.7799000144004822,LBN
5358,2010,0.7799000144004822,LBN
5359,2011,0.7799000144004822,LBN
5360,2012,0.7799000144004822,LBN
5361,2013,0.7799000144004822,LBN
5362,2014,0.7799000144004822,LBN
5363,2015,0.7799000144004822,LBN
5364,2016,0.7799000144004822,LBN
5365,2017,0.7799000144004822,LBN
5366,2018,0.7799000144004822,LBN
5367,2019,0.7799000144004822,LBN
5368,2020,0.7799000144004822,LBN
5369,2021,0.7799000144004822,LBN
5370,2022,0.7799000144004822,LBN
5373,1967,0.2549999356269836,LSO
5374,1968,0.2549999356269836,LSO
5375,1969,0.2549999356269836,LSO
5376,1970,0.2549999356269836,LSO
5377,1971,0.2549999356269836,LSO
5378,1972,0.2549999356269836,LSO
5379,1973,0.2549999356269836,LSO
5380,1974,0.2549999356269836,LSO
5381,1975,0.2549999356269836,LSO
5382,1976,0.2549999356269836,LSO
5383,1977,0.2549999356269836,LSO
5384,1978,0.2549999356269836,LSO
5385,1979,0.2549999356269836,LSO
5386,1980,0.2549999356269836,LSO
5387,1981,0.2549999356269836,LSO
5388,1982,0.2549999356269836,LSO
5389,1983,0.2549999356269836,LSO
5390,1984,0.2549999356269836,LSO
5391,1985,0.2549999356269836,LSO
5392,1986,0.2549999356269836,LSO
5393,1987,0.2549999356269836,LSO
5394,1988,0.2549999356269836,LSO
5395,1989,0.2549999356269836,LSO
5396,1990,0.2549999356269836,LSO
5397,1991,0.2549999356269836,LSO
5398,1992,0.2549999356269836,LSO
5399,1993,0.2549999356269836,LSO
5400,1994,0.2549999356269836,LSO
5401,1995,0.2549999356269836,LSO
5402,1996,0.2549999356269836,LSO
5403,1997,0.2549999356269836,LSO
5404,1998,0.2549999356269836,LSO
5405,1999,0.2549999356269836,LSO
5406,2000,0.2549999356269836,LSO
5407,2001,0.2549999356269836,LSO
5408,2002,0.2549999356269836,LSO
5409,2003,0.2549999356269836,LSO
5410,2004,0.2549999356269836,LSO
5411,2005,0.2549999356269836,LSO
5412,2006,0.2549999356269836,LSO
5413,2007,0.2549999356269836,LSO
5414,2008,0.2549999356269836,LSO
5415,2009,0.2549999356269836,LSO
5416,2010,0.2549999356269836,LSO
5417,2011,0.2549999356269836,LSO
5418,2012,0.2549999356269836,LSO
5419,2013,0.2549999356269836,LSO
5420,2014,0.2549999356269836,LSO
5421,2015,0.2549999356269836,LSO
5422,2016,0.2549999356269836,LSO
5423,2017,0.2549999356269836,LSO
5424,2018,0.2549999356269836,LSO
5425,2019,0.2549999356269836,LSO
5426,2020,0.2549999356269836,LSO
5427,2021,0.2549999356269836,LSO
5428,2022,0.2549999356269836,LSO
5431,1992,0.5850499868392944,LVA
5432,1993,0.5850499868392944,LVA
5433,1994,0.5850499868392944,LVA
5434,1995,0.5850499868392944,LVA
5435,1996,0.5850499868392944,LVA
5436,1997,0.5850499868392944,LVA
5437,1998,0.5850499868392944,LVA
5438,1999,0.5850499868392944,LVA
5439,2000,0.5850499868392944,LVA
5440,2001,0.5850499868392944,LVA
5441,2002,0.5850499868392944,LVA
5442,2003,0.5850499868392944,LVA
5443,2004,0.5850499868392944,LVA
5444,2005,0.5850499868392944,LVA
5445,2006,0.5850499868392944,LVA
5446,2007,0.5850499868392944,LVA
5447,2008,0.5850499868392944,LVA
5448,2009,0.5850499868392944,LVA
5449,2010,0.5850499868392944,LVA
5450,2011,0.5850499868392944,LVA
5451,2012,0.5850499868392944,LVA
5452,2013,0.5850499868392944,LVA
5453,2014,0.5850499868392944,LVA
5454,2015,0.5850499868392944,LVA
5455,2016,0.5850499868392944,LVA
5456,2017,0.5850499868392944,LVA
5457,2018,0.5850499868392944,LVA
5458,2019,0.5850499868392944,LVA
5459,2020,0.5850499868392944,LVA
5460,2021,0.5850499868392944,LVA
5461,2022,0.5850499868392944,LVA
5468,1950,0.8991820216178894,LBR
5469,1951,0.8991820216178894,LBR
5470,1952,0.8991820216178894,LBR
5471,1953,0.8991820216178894,LBR
5472,1954,0.8991820216178894,LBR
5473,1955,0.8991820216178894,LBR
5474,1956,0.8991820216178894,LBR
5475,1957,0.8991820216178894,LBR
5476,1958,0.8991820216178894,LBR
5477,1959,0.8991820216178894,LBR
5478,1960,0.8991820216178894,LBR
5479,1961,0.8991820216178894,LBR
5480,1962,0.8991820216178894,LBR
5481,1963,0.8991820216178894,LBR
5482,1964,0.8991820216178894,LBR
5483,1965,0.8991820216178894,LBR
5484,1966,0.8991820216178894,LBR
5485,1967,0.8991820216178894,LBR
5486,1968,0.8991820216178894,LBR
5487,1969,0.8991820216178894,LBR
5488,1970,0.8991820216178894,LBR
5489,1971,0.8991820216178894,LBR
5490,1972,0.8991820216178894,LBR
5491,1973,0.8991820216178894,LBR
5492,1974,0.8991820216178894,LBR
5493,1975,0.8991820216178894,LBR
5494,1976,0.8991820216178894,LBR
5495,1977,0.8991820216178894,LBR
5496,1978,0.8991820216178894,LBR
5497,1979,0.8991820216178894,LBR
5498,1980,0.8991820216178894,LBR
5499,1981,0.8991820216178894,LBR
5500,1982,0.8991820216178894,LBR
5501,1983,0.8991820216178894,LBR
5502,1984,0.8991820216178894,LBR
5503,1985,0.8991820216178894,LBR
5504,1986,0.8991820216178894,LBR
5505,1987,0.8991820216178894,LBR
5506,1988,0.8991820216178894,LBR
5507,1989,0.8991820216178894,LBR
5508,1990,0.8991820216178894,LBR
5509,1991,0.8991820216178894,LBR
5510,1992,0.8991820216178894,LBR
5511,1993,0.8991820216178894,LBR
5512,1994,0.8991820216178894,LBR
5513,1995,0.8991820216178894,LBR
5514,1996,0.8991820216178894,LBR
5515,1997,0.8991820216178894,LBR
5516,1998,0.8991820216178894,LBR
5517,1999,0.8991820216178894,LBR
5518,2000,0.8991820216178894,LBR
5519,2001,0.8991820216178894,LBR
5520,2002,0.8991820216178894,LBR
5521,2003,0.8991820216178894,LBR
5522,2004,0.8991820216178894,LBR
5523,2005,0.8991820216178894,LBR
5524,2006,0.8991820216178894,LBR
5525,2007,0.8991820216178894,LBR
5526,2008,0.8991820216178894,LBR
5527,2009,0.8991820216178894,LBR
5528,2010,0.8991820216178894,LBR
5529,2011,0.8991820216178894,LBR
5530,2012,0.8991820216178894,LBR
5531,2013,0.8991820216178894,LBR
5532,2014,0.8991820216178894,LBR
5533,2015,0.8991820216178894,LBR
5534,2016,0.8991820216178894,LBR
